Id,Frame,x (nm),y (nm),z (nm),sigmax_z0 (nm),sigmay_z0 (nm),Intensity (photons),Offset (photons),BkgSD (photons)
43,1,2949.72914482633,582.836090320461,-243.961376866378,172.879068253624,165.793475964977,2400,500,0.5
44,1,2264.63897190433,908.527847889808,-322.758780811018,172.879068253624,165.793475964977,2400,500,0.5
45,1,229.662151997966,902.093813642398,-127.563273012715,172.879068253624,165.793475964977,2400,500,0.5
46,1,1030.65955306265,1844.65764255557,63.3139325909849,172.879068253624,165.793475964977,2400,500,0.5
47,1,2704.38259984995,1571.19695710115,-342.733378665904,172.879068253624,165.793475964977,2400,500,0.5
48,1,2034.21743715669,2416.050719929,-218.91035140834,172.879068253624,165.793475964977,2400,500,0.5
49,1,1969.22922774518,218.186552632946,-29.7332654520785,172.879068253624,165.793475964977,2400,500,0.5
50,1,2586.60608545574,2967.76369449741,155.570591507862,172.879068253624,165.793475964977,2400,500,0.5
51,1,2036.60188506812,918.33672030593,0.202998117259767,172.879068253624,165.793475964977,2400,500,0.5
52,1,855.744221722097,1756.0708701488,0.53846327891813,172.879068253624,165.793475964977,2400,500,0.5
53,1,1233.77472747674,1688.13083233311,-82.081585975536,172.879068253624,165.793475964977,2400,500,0.5
54,1,1103.86482971821,1575.38439542816,-333.7095068667,172.879068253624,165.793475964977,2400,500,0.5
55,1,641.055192568426,3046.54101386496,112.140417534877,172.879068253624,165.793475964977,2400,500,0.5
56,1,832.742018816391,1950.92188833061,22.5158325792628,172.879068253624,165.793475964977,2400,500,0.5
57,2,945.729517942144,2804.4336497413,-246.788676305443,172.879068253624,165.793475964977,2400,500,0.5
58,2,1321.73662751309,2846.18517047183,-170.12858096143,172.879068253624,165.793475964977,2400,500,0.5
59,2,2905.31824881325,627.240446795851,375.647497825743,172.879068253624,165.793475964977,2400,500,0.5
60,2,557.36483146084,818.99467793667,302.214347792025,172.879068253624,165.793475964977,2400,500,0.5
61,2,2152.82505917318,2405.88381812077,-150.112846202161,172.879068253624,165.793475964977,2400,500,0.5
62,2,177.035976845835,2727.27043323984,397.254121018118,172.879068253624,165.793475964977,2400,500,0.5
63,2,1178.08178015713,1439.73555035342,-319.413387638456,172.879068253624,165.793475964977,2400,500,0.5
64,2,3139.29579595801,2445.26673182319,-302.064311485108,172.879068253624,165.793475964977,2400,500,0.5
65,2,1388.82482553988,296.088771382238,356.202683095051,172.879068253624,165.793475964977,2400,500,0.5
66,2,1451.28814679544,1067.24858867704,-98.9045023426157,172.879068253624,165.793475964977,2400,500,0.5
67,2,1463.40413074535,2710.46358959456,92.4239170673853,172.879068253624,165.793475964977,2400,500,0.5
68,2,1214.2835804861,2554.16266956618,239.218140491806,172.879068253624,165.793475964977,2400,500,0.5
69,2,2461.94192794801,2144.69137976607,-375.42621578111,172.879068253624,165.793475964977,2400,500,0.5
70,2,2733.65057490494,1094.74147439485,-68.414132970676,172.879068253624,165.793475964977,2400,500,0.5
71,2,1589.66386253097,1297.03162864311,-288.502540252836,172.879068253624,165.793475964977,2400,500,0.5
72,2,2318.39244441778,437.124502032694,-96.4552109823185,172.879068253624,165.793475964977,2400,500,0.5
73,2,366.247619435947,1441.58497014173,-168.373726786916,172.879068253624,165.793475964977,2400,500,0.5
74,2,1334.83141326156,922.817778127414,-372.98183371382,172.879068253624,165.793475964977,2400,500,0.5
75,2,192.000294943565,1563.68263195949,-344.814493178372,172.879068253624,165.793475964977,2400,500,0.5
76,2,728.842002076548,251.419287346166,-308.815583679304,172.879068253624,165.793475964977,2400,500,0.5
77,2,1856.21273337905,2418.46402803044,164.276641248909,172.879068253624,165.793475964977,2400,500,0.5
78,2,1394.35250017138,1959.10715895819,-311.094125816716,172.879068253624,165.793475964977,2400,500,0.5
79,2,1100.3133736536,295.467165796287,63.3760278374457,172.879068253624,165.793475964977,2400,500,0.5
80,2,1495.38871924624,3160.37710077896,352.910104979387,172.879068253624,165.793475964977,2400,500,0.5
81,2,619.087740544495,1724.69309723912,-60.5773469408967,172.879068253624,165.793475964977,2400,500,0.5
82,2,2533.50228035471,2103.66755904908,92.1120222919847,172.879068253624,165.793475964977,2400,500,0.5
83,2,955.602036774927,1362.40512710628,38.5309129225789,172.879068253624,165.793475964977,2400,500,0.5
84,2,250.614967886577,786.91156732048,-329.925407610212,172.879068253624,165.793475964977,2400,500,0.5
85,2,3173.89346005587,1356.89642488166,262.651927389289,172.879068253624,165.793475964977,2400,500,0.5
86,2,2472.91335250051,2707.70369976836,-390.517278674163,172.879068253624,165.793475964977,2400,500,0.5
87,2,528.802200928078,1654.17607660633,-93.4695334274216,172.879068253624,165.793475964977,2400,500,0.5
88,2,87.6559406000165,2395.01596537589,-99.9528589975338,172.879068253624,165.793475964977,2400,500,0.5
89,2,2349.93280298892,788.144919816707,-54.4411629944831,172.879068253624,165.793475964977,2400,500,0.5
90,2,1535.3331870784,614.958921324554,326.712407768933,172.879068253624,165.793475964977,2400,500,0.5
91,2,345.668863541783,2553.46055931191,1.35255938853965,172.879068253624,165.793475964977,2400,500,0.5
92,2,1416.8050164384,2060.80738069638,-125.861116954022,172.879068253624,165.793475964977,2400,500,0.5
93,2,634.467475206987,1053.27681360059,250.472980871883,172.879068253624,165.793475964977,2400,500,0.5
94,2,92.7446993466873,2928.87053861783,-138.659464967751,172.879068253624,165.793475964977,2400,500,0.5
95,2,175.479690532566,139.605284987694,188.889748500397,172.879068253624,165.793475964977,2400,500,0.5
96,2,1340.02345660775,2214.64650346034,378.416449972638,172.879068253624,165.793475964977,2400,500,0.5
97,2,387.466899622157,1113.3879798307,-302.733532313703,172.879068253624,165.793475964977,2400,500,0.5
98,2,700.930611512094,753.08978248042,14.0096493149711,172.879068253624,165.793475964977,2400,500,0.5
99,2,252.047420839473,935.459124633901,-219.194881646377,172.879068253624,165.793475964977,2400,500,0.5
100,2,1077.2688198499,3119.54042870479,109.567018556015,172.879068253624,165.793475964977,2400,500,0.5
101,2,3122.07904454572,966.330289742329,-393.237279521731,172.879068253624,165.793475964977,2400,500,0.5
102,2,1787.56386814292,1165.78340550264,25.9798985953694,172.879068253624,165.793475964977,2400,500,0.5
103,2,1326.80570957109,2833.9496469419,219.251267372512,172.879068253624,165.793475964977,2400,500,0.5
104,2,1666.19282891652,639.25575754201,356.81959108675,172.879068253624,165.793475964977,2400,500,0.5
105,2,2058.50134116225,2089.60989706998,-232.477681366243,172.879068253624,165.793475964977,2400,500,0.5
106,2,2932.15344965484,2974.97633050572,142.978300389538,172.879068253624,165.793475964977,2400,500,0.5
107,2,477.930649318481,1231.46139287342,301.633966543218,172.879068253624,165.793475964977,2400,500,0.5
108,2,2734.77451579439,294.299247680416,344.304203842928,172.879068253624,165.793475964977,2400,500,0.5
109,2,835.700256255403,2982.55961573234,-265.728595662148,172.879068253624,165.793475964977,2400,500,0.5
110,2,472.86288988516,242.702845879699,390.331206484244,172.879068253624,165.793475964977,2400,500,0.5
111,2,44.333098992966,3084.50847864738,-303.520535141013,172.879068253624,165.793475964977,2400,500,0.5
112,2,3184.46121858748,2925.34650013744,348.775689020204,172.879068253624,165.793475964977,2400,500,0.5
113,3,479.815365731189,338.256396539868,-168.043836052654,172.879068253624,165.793475964977,2400,500,0.5
114,3,2802.0483734783,1678.58301808991,-259.177004158419,172.879068253624,165.793475964977,2400,500,0.5
115,3,162.901030000611,1158.35734650885,-60.3501264823724,172.879068253624,165.793475964977,2400,500,0.5
116,3,1957.28133427468,2784.07807677129,-168.921342645953,172.879068253624,165.793475964977,2400,500,0.5
117,3,2095.18928449513,2027.58132891928,-162.799558782403,172.879068253624,165.793475964977,2400,500,0.5
118,3,2347.67531644663,1082.23721662944,249.649056178294,172.879068253624,165.793475964977,2400,500,0.5
119,3,2627.97306189024,315.969729055623,104.904770147359,172.879068253624,165.793475964977,2400,500,0.5
120,3,2613.33727908335,1278.21502882072,292.434118415498,172.879068253624,165.793475964977,2400,500,0.5
121,3,2211.1670677697,964.426861514439,11.0105590654847,172.879068253624,165.793475964977,2400,500,0.5
122,3,609.561955157595,2330.86556776528,198.091417173631,172.879068253624,165.793475964977,2400,500,0.5
123,3,269.136489266204,1099.69759276127,102.757960966205,172.879068253624,165.793475964977,2400,500,0.5
124,3,1141.43070074398,897.141285525036,94.2947536925556,172.879068253624,165.793475964977,2400,500,0.5
125,3,151.482467599758,1469.56213719414,-376.455283383435,172.879068253624,165.793475964977,2400,500,0.5
126,3,867.612386607984,1525.27310079886,-192.183527272318,172.879068253624,165.793475964977,2400,500,0.5
127,3,1393.64516718199,1947.11653225879,323.891256869109,172.879068253624,165.793475964977,2400,500,0.5
128,3,2017.3505200114,1003.74821455256,-114.307608872344,172.879068253624,165.793475964977,2400,500,0.5
129,3,865.715263573576,1379.08336780911,-251.763479397079,172.879068253624,165.793475964977,2400,500,0.5
130,3,2363.2404917653,638.036191712082,46.7292556105604,172.879068253624,165.793475964977,2400,500,0.5
131,3,301.263165706535,640.983067344711,-363.251527626016,172.879068253624,165.793475964977,2400,500,0.5
132,3,182.472847033456,1076.25354120829,360.62935116579,172.879068253624,165.793475964977,2400,500,0.5
133,3,1550.20381164293,2375.71531883554,-214.26922190158,172.879068253624,165.793475964977,2400,500,0.5
134,3,2000.84625858447,2037.94713258948,95.5118807659719,172.879068253624,165.793475964977,2400,500,0.5
135,3,2797.35898721004,1208.28113877533,-130.511022959909,172.879068253624,165.793475964977,2400,500,0.5
136,3,2676.86475942081,1369.83198917989,-196.456417278648,172.879068253624,165.793475964977,2400,500,0.5
137,3,581.103662740984,2445.10497463039,374.07222007965,172.879068253624,165.793475964977,2400,500,0.5
138,3,436.95856935049,2130.06199735875,-189.124142771316,172.879068253624,165.793475964977,2400,500,0.5
139,3,2042.11214705395,1336.52742029981,-171.372004823833,172.879068253624,165.793475964977,2400,500,0.5
140,3,8.82394732078708,2069.55393559424,194.76992747064,172.879068253624,165.793475964977,2400,500,0.5
141,3,843.112496543153,3175.05243562821,124.45175276509,172.879068253624,165.793475964977,2400,500,0.5
142,3,1384.72694322936,1433.22687911494,-19.3987539735706,172.879068253624,165.793475964977,2400,500,0.5
143,3,827.82170040278,642.393518519901,-394.201303461026,172.879068253624,165.793475964977,2400,500,0.5
144,3,1079.2104379481,1872.49548517747,-147.597074808868,172.879068253624,165.793475964977,2400,500,0.5
145,3,1391.91702986414,2062.65536897728,304.973707638822,172.879068253624,165.793475964977,2400,500,0.5
146,3,2657.07183761332,1068.69894719656,17.8663411763831,172.879068253624,165.793475964977,2400,500,0.5
147,3,1569.09624648126,975.313833768281,-262.789882322663,172.879068253624,165.793475964977,2400,500,0.5
148,3,1561.96250688701,1698.57927104444,-360.713200421015,172.879068253624,165.793475964977,2400,500,0.5
149,3,820.710551165785,2521.77748871245,379.138291341019,172.879068253624,165.793475964977,2400,500,0.5
150,3,373.391098937923,543.01523445205,-2.07077198463151,172.879068253624,165.793475964977,2400,500,0.5
151,3,1296.79449378002,101.648223579571,141.280566655069,172.879068253624,165.793475964977,2400,500,0.5
152,3,1168.26426110962,1528.78467208795,-39.6492908188773,172.879068253624,165.793475964977,2400,500,0.5
153,3,2989.63994240564,2520.58245908855,-170.828956507002,172.879068253624,165.793475964977,2400,500,0.5
154,3,1346.36563961536,655.237108826374,-344.192126174065,172.879068253624,165.793475964977,2400,500,0.5
155,3,254.565620176815,1018.86650565476,153.321061021145,172.879068253624,165.793475964977,2400,500,0.5
156,3,3164.24274938887,2400.21807705349,145.973262759811,172.879068253624,165.793475964977,2400,500,0.5
157,3,2545.48775184556,301.96842569498,189.669778479204,172.879068253624,165.793475964977,2400,500,0.5
158,3,2028.01399325519,3082.93980365518,-235.184905653945,172.879068253624,165.793475964977,2400,500,0.5
159,3,1193.33828873809,2594.97678156146,-305.646083576104,172.879068253624,165.793475964977,2400,500,0.5
160,3,315.903193258247,1675.44732709273,246.487098289538,172.879068253624,165.793475964977,2400,500,0.5
161,3,240.958988812845,307.126622650259,-193.907458467559,172.879068253624,165.793475964977,2400,500,0.5
162,3,585.92072030444,1294.15400223315,-398.559843732694,172.879068253624,165.793475964977,2400,500,0.5
163,3,2356.5108649097,2343.30399322844,-242.325277440977,172.879068253624,165.793475964977,2400,500,0.5
164,3,702.72258342817,1694.6243200366,206.834551935221,172.879068253624,165.793475964977,2400,500,0.5
165,3,1172.65249825026,1218.23700235249,-252.95524707407,172.879068253624,165.793475964977,2400,500,0.5
166,3,2476.23426252886,723.502774138248,361.475426288827,172.879068253624,165.793475964977,2400,500,0.5
167,3,2518.79365197332,1523.04435656164,-386.912319406047,172.879068253624,165.793475964977,2400,500,0.5
168,3,634.637220997918,1442.97963237855,-301.01506390739,172.879068253624,165.793475964977,2400,500,0.5
169,4,1854.36679416708,1793.81091798846,161.174640046085,172.879068253624,165.793475964977,2400,500,0.5
170,4,1146.13366499579,3158.99077229927,-257.201117813408,172.879068253624,165.793475964977,2400,500,0.5
171,4,306.013915034252,1433.70022079292,272.89022156723,172.879068253624,165.793475964977,2400,500,0.5
172,4,2090.28740208539,1606.69523138012,363.135614470872,172.879068253624,165.793475964977,2400,500,0.5
173,4,1867.81323023071,592.599735433477,-189.414741402162,172.879068253624,165.793475964977,2400,500,0.5
174,4,1808.62605642278,935.484435985546,-350.046439084897,172.879068253624,165.793475964977,2400,500,0.5
175,4,1023.26474753669,1687.20058770045,-31.2793177477264,172.879068253624,165.793475964977,2400,500,0.5
176,4,1039.91502025428,2404.04648893527,165.429906580591,172.879068253624,165.793475964977,2400,500,0.5
177,4,2055.41156465095,16.7763629334146,115.467582704691,172.879068253624,165.793475964977,2400,500,0.5
178,4,2706.5600876308,590.73402352341,85.4678293262304,172.879068253624,165.793475964977,2400,500,0.5
179,4,1937.61236128677,2900.9082520713,-351.556766411154,172.879068253624,165.793475964977,2400,500,0.5
180,4,2050.50662302191,1489.75841009274,-389.323037230657,172.879068253624,165.793475964977,2400,500,0.5
181,4,131.239683547335,3173.58806999513,109.04563377673,172.879068253624,165.793475964977,2400,500,0.5
182,4,1591.32493418091,1266.24460973902,-187.406732834398,172.879068253624,165.793475964977,2400,500,0.5
183,4,2522.49994005075,2165.72265266071,103.776422935264,172.879068253624,165.793475964977,2400,500,0.5
184,4,2933.57938499528,524.703006223969,-275.793187318669,172.879068253624,165.793475964977,2400,500,0.5
185,4,2978.54811165847,2735.5251203428,216.182704380659,172.879068253624,165.793475964977,2400,500,0.5
186,4,2126.55169246019,1607.06287646874,-85.0499852222734,172.879068253624,165.793475964977,2400,500,0.5
187,4,193.244040246102,1183.24948878678,-20.5092744000788,172.879068253624,165.793475964977,2400,500,0.5
188,4,1697.57758855806,1742.81755146368,55.4040584012419,172.879068253624,165.793475964977,2400,500,0.5
189,4,2563.87794644951,639.231227313301,-371.754734777898,172.879068253624,165.793475964977,2400,500,0.5
190,4,3113.33283364593,2052.48121928043,-312.403467899808,172.879068253624,165.793475964977,2400,500,0.5
191,4,1525.34470212056,1884.97296934647,282.757037336421,172.879068253624,165.793475964977,2400,500,0.5
192,4,3195.88140887577,2781.48486311106,2.76249345735897,172.879068253624,165.793475964977,2400,500,0.5
193,4,2123.89263263426,58.4547568281764,-108.733703801408,172.879068253624,165.793475964977,2400,500,0.5
194,4,1636.5796422039,315.975140731564,-395.449572975328,172.879068253624,165.793475964977,2400,500,0.5
195,4,3080.65191262186,1977.00224032364,-21.9062756585253,172.879068253624,165.793475964977,2400,500,0.5
196,4,976.639015090757,452.773257115872,224.655284996528,172.879068253624,165.793475964977,2400,500,0.5
197,4,1711.57895570325,596.757534688736,-234.62550576348,172.879068253624,165.793475964977,2400,500,0.5
198,4,479.428719185676,1221.72953654498,59.7603083134135,172.879068253624,165.793475964977,2400,500,0.5
199,4,1186.03952601801,2666.54964544364,-147.994450081413,172.879068253624,165.793475964977,2400,500,0.5
200,4,1483.8226941694,678.002837342457,137.013110825183,172.879068253624,165.793475964977,2400,500,0.5
201,4,2061.70277479271,2923.63521186072,55.7398684589589,172.879068253624,165.793475964977,2400,500,0.5
202,4,604.66428533302,38.3853820781152,244.978598152481,172.879068253624,165.793475964977,2400,500,0.5
203,4,3097.5083681656,2496.95221348488,-255.368792903527,172.879068253624,165.793475964977,2400,500,0.5
204,4,2586.55003998625,2740.10054504554,333.803046205568,172.879068253624,165.793475964977,2400,500,0.5
205,4,1136.23207788594,1080.11260355688,-367.936256731155,172.879068253624,165.793475964977,2400,500,0.5
206,4,3137.637911927,2219.08033445173,77.7845546901103,172.879068253624,165.793475964977,2400,500,0.5
207,4,91.1099155985632,3086.82531890073,299.982230192922,172.879068253624,165.793475964977,2400,500,0.5
208,4,124.551010485022,1315.76918686217,-177.365277307009,172.879068253624,165.793475964977,2400,500,0.5
209,4,2587.70431501712,401.982834013205,-241.661976160103,172.879068253624,165.793475964977,2400,500,0.5
210,4,2141.05090051476,2350.18954784126,47.7683278761409,172.879068253624,165.793475964977,2400,500,0.5
211,4,3113.1695143672,1250.03138767971,-0.293007570990426,172.879068253624,165.793475964977,2400,500,0.5
212,4,2229.64209832334,1853.05830319903,85.0190688760596,172.879068253624,165.793475964977,2400,500,0.5
213,4,1689.7475129886,2874.87607795354,-306.40758969237,172.879068253624,165.793475964977,2400,500,0.5
214,4,963.959666988559,1588.16343173305,199.090148941101,172.879068253624,165.793475964977,2400,500,0.5
215,4,884.520759736885,247.580766493523,376.438717481464,172.879068253624,165.793475964977,2400,500,0.5
216,4,463.968736704724,2781.46098354635,-350.249615530096,172.879068253624,165.793475964977,2400,500,0.5
217,4,2725.70006039594,2118.82988049409,333.067625873461,172.879068253624,165.793475964977,2400,500,0.5
218,4,2601.08852216823,2241.44146757404,93.8189039992865,172.879068253624,165.793475964977,2400,500,0.5
219,4,2224.21649146131,1024.120453648,339.542660954344,172.879068253624,165.793475964977,2400,500,0.5
220,4,854.865202920962,989.676376464606,-233.436465362489,172.879068253624,165.793475964977,2400,500,0.5
221,4,1363.45770692339,522.723260791362,-362.507324161989,172.879068253624,165.793475964977,2400,500,0.5
222,4,729.847833758969,903.412540989042,296.90555487248,172.879068253624,165.793475964977,2400,500,0.5
223,4,2203.62452043532,581.718582459522,113.723276467502,172.879068253624,165.793475964977,2400,500,0.5
224,4,943.195791724978,220.610629566684,-123.284895783267,172.879068253624,165.793475964977,2400,500,0.5
225,5,2308.88185701736,1198.70873051315,251.620475806155,172.879068253624,165.793475964977,2400,500,0.5
226,5,2185.48716301619,204.318573033723,-226.725282639526,172.879068253624,165.793475964977,2400,500,0.5
227,5,432.100092654268,2079.04914798916,188.769626432574,172.879068253624,165.793475964977,2400,500,0.5
228,5,2388.59488574185,1634.65749101445,350.44398051568,172.879068253624,165.793475964977,2400,500,0.5
229,5,2553.54998649257,2679.46469583843,211.56261615131,172.879068253624,165.793475964977,2400,500,0.5
230,5,1781.91780577274,2513.94903945339,65.7987945175849,172.879068253624,165.793475964977,2400,500,0.5
231,5,1618.67084391485,701.711771615188,13.8802111394862,172.879068253624,165.793475964977,2400,500,0.5
232,5,3068.33268290588,1555.39308126638,177.323271870714,172.879068253624,165.793475964977,2400,500,0.5
233,5,1722.26277482604,943.256459325201,-120.31330239553,172.879068253624,165.793475964977,2400,500,0.5
234,5,639.381084269104,945.387918570962,-367.112677383903,172.879068253624,165.793475964977,2400,500,0.5
235,5,1768.09123046304,1482.21272907513,-104.241173309888,172.879068253624,165.793475964977,2400,500,0.5
236,5,385.540297897219,1849.21477064978,160.304841981163,172.879068253624,165.793475964977,2400,500,0.5
237,5,2086.19556461021,3058.07049418769,104.52712391488,172.879068253624,165.793475964977,2400,500,0.5
238,5,2599.49025321916,1353.81671702627,189.277735886887,172.879068253624,165.793475964977,2400,500,0.5
239,5,1328.66243072891,3031.5771276491,-287.432964105469,172.879068253624,165.793475964977,2400,500,0.5
240,5,1200.58921852693,1375.0859817119,332.261158304212,172.879068253624,165.793475964977,2400,500,0.5
241,5,2649.07672570885,1834.7211707739,285.317819883706,172.879068253624,165.793475964977,2400,500,0.5
242,5,1322.92930030744,3116.30679714278,-283.23712549675,172.879068253624,165.793475964977,2400,500,0.5
243,5,3005.00302388581,2922.43975396303,-88.7508947750694,172.879068253624,165.793475964977,2400,500,0.5
244,5,1455.10809588202,2610.49541778615,148.184643208243,172.879068253624,165.793475964977,2400,500,0.5
245,5,2030.45730516093,3189.77406848419,33.3038374532956,172.879068253624,165.793475964977,2400,500,0.5
246,5,1448.14765606867,2916.92718159195,-258.850753806832,172.879068253624,165.793475964977,2400,500,0.5
247,5,1361.42884520015,903.701885339086,305.575009381344,172.879068253624,165.793475964977,2400,500,0.5
248,5,3094.53104578264,38.2140089375149,289.716475117542,172.879068253624,165.793475964977,2400,500,0.5
249,5,2449.266497006,766.351713211922,152.19697559571,172.879068253624,165.793475964977,2400,500,0.5
250,5,2450.65543236668,1039.93776918316,-390.470965211278,172.879068253624,165.793475964977,2400,500,0.5
251,5,780.055444866548,1360.59026467386,12.9291821144185,172.879068253624,165.793475964977,2400,500,0.5
252,5,432.620534936197,1235.68322033704,-28.1928485016429,172.879068253624,165.793475964977,2400,500,0.5
253,5,2156.66526264607,2779.00228073838,-295.901036448006,172.879068253624,165.793475964977,2400,500,0.5
254,5,1062.55848071889,731.549287934709,-124.947646142216,172.879068253624,165.793475964977,2400,500,0.5
255,5,3126.14624351936,251.08527591754,112.86921081207,172.879068253624,165.793475964977,2400,500,0.5
256,5,249.489396350533,606.961992940709,-23.5653959582224,172.879068253624,165.793475964977,2400,500,0.5
257,5,425.157132144491,2197.90569049447,264.948274886257,172.879068253624,165.793475964977,2400,500,0.5
258,5,1690.41164808798,2714.09933678278,-299.065163125509,172.879068253624,165.793475964977,2400,500,0.5
259,5,1044.26727831833,2294.9767932206,198.13170497884,172.879068253624,165.793475964977,2400,500,0.5
260,5,1448.50708128706,1914.43063040772,-77.2724043372031,172.879068253624,165.793475964977,2400,500,0.5
261,5,1224.18143974101,388.158994090524,-251.086147463251,172.879068253624,165.793475964977,2400,500,0.5
262,5,690.961502483927,256.373550074177,-151.549550371179,172.879068253624,165.793475964977,2400,500,0.5
263,5,3052.41909027893,2393.39950235562,383.012370275592,172.879068253624,165.793475964977,2400,500,0.5
264,5,43.0624387125977,2066.56294212156,380.155513624452,172.879068253624,165.793475964977,2400,500,0.5
265,5,1230.63480676035,1202.27889393635,-393.628611324107,172.879068253624,165.793475964977,2400,500,0.5
266,5,2193.87247060756,45.5123040428528,354.436898356319,172.879068253624,165.793475964977,2400,500,0.5
267,5,3068.07221410462,1120.0081284656,-4.95874629787505,172.879068253624,165.793475964977,2400,500,0.5
268,5,2525.71750698497,319.863085255838,-197.967202127264,172.879068253624,165.793475964977,2400,500,0.5
269,5,569.165718368472,2945.82182407315,-125.712028095354,172.879068253624,165.793475964977,2400,500,0.5
270,5,2667.66564776087,1510.45696406848,99.5194260700403,172.879068253624,165.793475964977,2400,500,0.5
271,5,2744.66093914474,2722.0512451165,-46.2584484644941,172.879068253624,165.793475964977,2400,500,0.5
272,5,3008.70258043029,2557.05044501974,-159.205856933944,172.879068253624,165.793475964977,2400,500,0.5
273,5,404.467319860922,2257.82439347338,206.3249998499,172.879068253624,165.793475964977,2400,500,0.5
274,5,1831.9063860201,416.676411469188,-25.3457507577308,172.879068253624,165.793475964977,2400,500,0.5
275,5,1681.42164719406,3144.35986856294,-206.405921558259,172.879068253624,165.793475964977,2400,500,0.5
276,5,2457.38834961612,476.398218167109,-161.936616207543,172.879068253624,165.793475964977,2400,500,0.5
