Id,Frame,x (nm),y (nm),sigma (nm),Intensity (photons),Offset (photons),BkgSD (photons)
150,30,1835.02428874459,1962.807227623,108.805981271309,3000,500,8
151,31,2510.58561085873,3030.20056203033,108.805981271309,3000,500,8
152,31,1142.20089427865,802.251901884709,108.805981271309,3000,500,8
153,31,1019.91512401744,438.534754717132,108.805981271309,3000,500,8
154,31,838.131160264027,247.332707507117,108.805981271309,3000,500,8
155,31,1668.74576430115,2264.34626336823,108.805981271309,3000,500,8
156,32,1881.01273897416,2162.1994436459,108.805981271309,3000,500,8
157,32,339.265888257823,2420.60763107192,108.805981271309,3000,500,8
158,32,2942.42717908006,147.036254726114,108.805981271309,3000,500,8
159,32,3044.15101310711,194.545670596454,108.805981271309,3000,500,8
160,32,1612.18966146275,3037.54830491265,108.805981271309,3000,500,8
161,33,1586.94739182448,1265.29640138529,108.805981271309,3000,500,8
162,33,3198.46128544063,2382.16863182252,108.805981271309,3000,500,8
163,33,632.676952162641,2840.48813695837,108.805981271309,3000,500,8
164,33,1892.56484409759,323.433704554043,108.805981271309,3000,500,8
165,33,1876.13335284102,321.781789323244,108.805981271309,3000,500,8
166,34,2689.70291547054,798.182351557188,108.805981271309,3000,500,8
167,34,1872.9025942814,1775.06542861292,108.805981271309,3000,500,8
168,34,1738.27095021379,3019.37318900101,108.805981271309,3000,500,8
169,34,1306.1120958191,3152.40851659366,108.805981271309,3000,500,8
170,34,1259.60435173234,411.816269490058,108.805981271309,3000,500,8
171,35,1984.90760445788,1045.02887380653,108.805981271309,3000,500,8
172,35,74.5057404740418,66.810642008355,108.805981271309,3000,500,8
173,35,3083.31983519432,1352.24386610331,108.805981271309,3000,500,8
174,35,1934.35026919977,25.0319344984508,108.805981271309,3000,500,8
175,35,1063.23836945545,2993.78344830842,108.805981271309,3000,500,8
176,36,2468.55002135545,703.545897757787,108.805981271309,3000,500,8
177,36,2734.14423584061,471.069706831554,108.805981271309,3000,500,8
178,36,1751.3347713476,3064.95985583214,108.805981271309,3000,500,8
179,36,87.3370890126072,1065.66481730488,108.805981271309,3000,500,8
180,36,231.410385391913,1765.61090838762,108.805981271309,3000,500,8
181,37,296.179035454218,1602.2370101967,108.805981271309,3000,500,8
182,37,2929.20940253776,1692.91886433424,108.805981271309,3000,500,8
183,37,2764.84822222661,2791.07426836061,108.805981271309,3000,500,8
184,37,827.990189826364,2475.67449866229,108.805981271309,3000,500,8
185,37,512.897566255979,1363.41502033829,108.805981271309,3000,500,8
186,38,912.606394352208,3169.2527722399,108.805981271309,3000,500,8
187,38,828.276212224416,360.329982029491,108.805981271309,3000,500,8
188,38,2028.14465827447,3037.74130538263,108.805981271309,3000,500,8
189,38,2923.01675565725,1625.85608431192,108.805981271309,3000,500,8
190,38,1775.49746341769,21.3176667327456,108.805981271309,3000,500,8
191,39,495.167602313129,1675.68231422559,108.805981271309,3000,500,8
192,39,11.0073966003505,3111.40695245466,108.805981271309,3000,500,8
193,39,2397.24975921424,1314.76457877435,108.805981271309,3000,500,8
194,39,1383.57291244678,1204.98763185214,108.805981271309,3000,500,8
195,39,206.204923084136,695.918917205386,108.805981271309,3000,500,8
196,40,930.993511180079,1162.20445814139,108.805981271309,3000,500,8
197,40,1293.34353702054,1292.88125702424,108.805981271309,3000,500,8
198,40,847.620579919353,2796.87132621713,108.805981271309,3000,500,8
199,40,2348.43046893504,2998.26334621912,108.805981271309,3000,500,8
200,40,2763.98321521632,82.6267396997601,108.805981271309,3000,500,8
201,41,3154.70408397984,1589.63688322941,108.805981271309,3000,500,8
202,41,2672.80718365934,440.406417374664,108.805981271309,3000,500,8
203,41,505.723780615045,356.054861583488,108.805981271309,3000,500,8
204,41,178.502355560483,2347.02582355963,108.805981271309,3000,500,8
205,41,201.164106320934,873.421635418865,108.805981271309,3000,500,8
206,42,341.702392110923,158.673643419663,108.805981271309,3000,500,8
207,42,1203.52457730151,2801.45367156994,108.805981271309,3000,500,8
208,42,2289.63147117303,149.642903056013,108.805981271309,3000,500,8
209,42,1016.51867760114,3061.88857769057,108.805981271309,3000,500,8
210,42,2802.30658408499,1721.12479805455,108.805981271309,3000,500,8
211,43,833.335521415939,2889.57316081131,108.805981271309,3000,500,8
212,43,2877.31911781601,1710.24366471126,108.805981271309,3000,500,8
213,43,1291.5122219172,2129.47432277723,108.805981271309,3000,500,8
214,43,7.80710795385104,17.346232457913,108.805981271309,3000,500,8
215,43,648.654909307851,518.441078472555,108.805981271309,3000,500,8
216,44,1275.09262658174,374.403526243684,108.805981271309,3000,500,8
217,44,2685.61474451394,2708.20605153511,108.805981271309,3000,500,8
218,44,1396.95791830341,2971.71307280656,108.805981271309,3000,500,8
219,44,704.449466587288,252.082157934187,108.805981271309,3000,500,8
220,44,3113.53840489414,1254.24166558601,108.805981271309,3000,500,8
221,45,980.928182741719,2104.60200522791,108.805981271309,3000,500,8
222,45,3039.44788793245,3020.58980792555,108.805981271309,3000,500,8
223,45,2912.27552821836,1835.95033290629,108.805981271309,3000,500,8
224,45,1545.84435932614,977.171464954109,108.805981271309,3000,500,8
225,45,2014.1753669834,2626.16662751393,108.805981271309,3000,500,8
226,46,1052.22910625005,3047.69002878961,108.805981271309,3000,500,8
227,46,109.918423736174,248.044365015608,108.805981271309,3000,500,8
228,46,656.81388942865,1158.42696066171,108.805981271309,3000,500,8
229,46,837.179065521265,753.326676760179,108.805981271309,3000,500,8
230,46,2629.67315369426,202.481230943109,108.805981271309,3000,500,8
231,47,1862.44093727986,133.054487394469,108.805981271309,3000,500,8
232,47,137.891427625663,2373.74129865181,108.805981271309,3000,500,8
233,47,1717.24636260194,1027.70291659042,108.805981271309,3000,500,8
234,47,1711.06106151525,2460.98636380615,108.805981271309,3000,500,8
235,47,1856.8277735292,3165.96847362323,108.805981271309,3000,500,8
236,48,1015.63111891528,247.104356888644,108.805981271309,3000,500,8
237,48,2306.0005886581,1010.956536595,108.805981271309,3000,500,8
238,48,247.649739818315,181.244247519065,108.805981271309,3000,500,8
239,48,424.277537744014,1265.93591312537,108.805981271309,3000,500,8
240,48,2870.4232977727,1415.2880340342,108.805981271309,3000,500,8
241,49,1377.25008384023,2901.14136641536,108.805981271309,3000,500,8
242,49,2727.05510436723,1685.85029707608,108.805981271309,3000,500,8
243,49,946.257160811082,2890.29669043803,108.805981271309,3000,500,8
244,49,1898.79199873989,2381.67623789937,108.805981271309,3000,500,8
245,49,161.083386490282,1240.32881107901,108.805981271309,3000,500,8
246,50,1669.86979587146,3058.38231530402,108.805981271309,3000,500,8
247,50,1306.60855460445,2215.15901789335,108.805981271309,3000,500,8
248,50,1101.97244772044,1051.12608647808,108.805981271309,3000,500,8
249,50,1950.35220166784,3090.16904208413,108.805981271309,3000,500,8
250,50,1378.15753404689,1915.4360237139,108.805981271309,3000,500,8
251,51,2850.44130410386,1391.8096558592,108.805981271309,3000,500,8
252,51,1999.19670263848,1699.48185753207,108.805981271309,3000,500,8
253,51,828.436328839483,3125.82284589556,108.805981271309,3000,500,8
254,51,2939.18045197527,3042.52911640697,108.805981271309,3000,500,8
255,51,1197.88513246479,801.691576380251,108.805981271309,3000,500,8
256,52,2995.84991877647,2437.69171577804,108.805981271309,3000,500,8
257,52,1866.97936509748,224.876991985334,108.805981271309,3000,500,8
258,52,76.2250761971707,981.145725272969,108.805981271309,3000,500,8
259,52,2967.37957127362,961.777514549066,108.805981271309,3000,500,8
260,52,1732.36867797419,2833.06265721302,108.805981271309,3000,500,8
261,53,2342.27704273049,1178.34867854524,108.805981271309,3000,500,8
262,53,2750.85766146462,1835.65664619742,108.805981271309,3000,500,8
263,53,1301.13787632516,172.237532365195,108.805981271309,3000,500,8
264,53,1857.15178048765,1345.17995288881,108.805981271309,3000,500,8
265,53,2481.40841246113,1980.05174561113,108.805981271309,3000,500,8
266,54,763.83873668019,1022.0308646774,108.805981271309,3000,500,8
267,54,2624.63230821531,1320.44665201167,108.805981271309,3000,500,8
268,54,1557.52758366671,1022.74560460942,108.805981271309,3000,500,8
269,54,1966.5640003255,2008.30091824688,108.805981271309,3000,500,8
270,54,1873.64311538771,3033.33350166752,108.805981271309,3000,500,8
271,55,966.510422510386,378.057280215235,108.805981271309,3000,500,8
272,55,707.144462252731,2653.1341557488,108.805981271309,3000,500,8
273,55,1917.28160220986,2661.74292950308,108.805981271309,3000,500,8
274,55,619.426613495245,2715.25995671531,108.805981271309,3000,500,8
275,55,2945.36079671818,575.835823503327,108.805981271309,3000,500,8
276,56,2529.63783471075,234.619578955593,108.805981271309,3000,500,8
277,56,900.560617481669,2591.54342074935,108.805981271309,3000,500,8
278,56,2695.68774648191,90.4629634987227,108.805981271309,3000,500,8
279,56,16.9650403729587,802.609026138379,108.805981271309,3000,500,8
280,56,825.69990672322,2747.74436771421,108.805981271309,3000,500,8
281,57,2551.56500691699,566.692151570916,108.805981271309,3000,500,8
282,57,3165.17381824505,2452.70189761374,108.805981271309,3000,500,8
283,57,2278.11412116246,572.051496715857,108.805981271309,3000,500,8
284,57,2159.88898982492,2879.58492872697,108.805981271309,3000,500,8
285,57,1199.42863884799,1690.19350217422,108.805981271309,3000,500,8
286,58,2752.99109359927,527.281317304034,108.805981271309,3000,500,8
287,58,2526.69175500547,2749.00028531162,108.805981271309,3000,500,8
288,58,461.286990922613,1753.01586646235,108.805981271309,3000,500,8
289,58,3077.4028277411,1430.96004144518,108.805981271309,3000,500,8
290,58,838.360133519919,128.291350925893,108.805981271309,3000,500,8
291,59,266.593550653773,3003.95538156566,108.805981271309,3000,500,8
292,59,2812.66919102641,2723.48001478269,108.805981271309,3000,500,8
293,59,1693.08331087225,113.937746404649,108.805981271309,3000,500,8
294,59,2635.57890403982,341.448858576123,108.805981271309,3000,500,8
295,59,2687.89092071647,2760.08333176415,108.805981271309,3000,500,8
296,60,1098.67626965985,1031.95617010656,108.805981271309,3000,500,8
297,60,1794.32801296831,2236.9196149656,108.805981271309,3000,500,8
298,60,1716.22713166785,318.612658099104,108.805981271309,3000,500,8
299,60,1514.52774394398,741.366796405331,108.805981271309,3000,500,8
300,60,1593.41618333818,805.254602688377,108.805981271309,3000,500,8
301,61,1316.94274333334,1707.95162570179,108.805981271309,3000,500,8
302,61,675.657754830591,1125.94461020278,108.805981271309,3000,500,8
303,61,2673.4683937796,3041.74160756207,108.805981271309,3000,500,8
304,61,2767.57051292763,1429.59624050093,108.805981271309,3000,500,8
305,61,2836.33530160196,1283.83947297342,108.805981271309,3000,500,8
306,62,2860.25469177802,49.5101475180508,108.805981271309,3000,500,8
307,62,1270.31614432529,1549.94257456067,108.805981271309,3000,500,8
308,62,1705.68249386739,124.511909587807,108.805981271309,3000,500,8
309,62,892.248698660908,1382.53242373969,108.805981271309,3000,500,8
310,62,355.616787587162,984.001632367562,108.805981271309,3000,500,8
311,63,287.750190724258,1257.236957646,108.805981271309,3000,500,8
312,63,552.647269771353,2306.15312941117,108.805981271309,3000,500,8
313,63,968.34105931792,1170.61059494966,108.805981271309,3000,500,8
314,63,3122.00591552343,1476.67943169756,108.805981271309,3000,500,8
315,63,2358.74462388466,2016.86512811193,108.805981271309,3000,500,8
316,64,2163.97305587601,1476.49801719283,108.805981271309,3000,500,8
317,64,1696.8501345325,65.3722883013693,108.805981271309,3000,500,8
318,64,356.240703687811,3044.54320062151,108.805981271309,3000,500,8
319,64,247.798059776053,1044.38157263747,108.805981271309,3000,500,8
320,64,650.328400044134,888.579337549148,108.805981271309,3000,500,8
321,65,2066.80632685636,440.323533691718,108.805981271309,3000,500,8
322,65,2505.16349416376,2217.03486034173,108.805981271309,3000,500,8
323,65,762.255529020982,1473.66162633618,108.805981271309,3000,500,8
324,65,1175.14161080972,1001.25781317513,108.805981271309,3000,500,8
325,65,861.244396266472,2247.595347804,108.805981271309,3000,500,8
326,66,1956.58801024554,797.459179091606,108.805981271309,3000,500,8
327,66,713.227250010768,2210.98526175296,108.805981271309,3000,500,8
328,66,276.498954760954,2126.83580301519,108.805981271309,3000,500,8
329,66,435.342819895409,1805.92155704333,108.805981271309,3000,500,8
330,66,749.016184506568,1767.0657949782,108.805981271309,3000,500,8
331,67,2090.18689596553,1924.92822388338,108.805981271309,3000,500,8
332,67,3138.36188631818,2958.99549611185,108.805981271309,3000,500,8
333,67,2078.75725402811,2357.5949119727,108.805981271309,3000,500,8
334,67,1490.69628032347,2960.68960600058,108.805981271309,3000,500,8
335,67,345.962474726737,1512.61851232743,108.805981271309,3000,500,8
336,68,2728.58650541218,1085.56795380197,108.805981271309,3000,500,8
337,68,1394.52854459172,2150.88197607145,108.805981271309,3000,500,8
338,68,2309.93657430647,485.244956159233,108.805981271309,3000,500,8
339,68,1235.44292179465,2648.8315323479,108.805981271309,3000,500,8
340,68,2859.38899168616,512.766809836347,108.805981271309,3000,500,8
341,69,1909.25678479081,420.509217286718,108.805981271309,3000,500,8
342,69,814.921538242128,2940.02182746592,108.805981271309,3000,500,8
343,69,702.076333540108,339.627861965331,108.805981271309,3000,500,8
344,69,2765.85790465809,1770.94160935795,108.805981271309,3000,500,8
345,69,2828.20696473955,1303.76248546485,108.805981271309,3000,500,8
346,70,2048.18290441707,2598.36063061656,108.805981271309,3000,500,8
347,70,3055.6092689598,2976.10174270272,108.805981271309,3000,500,8
348,70,1368.87038776667,1004.57910548339,108.805981271309,3000,500,8
349,70,1629.85277615259,622.363075073132,108.805981271309,3000,500,8
350,70,2595.20021761083,2434.67192794776,108.805981271309,3000,500,8
351,71,2496.1378768944,1502.43492924584,108.805981271309,3000,500,8
352,71,1699.89818140769,2667.37717503034,108.805981271309,3000,500,8
353,71,1117.99053941501,2663.06846003595,108.805981271309,3000,500,8
354,71,1569.62819153255,1138.53524098222,108.805981271309,3000,500,8
355,71,1093.58487186085,2244.10420941883,108.805981271309,3000,500,8
356,72,2958.21048102655,415.122632013527,108.805981271309,3000,500,8
357,72,2434.0882505716,1752.03527724208,108.805981271309,3000,500,8
358,72,1246.48830677885,1138.22188398145,108.805981271309,3000,500,8
359,72,925.293492883691,1220.39053112452,108.805981271309,3000,500,8
360,72,761.838943864466,586.106616277564,108.805981271309,3000,500,8
361,73,1653.98636797381,1125.54979465118,108.805981271309,3000,500,8
362,73,1522.44473519223,3103.65816182437,108.805981271309,3000,500,8
363,73,2149.28779434704,445.328888521166,108.805981271309,3000,500,8
364,73,2887.39979570257,1640.73096702401,108.805981271309,3000,500,8
365,73,67.3428295066461,630.632007699544,108.805981271309,3000,500,8
366,74,570.027587418381,399.669670657057,108.805981271309,3000,500,8
367,74,2986.62353252678,2322.95617241466,108.805981271309,3000,500,8
368,74,2571.44776550579,1978.83593735478,108.805981271309,3000,500,8
369,74,1243.5337499212,2524.29196488104,108.805981271309,3000,500,8
370,74,1545.7173834829,1806.99803382733,108.805981271309,3000,500,8
371,75,654.189856413262,2616.02509239048,108.805981271309,3000,500,8
372,75,2364.27808600997,2283.3691920072,108.805981271309,3000,500,8
373,75,2285.08544360102,1067.11904919487,108.805981271309,3000,500,8
374,75,571.367071048107,2169.65287472109,108.805981271309,3000,500,8
375,75,1082.58987699784,939.944250483216,108.805981271309,3000,500,8
376,76,1062.54445041951,1746.74255006199,108.805981271309,3000,500,8
377,76,2617.7669246357,2927.96484536404,108.805981271309,3000,500,8
378,76,502.93873127796,1364.63844163258,108.805981271309,3000,500,8
379,76,641.18118186879,2356.17282327718,108.805981271309,3000,500,8
380,76,2104.63242754866,2379.15692640604,108.805981271309,3000,500,8
381,77,3086.30105014951,124.993877643646,108.805981271309,3000,500,8
382,77,1209.67723865186,3116.27615545973,108.805981271309,3000,500,8
383,77,1984.13892769577,2905.58067820702,108.805981271309,3000,500,8
384,77,2866.62868319175,3081.35928317186,108.805981271309,3000,500,8
385,77,374.226165448438,1243.07877546132,108.805981271309,3000,500,8
386,78,2834.29394941677,1970.68276236945,108.805981271309,3000,500,8
387,78,853.113302416331,933.179353573327,108.805981271309,3000,500,8
388,78,2157.65549905114,1107.95904892452,108.805981271309,3000,500,8
389,78,1599.25979702755,2527.82411796932,108.805981271309,3000,500,8
390,78,225.464333983577,2068.00110476685,108.805981271309,3000,500,8
391,79,290.945098350092,2404.06702272151,108.805981271309,3000,500,8
392,79,2584.17147586865,632.667202382365,108.805981271309,3000,500,8
393,79,1428.06832623092,3192.47858574315,108.805981271309,3000,500,8
394,79,263.82201569396,2256.42104621924,108.805981271309,3000,500,8
395,79,2116.38605906552,897.110037324759,108.805981271309,3000,500,8
396,80,2201.96808725708,1764.3412261499,108.805981271309,3000,500,8
397,80,133.486819358075,2487.48949238463,108.805981271309,3000,500,8
398,80,1556.60812964079,838.590227061825,108.805981271309,3000,500,8
399,80,1637.76113881652,2142.36224207706,108.805981271309,3000,500,8
400,80,2211.57528766719,551.739023225514,108.805981271309,3000,500,8
401,81,714.883018388144,1373.15501458159,108.805981271309,3000,500,8
402,81,1676.85413521167,1268.56257264129,108.805981271309,3000,500,8
403,81,2641.62751213326,1554.00102820819,108.805981271309,3000,500,8
404,81,2877.3371436962,2603.19034066819,108.805981271309,3000,500,8
405,81,120.594373281319,442.046026404554,108.805981271309,3000,500,8
406,82,910.908730106979,137.618071272355,108.805981271309,3000,500,8
407,82,2534.88030144956,1903.53866358543,108.805981271309,3000,500,8
408,82,2713.33286962286,2983.44650273987,108.805981271309,3000,500,8
409,82,2893.43332823661,2683.23299824382,108.805981271309,3000,500,8
410,82,312.306055341859,1476.47000082305,108.805981271309,3000,500,8
411,83,2007.80041738499,421.570507841145,108.805981271309,3000,500,8
412,83,691.802564065458,29.503280766161,108.805981271309,3000,500,8
413,83,348.417329937399,1938.57061146593,108.805981271309,3000,500,8
414,83,1325.09420712618,2636.61435865326,108.805981271309,3000,500,8
415,83,395.555124882809,2427.02845309391,108.805981271309,3000,500,8
416,84,678.267527139305,767.19161462627,108.805981271309,3000,500,8
