No,Frame,Emitter,x (nm),y (nm),z (nm),sigmax_z0 (nm),sigmay_z0 (nm),Intensity (photons),Offset (photons),BkgSD (photons)
96,6,26,2251.52927586966,918.287744626067,-0.453507182450096,172.879068253624,165.793475964977,2400,500,0.5
97,6,50,1418.99109780504,816.398224273077,-147.75829970605,172.879068253624,165.793475964977,2400,500,0.5
98,6,51,1549.21162687535,1081.61640989592,123.989002731846,172.879068253624,165.793475964977,2400,500,0.5
99,6,126,622.310677166745,3122.6821427134,-187.140299837077,172.879068253624,165.793475964977,2400,500,0.5
100,6,141,1051.2553783046,832.969148990303,-341.706757221002,172.879068253624,165.793475964977,2400,500,0.5
101,6,172,1324.63056997591,2535.52342168253,54.1640760325432,172.879068253624,165.793475964977,2400,500,0.5
102,6,190,2485.52862595564,2970.72626924996,-29.0165754800641,172.879068253624,165.793475964977,2400,500,0.5
103,6,207,1499.3530040243,64.0468701118404,154.114531266677,172.879068253624,165.793475964977,2400,500,0.5
104,6,216,711.287509057372,3157.72122495916,221.250252450424,172.879068253624,165.793475964977,2400,500,0.5
105,6,255,3027.38009980801,1918.65611175566,-335.096238475184,172.879068253624,165.793475964977,2400,500,0.5
106,6,257,2970.00699128056,2894.26142727068,159.08192122751,172.879068253624,165.793475964977,2400,500,0.5
107,6,330,967.947039249754,2754.52445749409,117.518035599395,172.879068253624,165.793475964977,2400,500,0.5
108,6,349,1320.11485825434,1908.76059113989,4.74969348478533,172.879068253624,165.793475964977,2400,500,0.5
109,6,409,958.860450781096,2255.03843376655,205.689011748468,172.879068253624,165.793475964977,2400,500,0.5
110,6,412,2180.09159883893,2948.12261041765,-330.93093670174,172.879068253624,165.793475964977,2400,500,0.5
111,6,469,3087.60178437282,1329.61206714186,-146.003671073994,172.879068253624,165.793475964977,2400,500,0.5
112,6,475,1565.80183886054,246.999541496822,293.849997164038,172.879068253624,165.793475964977,2400,500,0.5
113,7,49,3008.37387517189,2183.56333336821,60.3174144386936,172.879068253624,165.793475964977,2400,500,0.5
114,7,50,1418.99109780504,816.398224273077,-147.75829970605,172.879068253624,165.793475964977,2400,500,0.5
115,7,126,622.310677166745,3122.6821427134,-187.140299837077,172.879068253624,165.793475964977,2400,500,0.5
116,7,141,1051.2553783046,832.969148990303,-341.706757221002,172.879068253624,165.793475964977,2400,500,0.5
117,7,172,1324.63056997591,2535.52342168253,54.1640760325432,172.879068253624,165.793475964977,2400,500,0.5
118,7,197,1244.1565033427,676.079561712391,-273.499961612721,172.879068253624,165.793475964977,2400,500,0.5
119,7,214,2520.39478037645,2349.4001388566,41.0778831521095,172.879068253624,165.793475964977,2400,500,0.5
120,7,216,711.287509057372,3157.72122495916,221.250252450424,172.879068253624,165.793475964977,2400,500,0.5
121,7,257,2970.00699128056,2894.26142727068,159.08192122751,172.879068253624,165.793475964977,2400,500,0.5
122,7,270,207.945653133755,2698.39572556187,301.838010668768,172.879068253624,165.793475964977,2400,500,0.5
123,7,330,967.947039249754,2754.52445749409,117.518035599395,172.879068253624,165.793475964977,2400,500,0.5
124,7,335,302.876284513839,1944.01843621962,-136.271760116924,172.879068253624,165.793475964977,2400,500,0.5
125,7,342,941.906554021597,586.801152219097,132.051347439644,172.879068253624,165.793475964977,2400,500,0.5
126,7,355,246.150195141521,2556.48240054855,-299.52847644356,172.879068253624,165.793475964977,2400,500,0.5
127,7,359,2172.45652336638,514.948684019636,388.916491330512,172.879068253624,165.793475964977,2400,500,0.5
128,7,409,958.860450781096,2255.03843376655,205.689011748468,172.879068253624,165.793475964977,2400,500,0.5
129,7,412,2180.09159883893,2948.12261041765,-330.93093670174,172.879068253624,165.793475964977,2400,500,0.5
130,7,469,3087.60178437282,1329.61206714186,-146.003671073994,172.879068253624,165.793475964977,2400,500,0.5
131,8,30,113.195051669378,620.140855757876,48.6146995380643,172.879068253624,165.793475964977,2400,500,0.5
132,8,43,2343.42050848046,1186.56891448082,-224.501451764032,172.879068253624,165.793475964977,2400,500,0.5
133,8,49,3008.37387517189,2183.56333336821,60.3174144386936,172.879068253624,165.793475964977,2400,500,0.5
134,8,50,1418.99109780504,816.398224273077,-147.75829970605,172.879068253624,165.793475964977,2400,500,0.5
135,8,51,1549.21162687535,1081.61640989592,123.989002731846,172.879068253624,165.793475964977,2400,500,0.5
136,8,98,2461.87720482489,3080.41469417861,255.885074613602,172.879068253624,165.793475964977,2400,500,0.5
137,8,123,1002.24121966261,1147.96505994958,283.385059122833,172.879068253624,165.793475964977,2400,500,0.5
138,8,126,622.310677166745,3122.6821427134,-187.140299837077,172.879068253624,165.793475964977,2400,500,0.5
139,8,131,1740.60555512759,1470.0614469042,159.905048389008,172.879068253624,165.793475964977,2400,500,0.5
140,8,141,1051.2553783046,832.969148990303,-341.706757221002,172.879068253624,165.793475964977,2400,500,0.5
141,8,145,801.764424418052,910.211224407847,-28.3644075115458,172.879068253624,165.793475964977,2400,500,0.5
142,8,152,1858.92966535343,873.426831572149,-155.327481863988,172.879068253624,165.793475964977,2400,500,0.5
143,8,169,2148.72777751689,2507.61110833191,-191.342727012741,172.879068253624,165.793475964977,2400,500,0.5
144,8,172,1324.63056997591,2535.52342168253,54.1640760325432,172.879068253624,165.793475964977,2400,500,0.5
145,8,197,1244.1565033427,676.079561712391,-273.499961612721,172.879068253624,165.793475964977,2400,500,0.5
146,8,214,2520.39478037645,2349.4001388566,41.0778831521095,172.879068253624,165.793475964977,2400,500,0.5
147,8,257,2970.00699128056,2894.26142727068,159.08192122751,172.879068253624,165.793475964977,2400,500,0.5
148,8,306,692.445737835198,1436.48536043594,-343.33070292265,172.879068253624,165.793475964977,2400,500,0.5
149,8,330,967.947039249754,2754.52445749409,117.518035599395,172.879068253624,165.793475964977,2400,500,0.5
150,8,335,302.876284513839,1944.01843621962,-136.271760116924,172.879068253624,165.793475964977,2400,500,0.5
151,8,342,941.906554021597,586.801152219097,132.051347439644,172.879068253624,165.793475964977,2400,500,0.5
152,8,355,246.150195141521,2556.48240054855,-299.52847644356,172.879068253624,165.793475964977,2400,500,0.5
153,8,359,2172.45652336638,514.948684019636,388.916491330512,172.879068253624,165.793475964977,2400,500,0.5
154,8,362,811.041217364538,302.657899007843,-147.84138793707,172.879068253624,165.793475964977,2400,500,0.5
155,8,469,3087.60178437282,1329.61206714186,-146.003671073994,172.879068253624,165.793475964977,2400,500,0.5
156,8,478,1326.24072255515,1889.60553619947,-244.309766552969,172.879068253624,165.793475964977,2400,500,0.5
157,9,30,113.195051669378,620.140855757876,48.6146995380643,172.879068253624,165.793475964977,2400,500,0.5
158,9,43,2343.42050848046,1186.56891448082,-224.501451764032,172.879068253624,165.793475964977,2400,500,0.5
159,9,51,1549.21162687535,1081.61640989592,123.989002731846,172.879068253624,165.793475964977,2400,500,0.5
160,9,79,1195.84672579197,1255.12431637967,-96.0906429014176,172.879068253624,165.793475964977,2400,500,0.5
161,9,91,1861.89981578753,142.360311999309,201.122864840448,172.879068253624,165.793475964977,2400,500,0.5
162,9,98,2461.87720482489,3080.41469417861,255.885074613602,172.879068253624,165.793475964977,2400,500,0.5
163,9,126,622.310677166745,3122.6821427134,-187.140299837077,172.879068253624,165.793475964977,2400,500,0.5
164,9,150,3058.05292688821,429.258546381943,-325.524226113765,172.879068253624,165.793475964977,2400,500,0.5
165,9,152,1858.92966535343,873.426831572149,-155.327481863988,172.879068253624,165.793475964977,2400,500,0.5
166,9,172,1324.63056997591,2535.52342168253,54.1640760325432,172.879068253624,165.793475964977,2400,500,0.5
167,9,257,2970.00699128056,2894.26142727068,159.08192122751,172.879068253624,165.793475964977,2400,500,0.5
168,9,277,702.74351779342,2328.55105582116,383.608413313567,172.879068253624,165.793475964977,2400,500,0.5
169,9,303,320.828139433422,1005.47718866896,214.470931365378,172.879068253624,165.793475964977,2400,500,0.5
170,9,335,302.876284513839,1944.01843621962,-136.271760116924,172.879068253624,165.793475964977,2400,500,0.5
171,9,342,941.906554021597,586.801152219097,132.051347439644,172.879068253624,165.793475964977,2400,500,0.5
172,9,351,1365.55160182639,910.491895154861,277.434431504667,172.879068253624,165.793475964977,2400,500,0.5
173,9,352,2943.5941805966,545.37745588,-336.933323480942,172.879068253624,165.793475964977,2400,500,0.5
174,9,359,2172.45652336638,514.948684019636,388.916491330512,172.879068253624,165.793475964977,2400,500,0.5
175,9,362,811.041217364538,302.657899007843,-147.84138793707,172.879068253624,165.793475964977,2400,500,0.5
176,9,365,541.195842637199,62.0513572214474,-68.0818548191667,172.879068253624,165.793475964977,2400,500,0.5
177,9,395,2170.75528683483,735.27194365938,-243.332784881892,172.879068253624,165.793475964977,2400,500,0.5
178,9,469,3087.60178437282,1329.61206714186,-146.003671073994,172.879068253624,165.793475964977,2400,500,0.5
179,9,478,1326.24072255515,1889.60553619947,-244.309766552969,172.879068253624,165.793475964977,2400,500,0.5
180,9,480,3029.34149064996,616.842055676395,-10.6568185136966,172.879068253624,165.793475964977,2400,500,0.5
181,10,16,937.953234126885,480.014083607942,128.698485788249,172.879068253624,165.793475964977,2400,500,0.5
182,10,30,113.195051669378,620.140855757876,48.6146995380643,172.879068253624,165.793475964977,2400,500,0.5
183,10,43,2343.42050848046,1186.56891448082,-224.501451764032,172.879068253624,165.793475964977,2400,500,0.5
184,10,79,1195.84672579197,1255.12431637967,-96.0906429014176,172.879068253624,165.793475964977,2400,500,0.5
185,10,126,622.310677166745,3122.6821427134,-187.140299837077,172.879068253624,165.793475964977,2400,500,0.5
186,10,150,3058.05292688821,429.258546381943,-325.524226113765,172.879068253624,165.793475964977,2400,500,0.5
187,10,172,1324.63056997591,2535.52342168253,54.1640760325432,172.879068253624,165.793475964977,2400,500,0.5
188,10,245,2201.51443797218,2926.85272038759,-385.524350861676,172.879068253624,165.793475964977,2400,500,0.5
189,10,251,215.230484653957,1910.42058089636,-18.2326168222301,172.879068253624,165.793475964977,2400,500,0.5
190,10,257,2970.00699128056,2894.26142727068,159.08192122751,172.879068253624,165.793475964977,2400,500,0.5
191,10,277,702.74351779342,2328.55105582116,383.608413313567,172.879068253624,165.793475964977,2400,500,0.5
192,10,303,320.828139433422,1005.47718866896,214.470931365378,172.879068253624,165.793475964977,2400,500,0.5
193,10,335,302.876284513839,1944.01843621962,-136.271760116924,172.879068253624,165.793475964977,2400,500,0.5
194,10,342,941.906554021597,586.801152219097,132.051347439644,172.879068253624,165.793475964977,2400,500,0.5
195,10,352,2943.5941805966,545.37745588,-336.933323480942,172.879068253624,165.793475964977,2400,500,0.5
196,10,358,661.862527013446,2569.89273011527,-203.151960733333,172.879068253624,165.793475964977,2400,500,0.5
197,10,359,2172.45652336638,514.948684019636,388.916491330512,172.879068253624,165.793475964977,2400,500,0.5
198,10,362,811.041217364538,302.657899007843,-147.84138793707,172.879068253624,165.793475964977,2400,500,0.5
199,10,365,541.195842637199,62.0513572214474,-68.0818548191667,172.879068253624,165.793475964977,2400,500,0.5
200,10,395,2170.75528683483,735.27194365938,-243.332784881892,172.879068253624,165.793475964977,2400,500,0.5
201,10,408,1744.69745977943,2840.971508444,-103.46076527702,172.879068253624,165.793475964977,2400,500,0.5
202,10,422,3021.34496102113,129.529097045682,15.6880297035895,172.879068253624,165.793475964977,2400,500,0.5
203,10,469,3087.60178437282,1329.61206714186,-146.003671073994,172.879068253624,165.793475964977,2400,500,0.5
204,10,478,1326.24072255515,1889.60553619947,-244.309766552969,172.879068253624,165.793475964977,2400,500,0.5
205,10,480,3029.34149064996,616.842055676395,-10.6568185136966,172.879068253624,165.793475964977,2400,500,0.5
206,11,30,113.195051669378,620.140855757876,48.6146995380643,172.879068253624,165.793475964977,2400,500,0.5
207,11,43,2343.42050848046,1186.56891448082,-224.501451764032,172.879068253624,165.793475964977,2400,500,0.5
208,11,63,1639.68489032878,1870.00587476459,133.748184560406,172.879068253624,165.793475964977,2400,500,0.5
209,11,79,1195.84672579197,1255.12431637967,-96.0906429014176,172.879068253624,165.793475964977,2400,500,0.5
210,11,91,1861.89981578753,142.360311999309,201.122864840448,172.879068253624,165.793475964977,2400,500,0.5
211,11,126,622.310677166745,3122.6821427134,-187.140299837077,172.879068253624,165.793475964977,2400,500,0.5
212,11,171,1809.07372838384,2429.18639432547,179.644393055507,172.879068253624,165.793475964977,2400,500,0.5
213,11,172,1324.63056997591,2535.52342168253,54.1640760325432,172.879068253624,165.793475964977,2400,500,0.5
214,11,218,698.126484281567,2704.65357310463,-181.297866202264,172.879068253624,165.793475964977,2400,500,0.5
215,11,245,2201.51443797218,2926.85272038759,-385.524350861676,172.879068253624,165.793475964977,2400,500,0.5
216,11,257,2970.00699128056,2894.26142727068,159.08192122751,172.879068253624,165.793475964977,2400,500,0.5
217,11,319,680.223684738114,2976.9714084841,-127.144533907065,172.879068253624,165.793475964977,2400,500,0.5
218,11,340,1227.33467816219,665.898363416628,274.962089377506,172.879068253624,165.793475964977,2400,500,0.5
219,11,342,941.906554021597,586.801152219097,132.051347439644,172.879068253624,165.793475964977,2400,500,0.5
220,11,352,2943.5941805966,545.37745588,-336.933323480942,172.879068253624,165.793475964977,2400,500,0.5
221,11,358,661.862527013446,2569.89273011527,-203.151960733333,172.879068253624,165.793475964977,2400,500,0.5
222,11,359,2172.45652336638,514.948684019636,388.916491330512,172.879068253624,165.793475964977,2400,500,0.5
223,11,408,1744.69745977943,2840.971508444,-103.46076527702,172.879068253624,165.793475964977,2400,500,0.5
224,11,415,3054.56872962507,819.196152113943,114.870449143938,172.879068253624,165.793475964977,2400,500,0.5
225,11,459,152.418270952835,1229.43360463626,235.203983315364,172.879068253624,165.793475964977,2400,500,0.5
226,11,464,772.965522428331,583.577042800197,-94.4720599452419,172.879068253624,165.793475964977,2400,500,0.5
227,11,480,3029.34149064996,616.842055676395,-10.6568185136966,172.879068253624,165.793475964977,2400,500,0.5
228,12,30,113.195051669378,620.140855757876,48.6146995380643,172.879068253624,165.793475964977,2400,500,0.5
229,12,46,2839.76958823822,1045.30298442401,-333.416837403708,172.879068253624,165.793475964977,2400,500,0.5
230,12,63,1639.68489032878,1870.00587476459,133.748184560406,172.879068253624,165.793475964977,2400,500,0.5
231,12,91,1861.89981578753,142.360311999309,201.122864840448,172.879068253624,165.793475964977,2400,500,0.5
232,12,171,1809.07372838384,2429.18639432547,179.644393055507,172.879068253624,165.793475964977,2400,500,0.5
233,12,172,1324.63056997591,2535.52342168253,54.1640760325432,172.879068253624,165.793475964977,2400,500,0.5
234,12,218,698.126484281567,2704.65357310463,-181.297866202264,172.879068253624,165.793475964977,2400,500,0.5
235,12,232,39.1099335773699,456.673260274946,77.5906284429673,172.879068253624,165.793475964977,2400,500,0.5
236,12,257,2970.00699128056,2894.26142727068,159.08192122751,172.879068253624,165.793475964977,2400,500,0.5
237,12,272,3171.58372854996,327.862041361389,143.970317216946,172.879068253624,165.793475964977,2400,500,0.5
238,12,278,2806.40084210316,2930.01780608622,-239.783969484938,172.879068253624,165.793475964977,2400,500,0.5
239,12,305,174.21936649543,2900.02600812267,-42.8564126805848,172.879068253624,165.793475964977,2400,500,0.5
240,12,340,1227.33467816219,665.898363416628,274.962089377506,172.879068253624,165.793475964977,2400,500,0.5
241,12,342,941.906554021597,586.801152219097,132.051347439644,172.879068253624,165.793475964977,2400,500,0.5
242,12,352,2943.5941805966,545.37745588,-336.933323480942,172.879068253624,165.793475964977,2400,500,0.5
243,12,358,661.862527013446,2569.89273011527,-203.151960733333,172.879068253624,165.793475964977,2400,500,0.5
244,12,359,2172.45652336638,514.948684019636,388.916491330512,172.879068253624,165.793475964977,2400,500,0.5
245,12,362,811.041217364538,302.657899007843,-147.84138793707,172.879068253624,165.793475964977,2400,500,0.5
246,12,405,81.1871196947205,2744.08767945726,249.562896176275,172.879068253624,165.793475964977,2400,500,0.5
247,12,408,1744.69745977943,2840.971508444,-103.46076527702,172.879068253624,165.793475964977,2400,500,0.5
248,12,414,1650.25798490827,2825.63183338759,-313.438610652983,172.879068253624,165.793475964977,2400,500,0.5
249,12,459,152.418270952835,1229.43360463626,235.203983315364,172.879068253624,165.793475964977,2400,500,0.5
250,12,464,772.965522428331,583.577042800197,-94.4720599452419,172.879068253624,165.793475964977,2400,500,0.5
251,12,471,269.374640481118,1293.84736185852,-174.366665092567,172.879068253624,165.793475964977,2400,500,0.5
252,12,480,3029.34149064996,616.842055676395,-10.6568185136966,172.879068253624,165.793475964977,2400,500,0.5
253,13,46,2839.76958823822,1045.30298442401,-333.416837403708,172.879068253624,165.793475964977,2400,500,0.5
254,13,63,1639.68489032878,1870.00587476459,133.748184560406,172.879068253624,165.793475964977,2400,500,0.5
255,13,172,1324.63056997591,2535.52342168253,54.1640760325432,172.879068253624,165.793475964977,2400,500,0.5
256,13,177,41.7984730138883,2591.40032163963,-208.644339811681,172.879068253624,165.793475964977,2400,500,0.5
257,13,215,666.372402113353,962.164154159897,233.335667154252,172.879068253624,165.793475964977,2400,500,0.5
258,13,232,39.1099335773699,456.673260274946,77.5906284429673,172.879068253624,165.793475964977,2400,500,0.5
259,13,278,2806.40084210316,2930.01780608622,-239.783969484938,172.879068253624,165.793475964977,2400,500,0.5
260,13,305,174.21936649543,2900.02600812267,-42.8564126805848,172.879068253624,165.793475964977,2400,500,0.5
261,13,324,2584.9847230499,2424.33589093056,-302.679743053197,172.879068253624,165.793475964977,2400,500,0.5
262,13,342,941.906554021597,586.801152219097,132.051347439644,172.879068253624,165.793475964977,2400,500,0.5
263,13,350,353.701352106134,1751.8703984233,222.937364168712,172.879068253624,165.793475964977,2400,500,0.5
264,13,359,2172.45652336638,514.948684019636,388.916491330512,172.879068253624,165.793475964977,2400,500,0.5
265,13,387,2643.37667654591,2146.42695706022,-102.80240843208,172.879068253624,165.793475964977,2400,500,0.5
266,13,405,81.1871196947205,2744.08767945726,249.562896176275,172.879068253624,165.793475964977,2400,500,0.5
