Id,Frame,x (nm),y (nm),sigma (nm),Intensity (photons),Offset (photons),BkgSD (photons)
91,19,3122.3085,1470.6364,108.805981271309,3000,500,8
92,19,1119.3537,1598.3487,108.805981271309,3000,500,8
93,19,1143.2644,2525.2015,108.805981271309,3000,500,8
94,19,2682.6722,1796.3736,108.805981271309,3000,500,8
95,19,3114.4962,1057.442,108.805981271309,3000,500,8
96,20,1853.6058,960.08841,108.805981271309,3000,500,8
97,20,142.54843,803.429,108.805981271309,3000,500,8
98,20,3168.5868,1311.1776,108.805981271309,3000,500,8
99,20,2171.7641,313.90348,108.805981271309,3000,500,8
100,20,230.78041,1588.7192,108.805981271309,3000,500,8
101,21,133.8382,2791.7977,108.805981271309,3000,500,8
102,21,1452.7595,1791.8282,108.805981271309,3000,500,8
103,21,2592.0372,2116.413,108.805981271309,3000,500,8
104,21,2285.0372,2189.2967,108.805981271309,3000,500,8
105,21,1179.1013,1706.4237,108.805981271309,3000,500,8
106,22,2299.3649,2945.2291,108.805981271309,3000,500,8
107,22,1222.6387,367.81454,108.805981271309,3000,500,8
108,22,1040.0494,451.13345,108.805981271309,3000,500,8
109,22,641.22069,1454.0237,108.805981271309,3000,500,8
110,22,1121.4848,1705.423,108.805981271309,3000,500,8
111,23,1525.4143,145.91312,108.805981271309,3000,500,8
112,23,806.43544,1360.5073,108.805981271309,3000,500,8
113,23,3199.117,2494.4452,108.805981271309,3000,500,8
114,23,1887.3872,232.64364,108.805981271309,3000,500,8
115,23,1185.9206,2790.337,108.805981271309,3000,500,8
116,24,957.63144,2994.5973,108.805981271309,3000,500,8
117,24,1942.6695,1154.0847,108.805981271309,3000,500,8
118,24,896.47406,820.91589,108.805981271309,3000,500,8
119,24,2469.0297,900.61744,108.805981271309,3000,500,8
120,24,1754.0771,1354.3055,108.805981271309,3000,500,8
121,25,755.6051,689.78235,108.805981271309,3000,500,8
122,25,1647.9298,458.05679,108.805981271309,3000,500,8
123,25,2967.2924,1650.7421,108.805981271309,3000,500,8
124,25,71.130673,368.85214,108.805981271309,3000,500,8
125,25,2048.8417,1361.3565,108.805981271309,3000,500,8
126,26,2868.1381,2102.5296,108.805981271309,3000,500,8
127,26,68.504481,1557.7142,108.805981271309,3000,500,8
128,26,1669.5901,3170.4824,108.805981271309,3000,500,8
129,26,663.95376,1569.3537,108.805981271309,3000,500,8
130,26,2938.5062,2451.3175,108.805981271309,3000,500,8
131,27,2647.4698,2296.2231,108.805981271309,3000,500,8
132,27,306.3543,154.48909,108.805981271309,3000,500,8
133,27,778.469,1964.4811,108.805981271309,3000,500,8
134,27,874.52365,863.79833,108.805981271309,3000,500,8
135,27,1482.0375,2971.1783,108.805981271309,3000,500,8
136,28,3170.3899,988.34478,108.805981271309,3000,500,8
137,28,2725.2101,2028.741,108.805981271309,3000,500,8
138,28,30.714371,3099.1254,108.805981271309,3000,500,8
139,28,839.47761,2662.9596,108.805981271309,3000,500,8
140,28,146.01289,34.974019,108.805981271309,3000,500,8
141,29,2485.0974,24.027756,108.805981271309,3000,500,8
142,29,781.38325,1901.666,108.805981271309,3000,500,8
143,29,2510.1721,2619.404,108.805981271309,3000,500,8
144,29,1609.3588,2423.9504,108.805981271309,3000,500,8
145,29,354.62606,2773.9891,108.805981271309,3000,500,8
146,30,1426.0785,1684.6173,108.805981271309,3000,500,8
147,30,2044.1641,591.86448,108.805981271309,3000,500,8
148,30,2425.6473,351.64655,108.805981271309,3000,500,8
149,30,520.31372,2663.3706,108.805981271309,3000,500,8
150,30,1835.0243,1962.8072,108.805981271309,3000,500,8
151,31,2510.5856,3030.2006,108.805981271309,3000,500,8
152,31,1142.2009,802.2519,108.805981271309,3000,500,8
153,31,1019.9151,438.53475,108.805981271309,3000,500,8
154,31,838.13116,247.33271,108.805981271309,3000,500,8
155,31,1668.7458,2264.3463,108.805981271309,3000,500,8
156,32,1881.0127,2162.1994,108.805981271309,3000,500,8
157,32,339.26589,2420.6076,108.805981271309,3000,500,8
158,32,2942.4272,147.03625,108.805981271309,3000,500,8
159,32,3044.151,194.54567,108.805981271309,3000,500,8
160,32,1612.1897,3037.5483,108.805981271309,3000,500,8
161,33,1586.9474,1265.2964,108.805981271309,3000,500,8
162,33,3198.4613,2382.1686,108.805981271309,3000,500,8
163,33,632.67695,2840.4881,108.805981271309,3000,500,8
164,33,1892.5648,323.4337,108.805981271309,3000,500,8
165,33,1876.1334,321.78179,108.805981271309,3000,500,8
166,34,2689.7029,798.18235,108.805981271309,3000,500,8
167,34,1872.9026,1775.0654,108.805981271309,3000,500,8
168,34,1738.271,3019.3732,108.805981271309,3000,500,8
169,34,1306.1121,3152.4085,108.805981271309,3000,500,8
170,34,1259.6044,411.81627,108.805981271309,3000,500,8
171,35,1984.9076,1045.0289,108.805981271309,3000,500,8
172,35,74.50574,66.810642,108.805981271309,3000,500,8
173,35,3083.3198,1352.2439,108.805981271309,3000,500,8
174,35,1934.3503,25.031934,108.805981271309,3000,500,8
175,35,1063.2384,2993.7834,108.805981271309,3000,500,8
176,36,2468.55,703.5459,108.805981271309,3000,500,8
177,36,2734.1442,471.06971,108.805981271309,3000,500,8
178,36,1751.3348,3064.9599,108.805981271309,3000,500,8
179,36,87.337089,1065.6648,108.805981271309,3000,500,8
180,36,231.41039,1765.6109,108.805981271309,3000,500,8
181,37,296.17904,1602.237,108.805981271309,3000,500,8
182,37,2929.2094,1692.9189,108.805981271309,3000,500,8
183,37,2764.8482,2791.0743,108.805981271309,3000,500,8
184,37,827.99019,2475.6745,108.805981271309,3000,500,8
185,37,512.89757,1363.415,108.805981271309,3000,500,8
186,38,912.60639,3169.2528,108.805981271309,3000,500,8
187,38,828.27621,360.32998,108.805981271309,3000,500,8
188,38,2028.1447,3037.7413,108.805981271309,3000,500,8
189,38,2923.0168,1625.8561,108.805981271309,3000,500,8
190,38,1775.4975,21.317667,108.805981271309,3000,500,8
191,39,495.1676,1675.6823,108.805981271309,3000,500,8
192,39,11.007397,3111.407,108.805981271309,3000,500,8
193,39,2397.2498,1314.7646,108.805981271309,3000,500,8
194,39,1383.5729,1204.9876,108.805981271309,3000,500,8
195,39,206.20492,695.91892,108.805981271309,3000,500,8
196,40,930.99351,1162.2045,108.805981271309,3000,500,8
197,40,1293.3435,1292.8813,108.805981271309,3000,500,8
198,40,847.62058,2796.8713,108.805981271309,3000,500,8
199,40,2348.4305,2998.2633,108.805981271309,3000,500,8
200,40,2763.9832,82.62674,108.805981271309,3000,500,8
201,41,3154.7041,1589.6369,108.805981271309,3000,500,8
202,41,2672.8072,440.40642,108.805981271309,3000,500,8
203,41,505.72378,356.05486,108.805981271309,3000,500,8
204,41,178.50236,2347.0258,108.805981271309,3000,500,8
205,41,201.16411,873.42164,108.805981271309,3000,500,8
206,42,341.70239,158.67364,108.805981271309,3000,500,8
207,42,1203.5246,2801.4537,108.805981271309,3000,500,8
208,42,2289.6315,149.6429,108.805981271309,3000,500,8
209,42,1016.5187,3061.8886,108.805981271309,3000,500,8
210,42,2802.3066,1721.1248,108.805981271309,3000,500,8
211,43,833.33552,2889.5732,108.805981271309,3000,500,8
212,43,2877.3191,1710.2437,108.805981271309,3000,500,8
213,43,1291.5122,2129.4743,108.805981271309,3000,500,8
214,43,7.807108,17.346232,108.805981271309,3000,500,8
215,43,648.65491,518.44108,108.805981271309,3000,500,8
216,44,1275.0926,374.40353,108.805981271309,3000,500,8
217,44,2685.6147,2708.2061,108.805981271309,3000,500,8
218,44,1396.9579,2971.7131,108.805981271309,3000,500,8
219,44,704.44947,252.08216,108.805981271309,3000,500,8
220,44,3113.5384,1254.2417,108.805981271309,3000,500,8
221,45,980.92818,2104.602,108.805981271309,3000,500,8
222,45,3039.4479,3020.5898,108.805981271309,3000,500,8
223,45,2912.2755,1835.9503,108.805981271309,3000,500,8
224,45,1545.8444,977.17146,108.805981271309,3000,500,8
225,45,2014.1754,2626.1666,108.805981271309,3000,500,8
226,46,1052.2291,3047.69,108.805981271309,3000,500,8
227,46,109.91842,248.04437,108.805981271309,3000,500,8
228,46,656.81389,1158.427,108.805981271309,3000,500,8
229,46,837.17907,753.32668,108.805981271309,3000,500,8
230,46,2629.6732,202.48123,108.805981271309,3000,500,8
231,47,1862.4409,133.05449,108.805981271309,3000,500,8
232,47,137.89143,2373.7413,108.805981271309,3000,500,8
233,47,1717.2464,1027.7029,108.805981271309,3000,500,8
234,47,1711.0611,2460.9864,108.805981271309,3000,500,8
235,47,1856.8278,3165.9685,108.805981271309,3000,500,8
236,48,1015.6311,247.10436,108.805981271309,3000,500,8
237,48,2306.0006,1010.9565,108.805981271309,3000,500,8
238,48,247.64974,181.24425,108.805981271309,3000,500,8
239,48,424.27754,1265.9359,108.805981271309,3000,500,8
240,48,2870.4233,1415.288,108.805981271309,3000,500,8
241,49,1377.2501,2901.1414,108.805981271309,3000,500,8
242,49,2727.0551,1685.8503,108.805981271309,3000,500,8
243,49,946.25716,2890.2967,108.805981271309,3000,500,8
244,49,1898.792,2381.6762,108.805981271309,3000,500,8
245,49,161.08339,1240.3288,108.805981271309,3000,500,8
246,50,1669.8698,3058.3823,108.805981271309,3000,500,8
247,50,1306.6086,2215.159,108.805981271309,3000,500,8
248,50,1101.9724,1051.1261,108.805981271309,3000,500,8
249,50,1950.3522,3090.169,108.805981271309,3000,500,8
250,50,1378.1575,1915.436,108.805981271309,3000,500,8
251,51,2850.4413,1391.8097,108.805981271309,3000,500,8
252,51,1999.1967,1699.4819,108.805981271309,3000,500,8
253,51,828.43633,3125.8228,108.805981271309,3000,500,8
254,51,2939.1805,3042.5291,108.805981271309,3000,500,8
255,51,1197.8851,801.69158,108.805981271309,3000,500,8
256,52,2995.8499,2437.6917,108.805981271309,3000,500,8
257,52,1866.9794,224.87699,108.805981271309,3000,500,8
258,52,76.225076,981.14573,108.805981271309,3000,500,8
259,52,2967.3796,961.77751,108.805981271309,3000,500,8
260,52,1732.3687,2833.0627,108.805981271309,3000,500,8
261,53,2342.277,1178.3487,108.805981271309,3000,500,8
262,53,2750.8577,1835.6566,108.805981271309,3000,500,8
263,53,1301.1379,172.23753,108.805981271309,3000,500,8
264,53,1857.1518,1345.18,108.805981271309,3000,500,8
265,53,2481.4084,1980.0517,108.805981271309,3000,500,8
266,54,763.83874,1022.0309,108.805981271309,3000,500,8
267,54,2624.6323,1320.4467,108.805981271309,3000,500,8
268,54,1557.5276,1022.7456,108.805981271309,3000,500,8
269,54,1966.564,2008.3009,108.805981271309,3000,500,8
270,54,1873.6431,3033.3335,108.805981271309,3000,500,8
271,55,966.51042,378.05728,108.805981271309,3000,500,8
272,55,707.14446,2653.1342,108.805981271309,3000,500,8
273,55,1917.2816,2661.7429,108.805981271309,3000,500,8
274,55,619.42661,2715.26,108.805981271309,3000,500,8
275,55,2945.3608,575.83582,108.805981271309,3000,500,8
276,56,2529.6378,234.61958,108.805981271309,3000,500,8
277,56,900.56062,2591.5434,108.805981271309,3000,500,8
278,56,2695.6877,90.462963,108.805981271309,3000,500,8
279,56,16.96504,802.60903,108.805981271309,3000,500,8
280,56,825.69991,2747.7444,108.805981271309,3000,500,8
281,57,2551.565,566.69215,108.805981271309,3000,500,8
282,57,3165.1738,2452.7019,108.805981271309,3000,500,8
283,57,2278.1141,572.0515,108.805981271309,3000,500,8
284,57,2159.889,2879.5849,108.805981271309,3000,500,8
285,57,1199.4286,1690.1935,108.805981271309,3000,500,8
286,58,2752.9911,527.28132,108.805981271309,3000,500,8
287,58,2526.6918,2749.0003,108.805981271309,3000,500,8
288,58,461.28699,1753.0159,108.805981271309,3000,500,8
289,58,3077.4028,1430.96,108.805981271309,3000,500,8
290,58,838.36013,128.29135,108.805981271309,3000,500,8
291,59,266.59355,3003.9554,108.805981271309,3000,500,8
292,59,2812.6692,2723.48,108.805981271309,3000,500,8
293,59,1693.0833,113.93775,108.805981271309,3000,500,8
294,59,2635.5789,341.44886,108.805981271309,3000,500,8
295,59,2687.8909,2760.0833,108.805981271309,3000,500,8
296,60,1098.6763,1031.9562,108.805981271309,3000,500,8
297,60,1794.328,2236.9196,108.805981271309,3000,500,8
298,60,1716.2271,318.61266,108.805981271309,3000,500,8
299,60,1514.5277,741.3668,108.805981271309,3000,500,8
300,60,1593.4162,805.2546,108.805981271309,3000,500,8
301,61,1316.9427,1707.9516,108.805981271309,3000,500,8
302,61,675.65775,1125.9446,108.805981271309,3000,500,8
303,61,2673.4684,3041.7416,108.805981271309,3000,500,8
304,61,2767.5705,1429.5962,108.805981271309,3000,500,8
305,61,2836.3353,1283.8395,108.805981271309,3000,500,8
306,62,2860.2547,49.510148,108.805981271309,3000,500,8
307,62,1270.3161,1549.9426,108.805981271309,3000,500,8
308,62,1705.6825,124.51191,108.805981271309,3000,500,8
309,62,892.2487,1382.5324,108.805981271309,3000,500,8
310,62,355.61679,984.00163,108.805981271309,3000,500,8
311,63,287.75019,1257.237,108.805981271309,3000,500,8
312,63,552.64727,2306.1531,108.805981271309,3000,500,8
313,63,968.34106,1170.6106,108.805981271309,3000,500,8
314,63,3122.0059,1476.6794,108.805981271309,3000,500,8
315,63,2358.7446,2016.8651,108.805981271309,3000,500,8
316,64,2163.9731,1476.498,108.805981271309,3000,500,8
317,64,1696.8501,65.372288,108.805981271309,3000,500,8
318,64,356.2407,3044.5432,108.805981271309,3000,500,8
319,64,247.79806,1044.3816,108.805981271309,3000,500,8
320,64,650.3284,888.57934,108.805981271309,3000,500,8
321,65,2066.8063,440.32353,108.805981271309,3000,500,8
322,65,2505.1635,2217.0349,108.805981271309,3000,500,8
323,65,762.25553,1473.6616,108.805981271309,3000,500,8
324,65,1175.1416,1001.2578,108.805981271309,3000,500,8
325,65,861.2444,2247.5953,108.805981271309,3000,500,8
326,66,1956.588,797.45918,108.805981271309,3000,500,8
327,66,713.22725,2210.9853,108.805981271309,3000,500,8
328,66,276.49895,2126.8358,108.805981271309,3000,500,8
329,66,435.34282,1805.9216,108.805981271309,3000,500,8
330,66,749.01618,1767.0658,108.805981271309,3000,500,8
331,67,2090.1869,1924.9282,108.805981271309,3000,500,8
332,67,3138.3619,2958.9955,108.805981271309,3000,500,8
333,67,2078.7573,2357.5949,108.805981271309,3000,500,8
334,67,1490.6963,2960.6896,108.805981271309,3000,500,8
335,67,345.96247,1512.6185,108.805981271309,3000,500,8
336,68,2728.5865,1085.568,108.805981271309,3000,500,8
337,68,1394.5285,2150.882,108.805981271309,3000,500,8
338,68,2309.9366,485.24496,108.805981271309,3000,500,8
339,68,1235.4429,2648.8315,108.805981271309,3000,500,8
340,68,2859.389,512.76681,108.805981271309,3000,500,8
341,69,1909.2568,420.50922,108.805981271309,3000,500,8
342,69,814.92154,2940.0218,108.805981271309,3000,500,8
343,69,702.07633,339.62786,108.805981271309,3000,500,8
344,69,2765.8579,1770.9416,108.805981271309,3000,500,8
345,69,2828.207,1303.7625,108.805981271309,3000,500,8
346,70,2048.1829,2598.3606,108.805981271309,3000,500,8
347,70,3055.6093,2976.1017,108.805981271309,3000,500,8
348,70,1368.8704,1004.5791,108.805981271309,3000,500,8
349,70,1629.8528,622.36308,108.805981271309,3000,500,8
350,70,2595.2002,2434.6719,108.805981271309,3000,500,8
351,71,2496.1379,1502.4349,108.805981271309,3000,500,8
352,71,1699.8982,2667.3772,108.805981271309,3000,500,8
353,71,1117.9905,2663.0685,108.805981271309,3000,500,8
354,71,1569.6282,1138.5352,108.805981271309,3000,500,8
355,71,1093.5849,2244.1042,108.805981271309,3000,500,8
356,72,2958.2105,415.12263,108.805981271309,3000,500,8
357,72,2434.0883,1752.0353,108.805981271309,3000,500,8
358,72,1246.4883,1138.2219,108.805981271309,3000,500,8
359,72,925.29349,1220.3905,108.805981271309,3000,500,8
360,72,761.83894,586.10662,108.805981271309,3000,500,8
361,73,1653.9864,1125.5498,108.805981271309,3000,500,8
362,73,1522.4447,3103.6582,108.805981271309,3000,500,8
363,73,2149.2878,445.32889,108.805981271309,3000,500,8
364,73,2887.3998,1640.731,108.805981271309,3000,500,8
365,73,67.34283,630.63201,108.805981271309,3000,500,8
366,74,570.02759,399.66967,108.805981271309,3000,500,8
367,74,2986.6235,2322.9562,108.805981271309,3000,500,8
368,74,2571.4478,1978.8359,108.805981271309,3000,500,8
369,74,1243.5337,2524.292,108.805981271309,3000,500,8
370,74,1545.7174,1806.998,108.805981271309,3000,500,8
371,75,654.18986,2616.0251,108.805981271309,3000,500,8
372,75,2364.2781,2283.3692,108.805981271309,3000,500,8
373,75,2285.0854,1067.119,108.805981271309,3000,500,8
374,75,571.36707,2169.6529,108.805981271309,3000,500,8
375,75,1082.5899,939.94425,108.805981271309,3000,500,8
376,76,1062.5445,1746.7426,108.805981271309,3000,500,8
377,76,2617.7669,2927.9648,108.805981271309,3000,500,8
378,76,502.93873,1364.6384,108.805981271309,3000,500,8
379,76,641.18118,2356.1728,108.805981271309,3000,500,8
380,76,2104.6324,2379.1569,108.805981271309,3000,500,8
381,77,3086.3011,124.99388,108.805981271309,3000,500,8
382,77,1209.6772,3116.2762,108.805981271309,3000,500,8
383,77,1984.1389,2905.5807,108.805981271309,3000,500,8
384,77,2866.6287,3081.3593,108.805981271309,3000,500,8
385,77,374.22617,1243.0788,108.805981271309,3000,500,8
386,78,2834.2939,1970.6828,108.805981271309,3000,500,8
387,78,853.1133,933.17935,108.805981271309,3000,500,8
388,78,2157.6555,1107.959,108.805981271309,3000,500,8
389,78,1599.2598,2527.8241,108.805981271309,3000,500,8
390,78,225.46433,2068.0011,108.805981271309,3000,500,8
391,79,290.9451,2404.067,108.805981271309,3000,500,8
392,79,2584.1715,632.6672,108.805981271309,3000,500,8
393,79,1428.0683,3192.4786,108.805981271309,3000,500,8
394,79,263.82202,2256.421,108.805981271309,3000,500,8
395,79,2116.3861,897.11004,108.805981271309,3000,500,8
396,80,2201.9681,1764.3412,108.805981271309,3000,500,8
397,80,133.48682,2487.4895,108.805981271309,3000,500,8
398,80,1556.6081,838.59023,108.805981271309,3000,500,8
399,80,1637.7611,2142.3622,108.805981271309,3000,500,8
400,80,2211.5753,551.73902,108.805981271309,3000,500,8
401,81,714.88302,1373.155,108.805981271309,3000,500,8
402,81,1676.8541,1268.5626,108.805981271309,3000,500,8
403,81,2641.6275,1554.001,108.805981271309,3000,500,8
404,81,2877.3371,2603.1903,108.805981271309,3000,500,8
405,81,120.59437,442.04603,108.805981271309,3000,500,8
406,82,910.90873,137.61807,108.805981271309,3000,500,8
407,82,2534.8803,1903.5387,108.805981271309,3000,500,8
408,82,2713.3329,2983.4465,108.805981271309,3000,500,8
409,82,2893.4333,2683.233,108.805981271309,3000,500,8
410,82,312.30606,1476.47,108.805981271309,3000,500,8
411,83,2007.8004,421.57051,108.805981271309,3000,500,8
412,83,691.80256,29.503281,108.805981271309,3000,500,8
413,83,348.41733,1938.5706,108.805981271309,3000,500,8
414,83,1325.0942,2636.6144,108.805981271309,3000,500,8
415,83,395.55512,2427.0285,108.805981271309,3000,500,8
416,84,678.26753,767.19161,108.805981271309,3000,500,8
417,84,2381.4104,1922.1417,108.805981271309,3000,500,8
418,84,178.34521,280.86606,108.805981271309,3000,500,8
419,84,938.1874,2970.2358,108.805981271309,3000,500,8
420,84,1881.8121,3157.5684,108.805981271309,3000,500,8
421,85,500.97079,338.18072,108.805981271309,3000,500,8
422,85,306.58901,1689.822,108.805981271309,3000,500,8
423,85,2884.6483,2280.5727,108.805981271309,3000,500,8
424,85,2617.2843,2477.013,108.805981271309,3000,500,8
425,85,2406.6239,3066.9295,108.805981271309,3000,500,8
426,86,1427.1508,686.96331,108.805981271309,3000,500,8
427,86,984.42411,3128.1506,108.805981271309,3000,500,8
428,86,620.44868,1015.7622,108.805981271309,3000,500,8
429,86,1019.6132,526.67805,108.805981271309,3000,500,8
430,86,179.49053,2747.3741,108.805981271309,3000,500,8
431,87,1160.688,630.96946,108.805981271309,3000,500,8
432,87,3102.5694,609.62265,108.805981271309,3000,500,8
433,87,1699.3292,1126.1137,108.805981271309,3000,500,8
434,87,2657.6648,965.2418,108.805981271309,3000,500,8
435,87,787.58709,1768.8682,108.805981271309,3000,500,8
436,88,1034.9088,2846.8042,108.805981271309,3000,500,8
437,88,523.86705,1416.619,108.805981271309,3000,500,8
438,88,1894.3178,1921.0695,108.805981271309,3000,500,8
439,88,1708.6797,2393.8584,108.805981271309,3000,500,8
440,88,883.09211,2848.1034,108.805981271309,3000,500,8
441,89,452.63044,1686.7204,108.805981271309,3000,500,8
442,89,3041.3858,2855.6583,108.805981271309,3000,500,8
443,89,2852.3135,1082.4138,108.805981271309,3000,500,8
444,89,2.7546901,2292.8594,108.805981271309,3000,500,8
445,89,2606.5005,2771.9386,108.805981271309,3000,500,8
446,90,663.68826,692.93423,108.805981271309,3000,500,8
447,90,576.19637,364.18073,108.805981271309,3000,500,8
448,90,1128.9671,374.44811,108.805981271309,3000,500,8
449,90,310.14842,109.07484,108.805981271309,3000,500,8
450,90,331.21487,3117.9371,108.805981271309,3000,500,8
451,91,2543.289,1399.8098,108.805981271309,3000,500,8
452,91,1184.3759,2392.013,108.805981271309,3000,500,8
453,91,2917.5041,842.72256,108.805981271309,3000,500,8
454,91,2246.9994,1295.8046,108.805981271309,3000,500,8
455,91,1150.686,2485.3572,108.805981271309,3000,500,8
456,92,1224.5549,676.90114,108.805981271309,3000,500,8
457,92,152.29928,140.11562,108.805981271309,3000,500,8
458,92,210.22691,312.24453,108.805981271309,3000,500,8
459,92,1198.9741,267.10511,108.805981271309,3000,500,8
460,92,299.46158,615.71223,108.805981271309,3000,500,8
461,93,2736.7893,2439.6707,108.805981271309,3000,500,8
462,93,411.35136,878.88244,108.805981271309,3000,500,8
463,93,1733.158,2732.1724,108.805981271309,3000,500,8
464,93,1309.6535,2265.1662,108.805981271309,3000,500,8
465,93,466.4255,3149.8793,108.805981271309,3000,500,8
466,94,527.84178,166.41246,108.805981271309,3000,500,8
467,94,1002.9657,2047.3231,108.805981271309,3000,500,8
468,94,957.33284,1850.8727,108.805981271309,3000,500,8
469,94,1003.0265,2962.2495,108.805981271309,3000,500,8
470,94,466.20569,2833.0667,108.805981271309,3000,500,8
471,95,1025.0118,663.0166,108.805981271309,3000,500,8
472,95,520.16435,55.122489,108.805981271309,3000,500,8
473,95,1652.0928,1034.8896,108.805981271309,3000,500,8
474,95,2353.1782,954.07811,108.805981271309,3000,500,8
475,95,2636.0503,645.24073,108.805981271309,3000,500,8
476,96,2395.7457,2463.7883,108.805981271309,3000,500,8
