No,Frame,Emitter,x (nm),y (nm),sigma (nm),Intensity (photons),Offset (photons),BkgSD (photons)
33,3,268,1793.21983064998,1783.01975252732,97.9778976134678,3000,500,8
34,3,269,966.138068670701,2058.04893553787,97.9778976134678,3000,500,8
35,3,318,1403.30461663851,3131.30217356841,97.9778976134678,3000,500,8
36,3,389,3085.56127242361,2943.7421826262,97.9778976134678,3000,500,8
37,3,429,531.840461133355,591.72059373183,97.9778976134678,3000,500,8
38,3,432,104.767456963907,986.608505639955,97.9778976134678,3000,500,8
39,3,455,1774.3640278953,2195.95190708089,97.9778976134678,3000,500,8
40,3,456,878.004336071478,973.656842490528,97.9778976134678,3000,500,8
41,4,34,3111.75983793201,874.181935466888,97.9778976134678,3000,500,8
42,4,53,1157.65348171091,1254.61569927816,97.9778976134678,3000,500,8
43,4,130,1019.02823351304,1735.12711094369,97.9778976134678,3000,500,8
44,4,140,1088.72887659392,3049.31124707779,97.9778976134678,3000,500,8
45,4,150,1230.99538684954,621.450309631481,97.9778976134678,3000,500,8
46,4,184,830.669822177115,755.096683518759,97.9778976134678,3000,500,8
47,4,195,208.533696056304,1442.67325161008,97.9778976134678,3000,500,8
48,4,215,1576.18188553677,1846.65948306418,97.9778976134678,3000,500,8
49,4,268,1793.21983064998,1783.01975252732,97.9778976134678,3000,500,8
50,4,294,1183.91612857006,1906.30617657806,97.9778976134678,3000,500,8
51,4,330,629.192793826487,1984.16074431143,97.9778976134678,3000,500,8
52,4,354,1783.50994810306,1964.75876677927,97.9778976134678,3000,500,8
53,4,361,1568.13833904907,1850.16723455991,97.9778976134678,3000,500,8
54,4,432,104.767456963907,986.608505639955,97.9778976134678,3000,500,8
55,5,34,3111.75983793201,874.181935466888,97.9778976134678,3000,500,8
56,5,53,1157.65348171091,1254.61569927816,97.9778976134678,3000,500,8
57,5,97,682.904653890893,11.0977955893638,97.9778976134678,3000,500,8
58,5,140,1088.72887659392,3049.31124707779,97.9778976134678,3000,500,8
59,5,150,1230.99538684954,621.450309631481,97.9778976134678,3000,500,8
60,5,184,830.669822177115,755.096683518759,97.9778976134678,3000,500,8
61,5,215,1576.18188553677,1846.65948306418,97.9778976134678,3000,500,8
62,5,228,654.487123127108,2636.48856299951,97.9778976134678,3000,500,8
63,5,294,1183.91612857006,1906.30617657806,97.9778976134678,3000,500,8
64,5,304,1473.34745455647,811.307663210643,97.9778976134678,3000,500,8
65,5,372,589.669810691641,106.77253705248,97.9778976134678,3000,500,8
66,5,432,104.767456963907,986.608505639955,97.9778976134678,3000,500,8
67,5,475,56.160902957151,2760.60862334849,97.9778976134678,3000,500,8
68,6,32,189.709579556473,2631.12271816164,97.9778976134678,3000,500,8
69,6,53,1157.65348171091,1254.61569927816,97.9778976134678,3000,500,8
70,6,121,2698.34970985922,278.357414996696,97.9778976134678,3000,500,8
71,6,140,1088.72887659392,3049.31124707779,97.9778976134678,3000,500,8
72,6,150,1230.99538684954,621.450309631481,97.9778976134678,3000,500,8
73,6,345,305.746174924033,1533.37793195646,97.9778976134678,3000,500,8
74,6,347,2712.60567843909,1240.55484318222,97.9778976134678,3000,500,8
75,6,361,1568.13833904907,1850.16723455991,97.9778976134678,3000,500,8
76,6,372,589.669810691641,106.77253705248,97.9778976134678,3000,500,8
77,6,406,522.022838913833,2649.33207771183,97.9778976134678,3000,500,8
78,6,432,104.767456963907,986.608505639955,97.9778976134678,3000,500,8
79,6,475,56.160902957151,2760.60862334849,97.9778976134678,3000,500,8
80,7,347,2712.60567843909,1240.55484318222,97.9778976134678,3000,500,8
81,7,432,104.767456963907,986.608505639955,97.9778976134678,3000,500,8
82,7,471,2451.3537859294,2318.54727753753,97.9778976134678,3000,500,8
83,7,475,56.160902957151,2760.60862334849,97.9778976134678,3000,500,8
84,7,497,2625.4818385039,33.9148966378509,97.9778976134678,3000,500,8
85,7,509,1921.95669472701,349.582832077392,97.9778976134678,3000,500,8
86,8,90,1002.0868083584,2774.61962115824,97.9778976134678,3000,500,8
87,8,106,1300.72158316968,1328.99541778575,97.9778976134678,3000,500,8
88,8,271,1398.80771896943,1010.51926359463,97.9778976134678,3000,500,8
89,8,347,2712.60567843909,1240.55484318222,97.9778976134678,3000,500,8
90,8,369,2354.49809670829,2490.55820286389,97.9778976134678,3000,500,8
91,8,432,104.767456963907,986.608505639955,97.9778976134678,3000,500,8
92,8,455,1774.3640278953,2195.95190708089,97.9778976134678,3000,500,8
93,8,460,256.264940157437,1522.64374353213,97.9778976134678,3000,500,8
94,8,475,56.160902957151,2760.60862334849,97.9778976134678,3000,500,8
95,8,500,58.2423159725995,3115.14114879839,97.9778976134678,3000,500,8
96,8,509,1921.95669472701,349.582832077392,97.9778976134678,3000,500,8
97,9,22,1158.68772856562,1117.1156072647,97.9778976134678,3000,500,8
98,9,61,2584.7003320917,2763.7394985269,97.9778976134678,3000,500,8
99,9,64,1706.93291314603,2879.57005872485,97.9778976134678,3000,500,8
100,9,90,1002.0868083584,2774.61962115824,97.9778976134678,3000,500,8
101,9,100,47.3258581178367,277.508773298336,97.9778976134678,3000,500,8
102,9,209,1348.68965480978,1657.97428624686,97.9778976134678,3000,500,8
103,9,224,3195.66244543616,1322.48511523604,97.9778976134678,3000,500,8
104,9,343,2237.05352427443,2199.66039955754,97.9778976134678,3000,500,8
105,9,369,2354.49809670829,2490.55820286389,97.9778976134678,3000,500,8
106,9,460,256.264940157437,1522.64374353213,97.9778976134678,3000,500,8
107,10,22,1158.68772856562,1117.1156072647,97.9778976134678,3000,500,8
108,10,59,1199.75711856826,1832.61498015125,97.9778976134678,3000,500,8
109,10,100,47.3258581178367,277.508773298336,97.9778976134678,3000,500,8
110,10,149,934.252797571684,1023.4384577175,97.9778976134678,3000,500,8
111,10,177,2466.58396279917,755.000238089333,97.9778976134678,3000,500,8
112,10,186,576.276812764809,2989.24806348541,97.9778976134678,3000,500,8
113,10,209,1348.68965480978,1657.97428624686,97.9778976134678,3000,500,8
114,10,224,3195.66244543616,1322.48511523604,97.9778976134678,3000,500,8
115,10,343,2237.05352427443,2199.66039955754,97.9778976134678,3000,500,8
116,10,369,2354.49809670829,2490.55820286389,97.9778976134678,3000,500,8
117,10,427,1257.3288938542,2680.50704563454,97.9778976134678,3000,500,8
118,10,432,104.767456963907,986.608505639955,97.9778976134678,3000,500,8
119,10,443,299.270063685686,565.567060182137,97.9778976134678,3000,500,8
120,10,460,256.264940157437,1522.64374353213,97.9778976134678,3000,500,8
121,11,148,1875.85802664188,2890.65878554355,97.9778976134678,3000,500,8
122,11,149,934.252797571684,1023.4384577175,97.9778976134678,3000,500,8
123,11,177,2466.58396279917,755.000238089333,97.9778976134678,3000,500,8
124,11,209,1348.68965480978,1657.97428624686,97.9778976134678,3000,500,8
125,11,224,3195.66244543616,1322.48511523604,97.9778976134678,3000,500,8
126,11,226,2962.86999927333,1976.21426410633,97.9778976134678,3000,500,8
127,11,239,916.116085448216,1406.59597383245,97.9778976134678,3000,500,8
128,11,321,550.684731922834,83.185792867814,97.9778976134678,3000,500,8
129,11,343,2237.05352427443,2199.66039955754,97.9778976134678,3000,500,8
130,11,347,2712.60567843909,1240.55484318222,97.9778976134678,3000,500,8
131,11,432,104.767456963907,986.608505639955,97.9778976134678,3000,500,8
132,11,459,2346.15428193527,1465.19394439061,97.9778976134678,3000,500,8
133,11,460,256.264940157437,1522.64374353213,97.9778976134678,3000,500,8
134,11,471,2451.3537859294,2318.54727753753,97.9778976134678,3000,500,8
135,12,2,2247.07927876833,1172.92610558933,97.9778976134678,3000,500,8
136,12,24,1565.3780445237,2451.61319460832,97.9778976134678,3000,500,8
137,12,115,1983.59149162439,1496.41589542014,97.9778976134678,3000,500,8
138,12,134,1671.18780100607,2829.39920751174,97.9778976134678,3000,500,8
139,12,149,934.252797571684,1023.4384577175,97.9778976134678,3000,500,8
140,12,177,2466.58396279917,755.000238089333,97.9778976134678,3000,500,8
141,12,205,741.093054646871,1433.28341946109,97.9778976134678,3000,500,8
142,12,226,2962.86999927333,1976.21426410633,97.9778976134678,3000,500,8
143,12,286,2284.85861507905,1685.33094591881,97.9778976134678,3000,500,8
144,12,297,907.370954393407,2304.25490012412,97.9778976134678,3000,500,8
145,12,321,550.684731922834,83.185792867814,97.9778976134678,3000,500,8
146,12,343,2237.05352427443,2199.66039955754,97.9778976134678,3000,500,8
147,12,354,1783.50994810306,1964.75876677927,97.9778976134678,3000,500,8
148,12,366,2376.47111557981,995.89493722348,97.9778976134678,3000,500,8
149,12,403,1240.22786849598,2466.30129161319,97.9778976134678,3000,500,8
150,12,414,587.641827532164,976.792879259518,97.9778976134678,3000,500,8
151,12,415,511.504873860363,2475.06231313036,97.9778976134678,3000,500,8
152,12,435,1716.78706292751,1322.20384177049,97.9778976134678,3000,500,8
153,13,53,1157.65348171091,1254.61569927816,97.9778976134678,3000,500,8
154,13,93,2636.23727949232,2232.19394771424,97.9778976134678,3000,500,8
155,13,134,1671.18780100607,2829.39920751174,97.9778976134678,3000,500,8
156,13,149,934.252797571684,1023.4384577175,97.9778976134678,3000,500,8
157,13,153,1249.1913241934,1278.61722889855,97.9778976134678,3000,500,8
158,13,177,2466.58396279917,755.000238089333,97.9778976134678,3000,500,8
159,13,205,741.093054646871,1433.28341946109,97.9778976134678,3000,500,8
160,13,226,2962.86999927333,1976.21426410633,97.9778976134678,3000,500,8
161,13,234,350.930686761768,991.088383736125,97.9778976134678,3000,500,8
162,13,249,209.191068005854,818.620549839321,97.9778976134678,3000,500,8
163,13,263,2176.86680945897,277.458491557144,97.9778976134678,3000,500,8
164,13,297,907.370954393407,2304.25490012412,97.9778976134678,3000,500,8
165,13,321,550.684731922834,83.185792867814,97.9778976134678,3000,500,8
166,13,343,2237.05352427443,2199.66039955754,97.9778976134678,3000,500,8
167,13,354,1783.50994810306,1964.75876677927,97.9778976134678,3000,500,8
168,13,414,587.641827532164,976.792879259518,97.9778976134678,3000,500,8
169,13,415,511.504873860363,2475.06231313036,97.9778976134678,3000,500,8
170,13,435,1716.78706292751,1322.20384177049,97.9778976134678,3000,500,8
171,13,470,2688.79741498897,1157.42520087097,97.9778976134678,3000,500,8
172,14,53,1157.65348171091,1254.61569927816,97.9778976134678,3000,500,8
173,14,86,2063.79970089815,420.282014226557,97.9778976134678,3000,500,8
174,14,131,2745.01112077028,2936.46152213258,97.9778976134678,3000,500,8
175,14,149,934.252797571684,1023.4384577175,97.9778976134678,3000,500,8
176,14,153,1249.1913241934,1278.61722889855,97.9778976134678,3000,500,8
177,14,177,2466.58396279917,755.000238089333,97.9778976134678,3000,500,8
178,14,199,1341.41443529842,1675.76671778621,97.9778976134678,3000,500,8
179,14,205,741.093054646871,1433.28341946109,97.9778976134678,3000,500,8
180,14,226,2962.86999927333,1976.21426410633,97.9778976134678,3000,500,8
181,14,234,350.930686761768,991.088383736125,97.9778976134678,3000,500,8
182,14,249,209.191068005854,818.620549839321,97.9778976134678,3000,500,8
183,14,297,907.370954393407,2304.25490012412,97.9778976134678,3000,500,8
184,14,321,550.684731922834,83.185792867814,97.9778976134678,3000,500,8
185,14,354,1783.50994810306,1964.75876677927,97.9778976134678,3000,500,8
186,14,363,1327.11638030747,2587.92816125151,97.9778976134678,3000,500,8
187,14,406,522.022838913833,2649.33207771183,97.9778976134678,3000,500,8
188,14,414,587.641827532164,976.792879259518,97.9778976134678,3000,500,8
189,14,435,1716.78706292751,1322.20384177049,97.9778976134678,3000,500,8
190,14,497,2625.4818385039,33.9148966378509,97.9778976134678,3000,500,8
191,15,71,1611.38596982822,176.564109847331,97.9778976134678,3000,500,8
192,15,153,1249.1913241934,1278.61722889855,97.9778976134678,3000,500,8
193,15,199,1341.41443529842,1675.76671778621,97.9778976134678,3000,500,8
194,15,234,350.930686761768,991.088383736125,97.9778976134678,3000,500,8
195,15,301,1794.15296081263,2912.68342233855,97.9778976134678,3000,500,8
196,15,327,1788.09942210451,20.6791004086266,97.9778976134678,3000,500,8
197,15,354,1783.50994810306,1964.75876677927,97.9778976134678,3000,500,8
198,15,363,1327.11638030747,2587.92816125151,97.9778976134678,3000,500,8
199,15,382,1995.73010722539,2461.18105340377,97.9778976134678,3000,500,8
200,15,449,65.3508311421199,1989.14032116077,97.9778976134678,3000,500,8
201,15,483,257.377851576572,361.296323782451,97.9778976134678,3000,500,8
202,15,497,2625.4818385039,33.9148966378509,97.9778976134678,3000,500,8
203,16,29,588.059822094167,20.564805142557,97.9778976134678,3000,500,8
204,16,56,2151.31633662836,2344.81609238042,97.9778976134678,3000,500,8
205,16,70,2534.3374812322,2226.13002397146,97.9778976134678,3000,500,8
206,16,207,741.6646657487,476.784762510887,97.9778976134678,3000,500,8
207,16,234,350.930686761768,991.088383736125,97.9778976134678,3000,500,8
208,16,275,1814.3140583137,1868.41057639958,97.9778976134678,3000,500,8
209,16,319,1324.07886464612,2696.64684635024,97.9778976134678,3000,500,8
210,16,351,2855.51379363665,713.562088535673,97.9778976134678,3000,500,8
211,16,354,1783.50994810306,1964.75876677927,97.9778976134678,3000,500,8
212,16,363,1327.11638030747,2587.92816125151,97.9778976134678,3000,500,8
213,16,382,1995.73010722539,2461.18105340377,97.9778976134678,3000,500,8
214,16,463,1415.51123806655,1581.33569317385,97.9778976134678,3000,500,8
215,16,496,1565.87513298685,2781.20544415853,97.9778976134678,3000,500,8
216,16,497,2625.4818385039,33.9148966378509,97.9778976134678,3000,500,8
217,17,29,588.059822094167,20.564805142557,97.9778976134678,3000,500,8
218,17,31,860.58306528175,1933.02128565957,97.9778976134678,3000,500,8
219,17,70,2534.3374812322,2226.13002397146,97.9778976134678,3000,500,8
220,17,118,3122.92066186254,2804.57300198283,97.9778976134678,3000,500,8
221,17,170,198.054700083572,2179.63283973825,97.9778976134678,3000,500,8
222,17,207,741.6646657487,476.784762510887,97.9778976134678,3000,500,8
223,17,275,1814.3140583137,1868.41057639958,97.9778976134678,3000,500,8
224,17,279,2919.01886963617,2899.37680403588,97.9778976134678,3000,500,8
225,17,363,1327.11638030747,2587.92816125151,97.9778976134678,3000,500,8
226,17,382,1995.73010722539,2461.18105340377,97.9778976134678,3000,500,8
227,17,497,2625.4818385039,33.9148966378509,97.9778976134678,3000,500,8
228,18,28,1298.13180398469,553.709104065176,97.9778976134678,3000,500,8
229,18,29,588.059822094167,20.564805142557,97.9778976134678,3000,500,8
230,18,31,860.58306528175,1933.02128565957,97.9778976134678,3000,500,8
231,18,118,3122.92066186254,2804.57300198283,97.9778976134678,3000,500,8
232,18,126,1933.53532020995,3070.16335653183,97.9778976134678,3000,500,8
233,18,133,1077.27787396023,2020.13902099469,97.9778976134678,3000,500,8
234,18,170,198.054700083572,2179.63283973825,97.9778976134678,3000,500,8
235,18,207,741.6646657487,476.784762510887,97.9778976134678,3000,500,8
236,18,269,966.138068670701,2058.04893553787,97.9778976134678,3000,500,8
237,18,271,1398.80771896943,1010.51926359463,97.9778976134678,3000,500,8
238,18,275,1814.3140583137,1868.41057639958,97.9778976134678,3000,500,8
239,18,285,144.922355400033,465.717513183789,97.9778976134678,3000,500,8
240,18,298,182.233364984449,1716.40599295058,97.9778976134678,3000,500,8
241,18,319,1324.07886464612,2696.64684635024,97.9778976134678,3000,500,8
242,18,323,1598.53859317338,1958.05914942286,97.9778976134678,3000,500,8
243,18,379,1627.54403696557,2754.09192436979,97.9778976134678,3000,500,8
244,18,394,1382.22682190094,455.31451293003,97.9778976134678,3000,500,8
245,18,482,3113.25924653777,2614.79916517402,97.9778976134678,3000,500,8
246,19,28,1298.13180398469,553.709104065176,97.9778976134678,3000,500,8
247,19,29,588.059822094167,20.564805142557,97.9778976134678,3000,500,8
248,19,31,860.58306528175,1933.02128565957,97.9778976134678,3000,500,8
249,19,118,3122.92066186254,2804.57300198283,97.9778976134678,3000,500,8
250,19,140,1088.72887659392,3049.31124707779,97.9778976134678,3000,500,8
251,19,170,198.054700083572,2179.63283973825,97.9778976134678,3000,500,8
252,19,210,2938.94553880567,1771.44797880929,97.9778976134678,3000,500,8
253,19,246,3130.5335046446,1953.68051322362,97.9778976134678,3000,500,8
254,19,269,966.138068670701,2058.04893553787,97.9778976134678,3000,500,8
255,19,285,144.922355400033,465.717513183789,97.9778976134678,3000,500,8
256,19,298,182.233364984449,1716.40599295058,97.9778976134678,3000,500,8
257,19,323,1598.53859317338,1958.05914942286,97.9778976134678,3000,500,8
258,19,352,985.431501567802,470.820346786497,97.9778976134678,3000,500,8
259,19,357,237.745168593298,658.074839799697,97.9778976134678,3000,500,8
260,19,392,3168.1117818177,3167.90386556461,97.9778976134678,3000,500,8
261,19,394,1382.22682190094,455.31451293003,97.9778976134678,3000,500,8
262,19,416,550.67748663965,450.479632792772,97.9778976134678,3000,500,8
263,19,423,788.107104817359,94.2226694915593,97.9778976134678,3000,500,8
264,19,465,1229.35279578583,2707.70224435301,97.9778976134678,3000,500,8
265,19,482,3113.25924653777,2614.79916517402,97.9778976134678,3000,500,8
266,20,29,588.059822094167,20.564805142557,97.9778976134678,3000,500,8
267,20,30,2850.60602098855,191.851609637765,97.9778976134678,3000,500,8
268,20,159,3016.93522118622,850.488156268795,97.9778976134678,3000,500,8
269,20,246,3130.5335046446,1953.68051322362,97.9778976134678,3000,500,8
270,20,269,966.138068670701,2058.04893553787,97.9778976134678,3000,500,8
271,20,323,1598.53859317338,1958.05914942286,97.9778976134678,3000,500,8
272,20,344,2823.89826558007,3026.12504111101,97.9778976134678,3000,500,8
273,20,391,676.103073297599,938.875416035654,97.9778976134678,3000,500,8
274,20,394,1382.22682190094,455.31451293003,97.9778976134678,3000,500,8
275,20,399,1813.58406825524,1167.46450280369,97.9778976134678,3000,500,8
276,20,416,550.67748663965,450.479632792772,97.9778976134678,3000,500,8
277,20,423,788.107104817359,94.2226694915593,97.9778976134678,3000,500,8
278,20,429,531.840461133355,591.72059373183,97.9778976134678,3000,500,8
279,20,465,1229.35279578583,2707.70224435301,97.9778976134678,3000,500,8
280,20,482,3113.25924653777,2614.79916517402,97.9778976134678,3000,500,8
281,20,491,1635.9922368163,2988.50339798592,97.9778976134678,3000,500,8
282,21,17,2914.83686393156,820.923594870062,97.9778976134678,3000,500,8
283,21,159,3016.93522118622,850.488156268795,97.9778976134678,3000,500,8
284,21,246,3130.5335046446,1953.68051322362,97.9778976134678,3000,500,8
285,21,276,1707.81881594477,2281.81644014138,97.9778976134678,3000,500,8
286,21,344,2823.89826558007,3026.12504111101,97.9778976134678,3000,500,8
287,21,370,2798.07169910466,208.960415749618,97.9778976134678,3000,500,8
288,21,381,273.603825023391,1712.44642291623,97.9778976134678,3000,500,8
289,21,387,1500.97569917203,1275.53455230044,97.9778976134678,3000,500,8
290,21,416,550.67748663965,450.479632792772,97.9778976134678,3000,500,8
291,21,421,64.9107064328522,2753.12202642705,97.9778976134678,3000,500,8
292,21,423,788.107104817359,94.2226694915593,97.9778976134678,3000,500,8
293,21,482,3113.25924653777,2614.79916517402,97.9778976134678,3000,500,8
294,21,491,1635.9922368163,2988.50339798592,97.9778976134678,3000,500,8
295,22,115,1983.59149162439,1496.41589542014,97.9778976134678,3000,500,8
296,22,245,647.228350499767,3198.08679236437,97.9778976134678,3000,500,8
297,22,276,1707.81881594477,2281.81644014138,97.9778976134678,3000,500,8
298,22,278,1106.25931939935,1228.70156549,97.9778976134678,3000,500,8
299,22,302,2310.39952705807,1337.88979785794,97.9778976134678,3000,500,8
300,22,319,1324.07886464612,2696.64684635024,97.9778976134678,3000,500,8
301,22,332,2151.79064491203,1050.79326782781,97.9778976134678,3000,500,8
302,22,347,2712.60567843909,1240.55484318222,97.9778976134678,3000,500,8
303,22,364,2406.00529966462,1212.45935057511,97.9778976134678,3000,500,8
304,22,370,2798.07169910466,208.960415749618,97.9778976134678,3000,500,8
305,22,380,329.325354780897,412.701758172271,97.9778976134678,3000,500,8
306,22,416,550.67748663965,450.479632792772,97.9778976134678,3000,500,8
307,22,446,1722.62644111552,1404.1676455165,97.9778976134678,3000,500,8
308,22,491,1635.9922368163,2988.50339798592,97.9778976134678,3000,500,8
309,22,511,2456.83128420714,2905.41162641141,97.9778976134678,3000,500,8
310,23,103,61.0348597650454,649.52198394079,97.9778976134678,3000,500,8
311,23,115,1983.59149162439,1496.41589542014,97.9778976134678,3000,500,8
312,23,121,2698.34970985922,278.357414996696,97.9778976134678,3000,500,8
313,23,180,1040.09901782849,1951.58391713501,97.9778976134678,3000,500,8
314,23,190,1301.57445166165,687.84110778682,97.9778976134678,3000,500,8
315,23,200,1035.71991531055,1543.05594347854,97.9778976134678,3000,500,8
316,23,247,2805.40915110652,1276.34238944661,97.9778976134678,3000,500,8
317,23,320,2174.39191470581,355.977497239518,97.9778976134678,3000,500,8
318,23,347,2712.60567843909,1240.55484318222,97.9778976134678,3000,500,8
319,23,354,1783.50994810306,1964.75876677927,97.9778976134678,3000,500,8
320,23,370,2798.07169910466,208.960415749618,97.9778976134678,3000,500,8
321,23,380,329.325354780897,412.701758172271,97.9778976134678,3000,500,8
322,23,416,550.67748663965,450.479632792772,97.9778976134678,3000,500,8
323,23,446,1722.62644111552,1404.1676455165,97.9778976134678,3000,500,8
324,23,447,2106.54858472605,1684.0762960567,97.9778976134678,3000,500,8
325,23,491,1635.9922368163,2988.50339798592,97.9778976134678,3000,500,8
326,24,8,2703.9403302092,2040.73662275772,97.9778976134678,3000,500,8
327,24,48,3005.86620080493,383.880839229325,97.9778976134678,3000,500,8
328,24,99,1419.75711471045,1606.58774391532,97.9778976134678,3000,500,8
329,24,103,61.0348597650454,649.52198394079,97.9778976134678,3000,500,8
330,24,153,1249.1913241934,1278.61722889855,97.9778976134678,3000,500,8
331,24,160,1156.0857517417,1602.18850583745,97.9778976134678,3000,500,8
332,24,180,1040.09901782849,1951.58391713501,97.9778976134678,3000,500,8
333,24,200,1035.71991531055,1543.05594347854,97.9778976134678,3000,500,8
334,24,241,1624.52602693775,2276.34990905475,97.9778976134678,3000,500,8
335,24,320,2174.39191470581,355.977497239518,97.9778976134678,3000,500,8
336,24,347,2712.60567843909,1240.55484318222,97.9778976134678,3000,500,8
337,24,453,1386.57835755302,409.899633848654,97.9778976134678,3000,500,8
338,24,482,3113.25924653777,2614.79916517402,97.9778976134678,3000,500,8
339,25,8,2703.9403302092,2040.73662275772,97.9778976134678,3000,500,8
340,25,48,3005.86620080493,383.880839229325,97.9778976134678,3000,500,8
341,25,56,2151.31633662836,2344.81609238042,97.9778976134678,3000,500,8
342,25,99,1419.75711471045,1606.58774391532,97.9778976134678,3000,500,8
343,25,147,370.354421495016,3173.49625899119,97.9778976134678,3000,500,8
344,25,180,1040.09901782849,1951.58391713501,97.9778976134678,3000,500,8
345,25,195,208.533696056304,1442.67325161008,97.9778976134678,3000,500,8
346,25,225,2345.04467512704,407.572461661079,97.9778976134678,3000,500,8
347,25,317,1230.33398856246,1397.56024810619,97.9778976134678,3000,500,8
348,25,338,613.547136315369,338.255978744969,97.9778976134678,3000,500,8
349,25,368,1524.97528717788,1400.69233233408,97.9778976134678,3000,500,8
350,25,432,104.767456963907,986.608505639955,97.9778976134678,3000,500,8
351,25,482,3113.25924653777,2614.79916517402,97.9778976134678,3000,500,8
352,25,489,3058.26693831336,2172.78062196686,97.9778976134678,3000,500,8
353,26,8,2703.9403302092,2040.73662275772,97.9778976134678,3000,500,8
354,26,48,3005.86620080493,383.880839229325,97.9778976134678,3000,500,8
355,26,63,470.170279647012,461.74035829604,97.9778976134678,3000,500,8
356,26,159,3016.93522118622,850.488156268795,97.9778976134678,3000,500,8
357,26,180,1040.09901782849,1951.58391713501,97.9778976134678,3000,500,8
358,26,241,1624.52602693775,2276.34990905475,97.9778976134678,3000,500,8
359,26,317,1230.33398856246,1397.56024810619,97.9778976134678,3000,500,8
360,26,320,2174.39191470581,355.977497239518,97.9778976134678,3000,500,8
361,26,324,126.168998865533,1045.56535406148,97.9778976134678,3000,500,8
362,26,391,676.103073297599,938.875416035654,97.9778976134678,3000,500,8
363,26,432,104.767456963907,986.608505639955,97.9778976134678,3000,500,8
364,26,448,1476.77135566822,176.299255879788,97.9778976134678,3000,500,8
365,26,474,925.277861666418,912.45058168446,97.9778976134678,3000,500,8
366,27,8,2703.9403302092,2040.73662275772,97.9778976134678,3000,500,8
367,27,48,3005.86620080493,383.880839229325,97.9778976134678,3000,500,8
368,27,180,1040.09901782849,1951.58391713501,97.9778976134678,3000,500,8
369,27,241,1624.52602693775,2276.34990905475,97.9778976134678,3000,500,8
370,27,317,1230.33398856246,1397.56024810619,97.9778976134678,3000,500,8
371,27,324,126.168998865533,1045.56535406148,97.9778976134678,3000,500,8
372,27,391,676.103073297599,938.875416035654,97.9778976134678,3000,500,8
373,27,448,1476.77135566822,176.299255879788,97.9778976134678,3000,500,8
374,27,474,925.277861666418,912.45058168446,97.9778976134678,3000,500,8
375,28,48,3005.86620080493,383.880839229325,97.9778976134678,3000,500,8
376,28,133,1077.27787396023,2020.13902099469,97.9778976134678,3000,500,8
377,28,151,711.750954695746,1751.4668061256,97.9778976134678,3000,500,8
378,28,180,1040.09901782849,1951.58391713501,97.9778976134678,3000,500,8
379,28,241,1624.52602693775,2276.34990905475,97.9778976134678,3000,500,8
380,28,391,676.103073297599,938.875416035654,97.9778976134678,3000,500,8
381,28,448,1476.77135566822,176.299255879788,97.9778976134678,3000,500,8
382,28,474,925.277861666418,912.45058168446,97.9778976134678,3000,500,8
