No,Frame,Emitter,x (nm),y (nm),z (nm),sigmax_z0 (nm),sigmay_z0 (nm),Intensity (photons),Offset (photons),BkgSD (photons)
61,2,322,2591.57642000507,3191.60719518564,-289.609587256644,172.879068253624,165.793475964977,2400,500,0.5
62,2,324,683.4442874466,1638.48805449838,52.870115426698,172.879068253624,165.793475964977,2400,500,0.5
63,2,356,1554.22125549163,1395.88299602558,-257.258884677274,172.879068253624,165.793475964977,2400,500,0.5
64,2,360,1916.66294180325,1836.16022267632,-293.642661922441,172.879068253624,165.793475964977,2400,500,0.5
65,2,373,156.108615163383,2755.7470250801,186.64649500482,172.879068253624,165.793475964977,2400,500,0.5
66,2,385,1507.16195459708,1141.72207069621,-270.057597789975,172.879068253624,165.793475964977,2400,500,0.5
67,2,391,493.002498265956,632.023297528197,300.047989815062,172.879068253624,165.793475964977,2400,500,0.5
68,2,415,2155.48207279273,1566.51943745875,107.486880616671,172.879068253624,165.793475964977,2400,500,0.5
69,2,418,92.5956099330904,2849.58420013632,398.937212148202,172.879068253624,165.793475964977,2400,500,0.5
70,2,421,1373.62193357566,1499.20062470235,-216.144959917224,172.879068253624,165.793475964977,2400,500,0.5
71,2,430,2738.00015415211,573.849761527411,370.84883593508,172.879068253624,165.793475964977,2400,500,0.5
72,2,435,283.8988703432,3042.31011838168,59.0274816705868,172.879068253624,165.793475964977,2400,500,0.5
73,2,459,2260.29208684699,816.90565070136,88.0464369703058,172.879068253624,165.793475964977,2400,500,0.5
74,2,491,1125.41495166096,1755.3670880915,-192.570149386535,172.879068253624,165.793475964977,2400,500,0.5
75,2,495,3128.41118108395,383.905315831343,-376.411510895676,172.879068253624,165.793475964977,2400,500,0.5
76,2,514,77.756790749239,1470.35156863758,-98.5164171779911,172.879068253624,165.793475964977,2400,500,0.5
77,2,531,639.346334458044,1205.06871492402,-17.1987735404068,172.879068253624,165.793475964977,2400,500,0.5
78,2,533,199.930270614467,3076.00558909994,183.990395842233,172.879068253624,165.793475964977,2400,500,0.5
79,2,540,1239.48326693019,1399.12071076461,399.230157775652,172.879068253624,165.793475964977,2400,500,0.5
80,2,541,313.217609388584,2110.07353668616,72.5986306590901,172.879068253624,165.793475964977,2400,500,0.5
81,2,554,1875.85920965778,403.107619988128,67.6015450489032,172.879068253624,165.793475964977,2400,500,0.5
82,2,588,3103.94886925911,67.4246842255915,204.716700148989,172.879068253624,165.793475964977,2400,500,0.5
83,2,598,2541.53023837577,1420.17055758247,-8.05740126560875,172.879068253624,165.793475964977,2400,500,0.5
84,2,599,2685.72022704552,2937.63754423898,-150.207575257536,172.879068253624,165.793475964977,2400,500,0.5
85,2,602,2553.19913019609,3075.01431662846,-189.74561327557,172.879068253624,165.793475964977,2400,500,0.5
86,3,23,179.216936235191,1074.40594583581,-55.4804696778926,172.879068253624,165.793475964977,2400,500,0.5
87,3,28,933.535269958114,2866.23542340757,187.74448592752,172.879068253624,165.793475964977,2400,500,0.5
88,3,36,2937.55039213541,1985.90354148009,-291.203841072938,172.879068253624,165.793475964977,2400,500,0.5
89,3,42,2744.9015425976,414.135750271163,16.3801766109535,172.879068253624,165.793475964977,2400,500,0.5
90,3,49,2562.76608981033,1563.04066887866,-184.996662392247,172.879068253624,165.793475964977,2400,500,0.5
91,3,66,1882.23432679096,1716.65555630938,-55.3685358220195,172.879068253624,165.793475964977,2400,500,0.5
92,3,74,767.062265686298,1391.14869895866,-146.836849310835,172.879068253624,165.793475964977,2400,500,0.5
93,3,85,1968.22968898853,3039.18076092698,-354.917727279842,172.879068253624,165.793475964977,2400,500,0.5
94,3,125,1529.83812485363,1374.02528456685,236.15907787907,172.879068253624,165.793475964977,2400,500,0.5
95,3,161,2499.07063558037,71.1851830459864,135.627204756253,172.879068253624,165.793475964977,2400,500,0.5
96,3,165,404.447213944413,628.132361678405,-245.577773986595,172.879068253624,165.793475964977,2400,500,0.5
97,3,166,334.440916394523,2920.74707235971,-27.2801975264621,172.879068253624,165.793475964977,2400,500,0.5
98,3,182,804.914564573743,19.1118464132423,-374.589191878218,172.879068253624,165.793475964977,2400,500,0.5
99,3,215,2691.57052848873,834.137687970186,29.6768864711566,172.879068253624,165.793475964977,2400,500,0.5
100,3,237,2638.82380931108,1490.082247658,299.512128771392,172.879068253624,165.793475964977,2400,500,0.5
101,3,270,1729.27070424317,1921.25439571258,-186.711684490977,172.879068253624,165.793475964977,2400,500,0.5
102,3,308,2731.93948051194,1719.40437554388,279.032468196234,172.879068253624,165.793475964977,2400,500,0.5
103,3,316,1166.41664445813,1862.18952152508,152.269703748594,172.879068253624,165.793475964977,2400,500,0.5
104,3,322,2591.57642000507,3191.60719518564,-289.609587256644,172.879068253624,165.793475964977,2400,500,0.5
105,3,324,683.4442874466,1638.48805449838,52.870115426698,172.879068253624,165.793475964977,2400,500,0.5
106,3,360,1916.66294180325,1836.16022267632,-293.642661922441,172.879068253624,165.793475964977,2400,500,0.5
107,3,361,1664.48497900962,921.207281834159,-67.3692948673685,172.879068253624,165.793475964977,2400,500,0.5
108,3,373,156.108615163383,2755.7470250801,186.64649500482,172.879068253624,165.793475964977,2400,500,0.5
109,3,385,1507.16195459708,1141.72207069621,-270.057597789975,172.879068253624,165.793475964977,2400,500,0.5
110,3,391,493.002498265956,632.023297528197,300.047989815062,172.879068253624,165.793475964977,2400,500,0.5
111,3,415,2155.48207279273,1566.51943745875,107.486880616671,172.879068253624,165.793475964977,2400,500,0.5
112,3,418,92.5956099330904,2849.58420013632,398.937212148202,172.879068253624,165.793475964977,2400,500,0.5
113,3,421,1373.62193357566,1499.20062470235,-216.144959917224,172.879068253624,165.793475964977,2400,500,0.5
114,3,435,283.8988703432,3042.31011838168,59.0274816705868,172.879068253624,165.793475964977,2400,500,0.5
115,3,468,1897.19501703574,1117.3332799924,199.652031723281,172.879068253624,165.793475964977,2400,500,0.5
116,3,488,995.765205345323,861.581180712783,274.08702323937,172.879068253624,165.793475964977,2400,500,0.5
117,3,491,1125.41495166096,1755.3670880915,-192.570149386535,172.879068253624,165.793475964977,2400,500,0.5
118,3,495,3128.41118108395,383.905315831343,-376.411510895676,172.879068253624,165.793475964977,2400,500,0.5
119,3,531,639.346334458044,1205.06871492402,-17.1987735404068,172.879068253624,165.793475964977,2400,500,0.5
120,3,533,199.930270614467,3076.00558909994,183.990395842233,172.879068253624,165.793475964977,2400,500,0.5
121,3,540,1239.48326693019,1399.12071076461,399.230157775652,172.879068253624,165.793475964977,2400,500,0.5
122,3,541,313.217609388584,2110.07353668616,72.5986306590901,172.879068253624,165.793475964977,2400,500,0.5
123,3,546,2077.3917523463,1969.08839763199,-15.5746214521598,172.879068253624,165.793475964977,2400,500,0.5
124,3,588,3103.94886925911,67.4246842255915,204.716700148989,172.879068253624,165.793475964977,2400,500,0.5
125,3,598,2541.53023837577,1420.17055758247,-8.05740126560875,172.879068253624,165.793475964977,2400,500,0.5
126,3,602,2553.19913019609,3075.01431662846,-189.74561327557,172.879068253624,165.793475964977,2400,500,0.5
127,4,23,179.216936235191,1074.40594583581,-55.4804696778926,172.879068253624,165.793475964977,2400,500,0.5
128,4,28,933.535269958114,2866.23542340757,187.74448592752,172.879068253624,165.793475964977,2400,500,0.5
129,4,36,2937.55039213541,1985.90354148009,-291.203841072938,172.879068253624,165.793475964977,2400,500,0.5
130,4,43,2734.49686061289,1094.15344983061,126.490569907786,172.879068253624,165.793475964977,2400,500,0.5
131,4,49,2562.76608981033,1563.04066887866,-184.996662392247,172.879068253624,165.793475964977,2400,500,0.5
132,4,66,1882.23432679096,1716.65555630938,-55.3685358220195,172.879068253624,165.793475964977,2400,500,0.5
133,4,85,1968.22968898853,3039.18076092698,-354.917727279842,172.879068253624,165.793475964977,2400,500,0.5
134,4,99,831.58880912952,659.311375764815,144.422086639395,172.879068253624,165.793475964977,2400,500,0.5
135,4,125,1529.83812485363,1374.02528456685,236.15907787907,172.879068253624,165.793475964977,2400,500,0.5
136,4,161,2499.07063558037,71.1851830459864,135.627204756253,172.879068253624,165.793475964977,2400,500,0.5
137,4,165,404.447213944413,628.132361678405,-245.577773986595,172.879068253624,165.793475964977,2400,500,0.5
138,4,166,334.440916394523,2920.74707235971,-27.2801975264621,172.879068253624,165.793475964977,2400,500,0.5
139,4,182,804.914564573743,19.1118464132423,-374.589191878218,172.879068253624,165.793475964977,2400,500,0.5
140,4,208,2110.50548111687,541.829849721936,9.55485449011218,172.879068253624,165.793475964977,2400,500,0.5
141,4,215,2691.57052848873,834.137687970186,29.6768864711566,172.879068253624,165.793475964977,2400,500,0.5
142,4,243,1568.31567505217,190.1660896946,163.819194484955,172.879068253624,165.793475964977,2400,500,0.5
143,4,270,1729.27070424317,1921.25439571258,-186.711684490977,172.879068253624,165.793475964977,2400,500,0.5
144,4,316,1166.41664445813,1862.18952152508,152.269703748594,172.879068253624,165.793475964977,2400,500,0.5
145,4,322,2591.57642000507,3191.60719518564,-289.609587256644,172.879068253624,165.793475964977,2400,500,0.5
146,4,324,683.4442874466,1638.48805449838,52.870115426698,172.879068253624,165.793475964977,2400,500,0.5
147,4,347,1961.25660289421,2838.37917500635,-182.223686014556,172.879068253624,165.793475964977,2400,500,0.5
148,4,360,1916.66294180325,1836.16022267632,-293.642661922441,172.879068253624,165.793475964977,2400,500,0.5
149,4,364,2548.24699619308,2480.39335258352,325.128505146279,172.879068253624,165.793475964977,2400,500,0.5
150,4,371,2771.5348914153,2117.22653840778,-139.446105650317,172.879068253624,165.793475964977,2400,500,0.5
151,4,385,1507.16195459708,1141.72207069621,-270.057597789975,172.879068253624,165.793475964977,2400,500,0.5
152,4,391,493.002498265956,632.023297528197,300.047989815062,172.879068253624,165.793475964977,2400,500,0.5
153,4,404,1471.36103550188,2463.45838154733,-166.391718192906,172.879068253624,165.793475964977,2400,500,0.5
154,4,415,2155.48207279273,1566.51943745875,107.486880616671,172.879068253624,165.793475964977,2400,500,0.5
155,4,421,1373.62193357566,1499.20062470235,-216.144959917224,172.879068253624,165.793475964977,2400,500,0.5
156,4,435,283.8988703432,3042.31011838168,59.0274816705868,172.879068253624,165.793475964977,2400,500,0.5
157,4,488,995.765205345323,861.581180712783,274.08702323937,172.879068253624,165.793475964977,2400,500,0.5
158,4,491,1125.41495166096,1755.3670880915,-192.570149386535,172.879068253624,165.793475964977,2400,500,0.5
159,4,531,639.346334458044,1205.06871492402,-17.1987735404068,172.879068253624,165.793475964977,2400,500,0.5
160,4,533,199.930270614467,3076.00558909994,183.990395842233,172.879068253624,165.793475964977,2400,500,0.5
161,4,541,313.217609388584,2110.07353668616,72.5986306590901,172.879068253624,165.793475964977,2400,500,0.5
162,4,588,3103.94886925911,67.4246842255915,204.716700148989,172.879068253624,165.793475964977,2400,500,0.5
163,4,598,2541.53023837577,1420.17055758247,-8.05740126560875,172.879068253624,165.793475964977,2400,500,0.5
164,4,602,2553.19913019609,3075.01431662846,-189.74561327557,172.879068253624,165.793475964977,2400,500,0.5
165,4,626,2250.99559515805,2323.6833894327,-356.025803707073,172.879068253624,165.793475964977,2400,500,0.5
166,4,631,2889.13898393938,1794.33329841471,21.1539576694929,172.879068253624,165.793475964977,2400,500,0.5
167,5,23,179.216936235191,1074.40594583581,-55.4804696778926,172.879068253624,165.793475964977,2400,500,0.5
168,5,28,933.535269958114,2866.23542340757,187.74448592752,172.879068253624,165.793475964977,2400,500,0.5
169,5,36,2937.55039213541,1985.90354148009,-291.203841072938,172.879068253624,165.793475964977,2400,500,0.5
170,5,37,3189.82058176237,2079.90377146467,311.378569018692,172.879068253624,165.793475964977,2400,500,0.5
171,5,43,2734.49686061289,1094.15344983061,126.490569907786,172.879068253624,165.793475964977,2400,500,0.5
172,5,66,1882.23432679096,1716.65555630938,-55.3685358220195,172.879068253624,165.793475964977,2400,500,0.5
173,5,71,1941.37978895653,1187.05636936219,49.3331318086778,172.879068253624,165.793475964977,2400,500,0.5
174,5,85,1968.22968898853,3039.18076092698,-354.917727279842,172.879068253624,165.793475964977,2400,500,0.5
175,5,99,831.58880912952,659.311375764815,144.422086639395,172.879068253624,165.793475964977,2400,500,0.5
176,5,125,1529.83812485363,1374.02528456685,236.15907787907,172.879068253624,165.793475964977,2400,500,0.5
177,5,161,2499.07063558037,71.1851830459864,135.627204756253,172.879068253624,165.793475964977,2400,500,0.5
178,5,166,334.440916394523,2920.74707235971,-27.2801975264621,172.879068253624,165.793475964977,2400,500,0.5
179,5,200,2567.24668891355,2119.91853720611,41.0951683056351,172.879068253624,165.793475964977,2400,500,0.5
180,5,208,2110.50548111687,541.829849721936,9.55485449011218,172.879068253624,165.793475964977,2400,500,0.5
181,5,215,2691.57052848873,834.137687970186,29.6768864711566,172.879068253624,165.793475964977,2400,500,0.5
182,5,243,1568.31567505217,190.1660896946,163.819194484955,172.879068253624,165.793475964977,2400,500,0.5
183,5,270,1729.27070424317,1921.25439571258,-186.711684490977,172.879068253624,165.793475964977,2400,500,0.5
184,5,316,1166.41664445813,1862.18952152508,152.269703748594,172.879068253624,165.793475964977,2400,500,0.5
185,5,322,2591.57642000507,3191.60719518564,-289.609587256644,172.879068253624,165.793475964977,2400,500,0.5
186,5,347,1961.25660289421,2838.37917500635,-182.223686014556,172.879068253624,165.793475964977,2400,500,0.5
187,5,360,1916.66294180325,1836.16022267632,-293.642661922441,172.879068253624,165.793475964977,2400,500,0.5
188,5,364,2548.24699619308,2480.39335258352,325.128505146279,172.879068253624,165.793475964977,2400,500,0.5
189,5,371,2771.5348914153,2117.22653840778,-139.446105650317,172.879068253624,165.793475964977,2400,500,0.5
190,5,385,1507.16195459708,1141.72207069621,-270.057597789975,172.879068253624,165.793475964977,2400,500,0.5
191,5,391,493.002498265956,632.023297528197,300.047989815062,172.879068253624,165.793475964977,2400,500,0.5
192,5,404,1471.36103550188,2463.45838154733,-166.391718192906,172.879068253624,165.793475964977,2400,500,0.5
193,5,421,1373.62193357566,1499.20062470235,-216.144959917224,172.879068253624,165.793475964977,2400,500,0.5
194,5,435,283.8988703432,3042.31011838168,59.0274816705868,172.879068253624,165.793475964977,2400,500,0.5
195,5,438,1389.6657193494,240.973558700869,-223.236700704196,172.879068253624,165.793475964977,2400,500,0.5
196,5,447,759.78976484066,2118.91114182094,232.366267766215,172.879068253624,165.793475964977,2400,500,0.5
197,5,477,1092.28284018028,1619.34814805428,17.6009084256717,172.879068253624,165.793475964977,2400,500,0.5
198,5,488,995.765205345323,861.581180712783,274.08702323937,172.879068253624,165.793475964977,2400,500,0.5
199,5,491,1125.41495166096,1755.3670880915,-192.570149386535,172.879068253624,165.793475964977,2400,500,0.5
200,5,518,306.538953294588,672.867170035677,284.078608505829,172.879068253624,165.793475964977,2400,500,0.5
201,5,531,639.346334458044,1205.06871492402,-17.1987735404068,172.879068253624,165.793475964977,2400,500,0.5
202,5,533,199.930270614467,3076.00558909994,183.990395842233,172.879068253624,165.793475964977,2400,500,0.5
203,5,541,313.217609388584,2110.07353668616,72.5986306590901,172.879068253624,165.793475964977,2400,500,0.5
204,5,549,2182.59643817529,2869.69570299207,15.6653113602601,172.879068253624,165.793475964977,2400,500,0.5
205,5,587,3108.59950174919,360.146506226863,-165.814009183086,172.879068253624,165.793475964977,2400,500,0.5
206,5,588,3103.94886925911,67.4246842255915,204.716700148989,172.879068253624,165.793475964977,2400,500,0.5
207,5,598,2541.53023837577,1420.17055758247,-8.05740126560875,172.879068253624,165.793475964977,2400,500,0.5
208,5,602,2553.19913019609,3075.01431662846,-189.74561327557,172.879068253624,165.793475964977,2400,500,0.5
209,5,615,198.873770097509,3190.22221898161,352.150314864859,172.879068253624,165.793475964977,2400,500,0.5
210,5,621,1628.14686922304,2812.37080635677,-288.779159489142,172.879068253624,165.793475964977,2400,500,0.5
211,5,626,2250.99559515805,2323.6833894327,-356.025803707073,172.879068253624,165.793475964977,2400,500,0.5
212,6,23,179.216936235191,1074.40594583581,-55.4804696778926,172.879068253624,165.793475964977,2400,500,0.5
213,6,36,2937.55039213541,1985.90354148009,-291.203841072938,172.879068253624,165.793475964977,2400,500,0.5
214,6,37,3189.82058176237,2079.90377146467,311.378569018692,172.879068253624,165.793475964977,2400,500,0.5
215,6,43,2734.49686061289,1094.15344983061,126.490569907786,172.879068253624,165.793475964977,2400,500,0.5
216,6,66,1882.23432679096,1716.65555630938,-55.3685358220195,172.879068253624,165.793475964977,2400,500,0.5
217,6,71,1941.37978895653,1187.05636936219,49.3331318086778,172.879068253624,165.793475964977,2400,500,0.5
218,6,85,1968.22968898853,3039.18076092698,-354.917727279842,172.879068253624,165.793475964977,2400,500,0.5
219,6,115,2741.82483086368,88.6279854312257,397.802381594244,172.879068253624,165.793475964977,2400,500,0.5
220,6,125,1529.83812485363,1374.02528456685,236.15907787907,172.879068253624,165.793475964977,2400,500,0.5
221,6,153,2185.30691289111,1537.32179825063,101.406939950462,172.879068253624,165.793475964977,2400,500,0.5
222,6,161,2499.07063558037,71.1851830459864,135.627204756253,172.879068253624,165.793475964977,2400,500,0.5
223,6,166,334.440916394523,2920.74707235971,-27.2801975264621,172.879068253624,165.793475964977,2400,500,0.5
224,6,176,2558.74586477442,2202.29987217777,70.3928940100751,172.879068253624,165.793475964977,2400,500,0.5
225,6,215,2691.57052848873,834.137687970186,29.6768864711566,172.879068253624,165.793475964977,2400,500,0.5
226,6,228,1778.79335245894,2066.27627700401,101.763508203532,172.879068253624,165.793475964977,2400,500,0.5
227,6,243,1568.31567505217,190.1660896946,163.819194484955,172.879068253624,165.793475964977,2400,500,0.5
228,6,244,945.276179685893,2345.92506848624,-34.4768630635231,172.879068253624,165.793475964977,2400,500,0.5
229,6,270,1729.27070424317,1921.25439571258,-186.711684490977,172.879068253624,165.793475964977,2400,500,0.5
230,6,286,2028.50608266426,1151.89267880546,7.22103204033618,172.879068253624,165.793475964977,2400,500,0.5
231,6,316,1166.41664445813,1862.18952152508,152.269703748594,172.879068253624,165.793475964977,2400,500,0.5
232,6,322,2591.57642000507,3191.60719518564,-289.609587256644,172.879068253624,165.793475964977,2400,500,0.5
233,6,328,522.496772762186,271.792973019123,358.085247510733,172.879068253624,165.793475964977,2400,500,0.5
234,6,347,1961.25660289421,2838.37917500635,-182.223686014556,172.879068253624,165.793475964977,2400,500,0.5
235,6,360,1916.66294180325,1836.16022267632,-293.642661922441,172.879068253624,165.793475964977,2400,500,0.5
236,6,364,2548.24699619308,2480.39335258352,325.128505146279,172.879068253624,165.793475964977,2400,500,0.5
237,6,371,2771.5348914153,2117.22653840778,-139.446105650317,172.879068253624,165.793475964977,2400,500,0.5
238,6,374,2147.09484836747,878.316038994285,77.0091632387279,172.879068253624,165.793475964977,2400,500,0.5
239,6,385,1507.16195459708,1141.72207069621,-270.057597789975,172.879068253624,165.793475964977,2400,500,0.5
240,6,391,493.002498265956,632.023297528197,300.047989815062,172.879068253624,165.793475964977,2400,500,0.5
241,6,404,1471.36103550188,2463.45838154733,-166.391718192906,172.879068253624,165.793475964977,2400,500,0.5
242,6,421,1373.62193357566,1499.20062470235,-216.144959917224,172.879068253624,165.793475964977,2400,500,0.5
243,6,435,283.8988703432,3042.31011838168,59.0274816705868,172.879068253624,165.793475964977,2400,500,0.5
244,6,438,1389.6657193494,240.973558700869,-223.236700704196,172.879068253624,165.793475964977,2400,500,0.5
245,6,447,759.78976484066,2118.91114182094,232.366267766215,172.879068253624,165.793475964977,2400,500,0.5
246,6,477,1092.28284018028,1619.34814805428,17.6009084256717,172.879068253624,165.793475964977,2400,500,0.5
247,6,481,139.821558591021,779.161543905857,-65.7781356539257,172.879068253624,165.793475964977,2400,500,0.5
248,6,488,995.765205345323,861.581180712783,274.08702323937,172.879068253624,165.793475964977,2400,500,0.5
249,6,491,1125.41495166096,1755.3670880915,-192.570149386535,172.879068253624,165.793475964977,2400,500,0.5
250,6,505,1957.32398725689,2125.7885484892,-67.1028900851859,172.879068253624,165.793475964977,2400,500,0.5
251,6,518,306.538953294588,672.867170035677,284.078608505829,172.879068253624,165.793475964977,2400,500,0.5
252,6,525,3148.03770230244,766.32914737531,311.726660366279,172.879068253624,165.793475964977,2400,500,0.5
253,6,544,984.640729440464,1286.34241962768,258.606983052733,172.879068253624,165.793475964977,2400,500,0.5
254,6,549,2182.59643817529,2869.69570299207,15.6653113602601,172.879068253624,165.793475964977,2400,500,0.5
255,6,550,1393.34053051075,2599.4851006061,-365.33647151913,172.879068253624,165.793475964977,2400,500,0.5
256,6,587,3108.59950174919,360.146506226863,-165.814009183086,172.879068253624,165.793475964977,2400,500,0.5
257,6,588,3103.94886925911,67.4246842255915,204.716700148989,172.879068253624,165.793475964977,2400,500,0.5
258,6,597,3057.02876021009,3118.96978289023,321.396285705172,172.879068253624,165.793475964977,2400,500,0.5
259,6,598,2541.53023837577,1420.17055758247,-8.05740126560875,172.879068253624,165.793475964977,2400,500,0.5
260,6,602,2553.19913019609,3075.01431662846,-189.74561327557,172.879068253624,165.793475964977,2400,500,0.5
261,6,613,2644.88972899757,2578.51833143807,-162.835586353757,172.879068253624,165.793475964977,2400,500,0.5
262,6,615,198.873770097509,3190.22221898161,352.150314864859,172.879068253624,165.793475964977,2400,500,0.5
263,6,621,1628.14686922304,2812.37080635677,-288.779159489142,172.879068253624,165.793475964977,2400,500,0.5
264,6,626,2250.99559515805,2323.6833894327,-356.025803707073,172.879068253624,165.793475964977,2400,500,0.5
