Id,Frame,x (nm),y (nm),z (nm),sigmax_z0 (nm),sigmay_z0 (nm),Intensity (photons),Offset (photons),BkgSD (photons)
85,2,1642.93860235344,277.948377585019,229.392150943067,172.879068253624,165.793475964977,2400,500,0.5
86,2,3165.25784904656,20.5895962081104,-255.704112562182,172.879068253624,165.793475964977,2400,500,0.5
87,2,1249.59143474644,1278.56375517563,55.5241309227927,172.879068253624,165.793475964977,2400,500,0.5
88,2,905.827147729467,2120.24481248255,-81.1370660987895,172.879068253624,165.793475964977,2400,500,0.5
89,2,1302.14960700874,2523.11153482946,126.561317201767,172.879068253624,165.793475964977,2400,500,0.5
90,2,3066.59253623771,2907.08951345223,288.235589628862,172.879068253624,165.793475964977,2400,500,0.5
91,2,1664.86204066456,616.825763075419,382.292814743806,172.879068253624,165.793475964977,2400,500,0.5
92,2,2112.10177337048,2361.77863891588,-58.8034608539628,172.879068253624,165.793475964977,2400,500,0.5
93,2,2977.0089136718,134.075002447748,302.049112175045,172.879068253624,165.793475964977,2400,500,0.5
94,2,2558.45218094301,788.193969662729,314.15700898903,172.879068253624,165.793475964977,2400,500,0.5
95,2,378.887783330679,684.914644651422,201.040214918027,172.879068253624,165.793475964977,2400,500,0.5
96,2,3129.38043104898,591.576000205501,159.417973703206,172.879068253624,165.793475964977,2400,500,0.5
97,2,2757.64556607733,1650.45945452386,339.122325942952,172.879068253624,165.793475964977,2400,500,0.5
98,2,2033.73085918708,386.266209953016,-41.5040911766037,172.879068253624,165.793475964977,2400,500,0.5
99,2,1447.04163153211,2873.54298518759,391.39219212163,172.879068253624,165.793475964977,2400,500,0.5
100,2,300.994556810488,2496.62859586063,237.030044941625,172.879068253624,165.793475964977,2400,500,0.5
101,2,2140.46603421492,2031.28865718645,-280.866106230754,172.879068253624,165.793475964977,2400,500,0.5
102,2,789.166456925893,1002.31146132727,-349.539465675571,172.879068253624,165.793475964977,2400,500,0.5
103,2,19.236087479095,1803.40907884484,359.202201565609,172.879068253624,165.793475964977,2400,500,0.5
104,2,33.7994061629434,2747.2533704747,-24.7304275746037,172.879068253624,165.793475964977,2400,500,0.5
105,2,1637.64903296596,2177.04048546261,-316.9708365465,172.879068253624,165.793475964977,2400,500,0.5
106,2,2524.6663924176,1184.35587261404,-384.81146034908,172.879068253624,165.793475964977,2400,500,0.5
107,2,1722.61751593934,2010.43072808347,53.2905203060704,172.879068253624,165.793475964977,2400,500,0.5
108,2,742.697848915612,2109.14699113648,-112.728395373141,172.879068253624,165.793475964977,2400,500,0.5
109,2,2022.660388925,2877.19651099044,372.697801994472,172.879068253624,165.793475964977,2400,500,0.5
110,2,2621.04333512931,80.2724035387168,-16.5830532471358,172.879068253624,165.793475964977,2400,500,0.5
111,2,539.675951292869,979.982866609869,-348.922673241411,172.879068253624,165.793475964977,2400,500,0.5
112,2,455.581340597224,2474.13019257824,191.025258413074,172.879068253624,165.793475964977,2400,500,0.5
113,3,1399.22122250896,2959.39500012882,-82.961325704968,172.879068253624,165.793475964977,2400,500,0.5
114,3,3036.71551018169,1419.43101801057,305.660838203234,172.879068253624,165.793475964977,2400,500,0.5
115,3,1880.03850597908,1860.64501439526,133.681767887633,172.879068253624,165.793475964977,2400,500,0.5
116,3,2494.44334694801,1003.94739755318,-20.7770771496093,172.879068253624,165.793475964977,2400,500,0.5
117,3,2068.69697337862,3009.60633888197,340.591980444095,172.879068253624,165.793475964977,2400,500,0.5
118,3,255.522079773692,2885.35060635697,272.904298871496,172.879068253624,165.793475964977,2400,500,0.5
119,3,1091.84088702505,2974.55317321439,-351.68655935053,172.879068253624,165.793475964977,2400,500,0.5
120,3,723.96098883588,1949.00460152104,270.617898576933,172.879068253624,165.793475964977,2400,500,0.5
121,3,352.284122668643,1136.75816607548,-35.4064559050605,172.879068253624,165.793475964977,2400,500,0.5
122,3,2908.59986043411,2159.81693873599,-240.586175596447,172.879068253624,165.793475964977,2400,500,0.5
123,3,664.745495326134,1337.93707182954,314.380930825115,172.879068253624,165.793475964977,2400,500,0.5
124,3,858.70048449608,1565.96428789262,-316.836803337122,172.879068253624,165.793475964977,2400,500,0.5
125,3,218.046561564444,1933.09278083082,-277.94327634138,172.879068253624,165.793475964977,2400,500,0.5
126,3,1482.93848336277,2539.09095617795,84.8223136846654,172.879068253624,165.793475964977,2400,500,0.5
127,3,3086.50512557889,892.376309298767,-173.586314577564,172.879068253624,165.793475964977,2400,500,0.5
128,3,116.848440392604,1139.98935168515,-24.1198774576514,172.879068253624,165.793475964977,2400,500,0.5
129,3,2020.01740346105,2089.84224403404,-60.7574252077037,172.879068253624,165.793475964977,2400,500,0.5
130,3,2491.18307475893,2996.77245198019,74.9185662860706,172.879068253624,165.793475964977,2400,500,0.5
131,3,1139.07469189005,2590.89029127443,157.354927187622,172.879068253624,165.793475964977,2400,500,0.5
132,3,2941.5265677055,669.651382944162,178.901824757754,172.879068253624,165.793475964977,2400,500,0.5
133,3,929.600022321512,1068.00186387101,11.1575677142336,172.879068253624,165.793475964977,2400,500,0.5
134,3,304.157760552449,2408.46517930572,12.5886386839577,172.879068253624,165.793475964977,2400,500,0.5
135,3,2878.8061746105,755.665482246493,-62.5756047826513,172.879068253624,165.793475964977,2400,500,0.5
136,3,158.898039230156,560.57408453495,171.953806035674,172.879068253624,165.793475964977,2400,500,0.5
137,3,2995.94553495746,1486.65475605109,196.808698346154,172.879068253624,165.793475964977,2400,500,0.5
138,3,462.965560270404,1775.33944217525,142.888005131617,172.879068253624,165.793475964977,2400,500,0.5
139,3,1671.28933303629,1394.69359355087,-20.5252208577062,172.879068253624,165.793475964977,2400,500,0.5
140,3,883.517806067195,278.566931844551,203.962373891656,172.879068253624,165.793475964977,2400,500,0.5
141,3,814.684837576806,1218.94221753766,276.520464356553,172.879068253624,165.793475964977,2400,500,0.5
142,3,2241.11374847962,585.082917734078,-224.145216746484,172.879068253624,165.793475964977,2400,500,0.5
143,3,2275.30172457034,937.541892920608,-313.058110343458,172.879068253624,165.793475964977,2400,500,0.5
144,3,2586.58895480219,392.455221585455,-60.8562170040648,172.879068253624,165.793475964977,2400,500,0.5
145,3,1676.7927111067,2643.98018654497,-263.267156884558,172.879068253624,165.793475964977,2400,500,0.5
146,3,1608.3321703473,1188.27633334215,395.535952184615,172.879068253624,165.793475964977,2400,500,0.5
147,3,2620.47825289795,1932.03204437358,-385.656377016977,172.879068253624,165.793475964977,2400,500,0.5
148,3,222.790590291317,2146.07176495093,-320.572696662552,172.879068253624,165.793475964977,2400,500,0.5
149,3,1955.33832863112,1154.137473573,-124.557571531903,172.879068253624,165.793475964977,2400,500,0.5
150,3,1280.14724959315,1211.54206200495,-320.419868161312,172.879068253624,165.793475964977,2400,500,0.5
151,3,1975.94273074501,113.382305046078,211.494214155347,172.879068253624,165.793475964977,2400,500,0.5
152,3,2447.66324894915,2213.30875254662,-73.5117614571955,172.879068253624,165.793475964977,2400,500,0.5
153,3,2663.17688760815,1966.12151012481,103.474809108625,172.879068253624,165.793475964977,2400,500,0.5
154,3,1627.1736730071,3185.47541270785,168.711840828863,172.879068253624,165.793475964977,2400,500,0.5
155,3,1839.30461497571,1175.16828643126,287.338670746043,172.879068253624,165.793475964977,2400,500,0.5
156,3,1647.96386107135,111.19956694427,-228.199938028486,172.879068253624,165.793475964977,2400,500,0.5
157,3,3085.64645025728,1271.67855372581,-28.4928466080747,172.879068253624,165.793475964977,2400,500,0.5
158,3,2551.60204860134,1492.50976857047,-214.926529745179,172.879068253624,165.793475964977,2400,500,0.5
159,3,1092.7166702734,95.2081857597378,359.015884519578,172.879068253624,165.793475964977,2400,500,0.5
160,3,2938.4137860965,35.8208550006399,3.36749602464732,172.879068253624,165.793475964977,2400,500,0.5
161,3,2041.85987504421,1949.75060964824,96.8037324100561,172.879068253624,165.793475964977,2400,500,0.5
162,3,1055.76778984773,48.4649108634464,243.507709232289,172.879068253624,165.793475964977,2400,500,0.5
163,3,560.74294033184,835.826882477255,164.959980409779,172.879068253624,165.793475964977,2400,500,0.5
164,3,1651.97986254127,1066.9275716541,-182.862441789636,172.879068253624,165.793475964977,2400,500,0.5
165,3,2136.30099999574,2154.81178302892,389.66929061878,172.879068253624,165.793475964977,2400,500,0.5
166,3,1004.93169052949,220.062902166514,-138.21770414805,172.879068253624,165.793475964977,2400,500,0.5
167,3,1218.55912431202,650.509595216829,-344.57350070689,172.879068253624,165.793475964977,2400,500,0.5
168,3,2976.35748697211,978.718290946385,-3.98742069925777,172.879068253624,165.793475964977,2400,500,0.5
169,4,2291.33885358187,2898.75410468334,50.577296293977,172.879068253624,165.793475964977,2400,500,0.5
170,4,2322.81884037531,1560.67186511078,330.846874311565,172.879068253624,165.793475964977,2400,500,0.5
171,4,1115.11592015265,1964.9181061875,271.621551997742,172.879068253624,165.793475964977,2400,500,0.5
172,4,678.826103221875,2255.57010149332,394.205257547185,172.879068253624,165.793475964977,2400,500,0.5
173,4,518.201183970041,691.16318014546,-266.512294984112,172.879068253624,165.793475964977,2400,500,0.5
174,4,1463.23944963995,1321.32539278562,157.691342400409,172.879068253624,165.793475964977,2400,500,0.5
175,4,384.66306965836,2801.36540595337,-121.15395433768,172.879068253624,165.793475964977,2400,500,0.5
176,4,1441.60692224938,34.573683898925,150.501224223215,172.879068253624,165.793475964977,2400,500,0.5
177,4,89.6055487244496,1286.48147228986,-100.63687578411,172.879068253624,165.793475964977,2400,500,0.5
178,4,2508.56277162077,3153.29601315432,394.914490860292,172.879068253624,165.793475964977,2400,500,0.5
179,4,2851.41712771191,810.286763115871,-169.220250044505,172.879068253624,165.793475964977,2400,500,0.5
180,4,1720.07772470974,1657.31299365516,-82.4385469125862,172.879068253624,165.793475964977,2400,500,0.5
181,4,527.296203606173,222.033262491071,357.599755457542,172.879068253624,165.793475964977,2400,500,0.5
182,4,206.879419455497,409.444745786861,-25.496006454967,172.879068253624,165.793475964977,2400,500,0.5
183,4,3099.93172262656,773.357866070261,-113.985052870069,172.879068253624,165.793475964977,2400,500,0.5
184,4,2886.17533414589,2755.06428887687,-188.646333214189,172.879068253624,165.793475964977,2400,500,0.5
185,4,33.551377255602,2819.98317157074,-22.0134624629024,172.879068253624,165.793475964977,2400,500,0.5
186,4,2110.29688501631,1769.51523346935,134.633114992754,172.879068253624,165.793475964977,2400,500,0.5
187,4,79.7302710257689,945.10588361125,-323.691767104259,172.879068253624,165.793475964977,2400,500,0.5
188,4,2872.18250851272,3198.04847753139,150.886926804184,172.879068253624,165.793475964977,2400,500,0.5
189,4,411.898968056119,377.208006448286,113.158804804947,172.879068253624,165.793475964977,2400,500,0.5
190,4,1396.53095998614,443.122855813857,160.393421771083,172.879068253624,165.793475964977,2400,500,0.5
191,4,825.928122054541,2143.0005350904,-131.879168853719,172.879068253624,165.793475964977,2400,500,0.5
192,4,648.831125452881,2145.16113850516,-151.468420260745,172.879068253624,165.793475964977,2400,500,0.5
193,4,2650.29203942973,2391.62161063836,108.463210121615,172.879068253624,165.793475964977,2400,500,0.5
194,4,791.23536406658,741.832478363313,132.61637240031,172.879068253624,165.793475964977,2400,500,0.5
195,4,1542.84297292284,736.796431406895,-173.700837560438,172.879068253624,165.793475964977,2400,500,0.5
196,4,1275.35219778511,1976.67058598091,152.852207011837,172.879068253624,165.793475964977,2400,500,0.5
197,4,2733.1597103638,1408.69563003355,120.356350991261,172.879068253624,165.793475964977,2400,500,0.5
198,4,1501.83086972506,1201.6326099606,-368.25287402933,172.879068253624,165.793475964977,2400,500,0.5
199,4,2231.7952315065,2420.02031240657,-96.3411318514796,172.879068253624,165.793475964977,2400,500,0.5
200,4,2899.64551591993,1507.63022299228,381.07428509579,172.879068253624,165.793475964977,2400,500,0.5
201,4,2984.07241541715,2454.59637707018,-359.022652917797,172.879068253624,165.793475964977,2400,500,0.5
202,4,1930.81780222163,877.054008461316,-200.779979456595,172.879068253624,165.793475964977,2400,500,0.5
203,4,1990.76563760861,2851.87648974126,321.320134212429,172.879068253624,165.793475964977,2400,500,0.5
204,4,1231.81948730106,1625.92307186078,-185.678411374656,172.879068253624,165.793475964977,2400,500,0.5
205,4,251.316767129237,950.387985211926,-260.327958695079,172.879068253624,165.793475964977,2400,500,0.5
206,4,1198.89563912575,345.484899579026,-41.4236959018049,172.879068253624,165.793475964977,2400,500,0.5
207,4,2595.08385819347,1919.62195497158,151.89572949285,172.879068253624,165.793475964977,2400,500,0.5
208,4,2170.53567328,2897.21639992309,-354.533004810702,172.879068253624,165.793475964977,2400,500,0.5
209,4,1669.63240402403,1089.79707653662,-376.664981551278,172.879068253624,165.793475964977,2400,500,0.5
210,4,2447.00040522423,2956.09987808821,14.0894319460033,172.879068253624,165.793475964977,2400,500,0.5
211,4,1720.4182968521,1511.11720016345,-123.466570209332,172.879068253624,165.793475964977,2400,500,0.5
212,4,989.957658977545,1527.60155802348,249.139592272671,172.879068253624,165.793475964977,2400,500,0.5
213,4,162.438210742609,161.882826286126,130.572434116181,172.879068253624,165.793475964977,2400,500,0.5
214,4,1205.02948461096,271.400323078078,83.9779869921863,172.879068253624,165.793475964977,2400,500,0.5
215,4,563.137536766422,396.755320344725,-364.32176101298,172.879068253624,165.793475964977,2400,500,0.5
216,4,2472.77640132501,256.11100495249,-180.800939146486,172.879068253624,165.793475964977,2400,500,0.5
217,4,1062.11736912016,2006.6944670092,-118.846396466666,172.879068253624,165.793475964977,2400,500,0.5
218,4,2840.2072561775,1503.60305625808,-301.048085644764,172.879068253624,165.793475964977,2400,500,0.5
219,4,2232.00886179154,2410.74936605101,360.101319422637,172.879068253624,165.793475964977,2400,500,0.5
220,4,1960.01043610844,865.369354992458,222.684343307165,172.879068253624,165.793475964977,2400,500,0.5
221,4,918.223892322453,103.724349761115,110.700252109462,172.879068253624,165.793475964977,2400,500,0.5
222,4,1431.84456298177,127.239811863453,199.615210501924,172.879068253624,165.793475964977,2400,500,0.5
223,4,12.8763303795949,1332.01901597674,-181.470804581237,172.879068253624,165.793475964977,2400,500,0.5
224,4,2084.44900015566,1313.73318493319,80.6538304159287,172.879068253624,165.793475964977,2400,500,0.5
225,5,865.728231480949,2822.94966872467,-139.150164491187,172.879068253624,165.793475964977,2400,500,0.5
226,5,2791.84140144639,1437.19404503343,32.0691838910871,172.879068253624,165.793475964977,2400,500,0.5
227,5,1109.91494357502,2101.239819161,-92.9382700676751,172.879068253624,165.793475964977,2400,500,0.5
228,5,345.524718275134,2254.36891913465,152.091100864486,172.879068253624,165.793475964977,2400,500,0.5
229,5,3012.10490771198,96.5882835087296,-87.9317321682304,172.879068253624,165.793475964977,2400,500,0.5
230,5,1499.40624126622,1799.38190399104,-366.264473777162,172.879068253624,165.793475964977,2400,500,0.5
231,5,900.054484674212,891.335408479937,387.711092990432,172.879068253624,165.793475964977,2400,500,0.5
232,5,3124.33894584411,3166.02593721359,331.817184523948,172.879068253624,165.793475964977,2400,500,0.5
233,5,1039.27420132125,2231.76395363883,186.269035161413,172.879068253624,165.793475964977,2400,500,0.5
234,5,1526.49371016653,2499.22266588432,132.692922560909,172.879068253624,165.793475964977,2400,500,0.5
235,5,963.737904394369,1371.83409582566,82.4974986492929,172.879068253624,165.793475964977,2400,500,0.5
236,5,2375.36844473006,1013.43479266336,-292.153368342872,172.879068253624,165.793475964977,2400,500,0.5
237,5,456.023596313432,1741.67230292159,-208.921780036167,172.879068253624,165.793475964977,2400,500,0.5
238,5,2361.08189351244,427.615183029981,227.329184964588,172.879068253624,165.793475964977,2400,500,0.5
239,5,1511.58147056823,2062.03084192629,-124.713150209134,172.879068253624,165.793475964977,2400,500,0.5
240,5,2548.00899063622,303.599299826686,137.870515818841,172.879068253624,165.793475964977,2400,500,0.5
241,5,126.091795266435,653.176654584818,-8.17680139257118,172.879068253624,165.793475964977,2400,500,0.5
242,5,3106.87682217834,662.423986153768,-365.499110432334,172.879068253624,165.793475964977,2400,500,0.5
243,5,722.817266816303,1984.79491198748,12.1030840671737,172.879068253624,165.793475964977,2400,500,0.5
244,5,568.365258351704,3180.63150396148,261.241340626376,172.879068253624,165.793475964977,2400,500,0.5
245,5,2994.0451373262,2848.43557689888,-330.629118467589,172.879068253624,165.793475964977,2400,500,0.5
246,5,448.65622728418,3148.5740045166,89.1386552321486,172.879068253624,165.793475964977,2400,500,0.5
247,5,32.0493373855658,268.981027768758,-151.837157742054,172.879068253624,165.793475964977,2400,500,0.5
248,5,2954.71469962827,918.016845989235,-227.839321031885,172.879068253624,165.793475964977,2400,500,0.5
249,5,2170.60150727948,1454.67681375844,255.219744810204,172.879068253624,165.793475964977,2400,500,0.5
250,5,171.590793858534,1259.6729690391,225.129001692962,172.879068253624,165.793475964977,2400,500,0.5
251,5,326.809855373009,1782.54847337281,100.724651036176,172.879068253624,165.793475964977,2400,500,0.5
252,5,1704.40085946654,78.4104995786578,177.711253059307,172.879068253624,165.793475964977,2400,500,0.5
253,5,1534.7120583593,2100.11186555846,-187.716516417819,172.879068253624,165.793475964977,2400,500,0.5
254,5,377.27354308657,997.558199728986,-219.797195958032,172.879068253624,165.793475964977,2400,500,0.5
255,5,3102.71690741542,2196.77354482835,298.349414083671,172.879068253624,165.793475964977,2400,500,0.5
256,5,977.594514351943,2588.04516684962,-176.63523924076,172.879068253624,165.793475964977,2400,500,0.5
257,5,1722.84448801461,1490.68679268488,140.255204259316,172.879068253624,165.793475964977,2400,500,0.5
258,5,2754.4001986028,1289.01622740461,-140.778593701391,172.879068253624,165.793475964977,2400,500,0.5
259,5,2223.5930659583,0.0485455395985213,108.056374975671,172.879068253624,165.793475964977,2400,500,0.5
260,5,2455.22601921213,2418.18927530864,141.518977304918,172.879068253624,165.793475964977,2400,500,0.5
261,5,822.946184084008,1419.87748769697,175.094834738971,172.879068253624,165.793475964977,2400,500,0.5
262,5,1966.88511863278,2355.23878564723,367.006708043758,172.879068253624,165.793475964977,2400,500,0.5
263,5,2291.28338294971,2200.532118175,-66.6749948064092,172.879068253624,165.793475964977,2400,500,0.5
264,5,978.664453829165,2313.1570931345,350.403800685789,172.879068253624,165.793475964977,2400,500,0.5
265,5,1520.76299879524,241.062167082273,-224.799673168038,172.879068253624,165.793475964977,2400,500,0.5
266,5,461.119114139283,1678.33957627418,-380.337918496569,172.879068253624,165.793475964977,2400,500,0.5
267,5,845.862099011957,1017.85748876217,-208.629840224497,172.879068253624,165.793475964977,2400,500,0.5
268,5,1334.93338084438,927.959888379987,61.9523315210243,172.879068253624,165.793475964977,2400,500,0.5
269,5,3103.22261343405,236.207192732774,215.132786051005,172.879068253624,165.793475964977,2400,500,0.5
270,5,1847.0081022148,2157.66466895153,163.057816506662,172.879068253624,165.793475964977,2400,500,0.5
271,5,1100.3937653699,3151.20817050711,-227.038555354253,172.879068253624,165.793475964977,2400,500,0.5
272,5,2649.14616028274,451.790265012352,-264.550161089232,172.879068253624,165.793475964977,2400,500,0.5
273,5,2953.58049463562,2668.72030179355,-321.006536020398,172.879068253624,165.793475964977,2400,500,0.5
274,5,497.546198850809,2528.12743451418,-19.732419038098,172.879068253624,165.793475964977,2400,500,0.5
275,5,1373.34024279824,1177.08048768271,-357.552416248213,172.879068253624,165.793475964977,2400,500,0.5
276,5,1893.45240494848,1685.62883053574,-117.74733976235,172.879068253624,165.793475964977,2400,500,0.5
