No,Frame,Emitter,x (nm),y (nm),sigma (nm),Intensity (photons),Offset (photons),BkgSD (photons)
45,1,609,2477.91077059774,1005.58761318519,108.805981271309,3000,500,8
46,1,615,461.89211016724,701.051297141976,108.805981271309,3000,500,8
47,1,675,2306.96635997282,2163.83096377113,108.805981271309,3000,500,8
48,1,682,2241.37797796325,132.57957190596,108.805981271309,3000,500,8
49,1,692,2710.17339038169,954.001670527381,108.805981271309,3000,500,8
50,1,699,3124.51649517608,998.273604753109,108.805981271309,3000,500,8
51,1,706,1602.01579220494,1349.17614612562,108.805981271309,3000,500,8
52,1,719,3001.29787617771,507.186760237656,108.805981271309,3000,500,8
53,1,723,1111.61673585821,1502.61599429709,108.805981271309,3000,500,8
54,1,729,1744.03922331919,105.531425528883,108.805981271309,3000,500,8
55,1,740,1587.11854098865,2907.02226557839,108.805981271309,3000,500,8
56,1,755,2861.82834368965,73.5387082268762,108.805981271309,3000,500,8
57,1,757,1369.96965117791,1472.45158008123,108.805981271309,3000,500,8
58,2,9,877.638087272831,2543.63878897771,108.805981271309,3000,500,8
59,2,10,2441.62497621447,290.444125569461,108.805981271309,3000,500,8
60,2,13,1236.55247403361,119.689473363471,108.805981271309,3000,500,8
61,2,14,1068.3823397814,1961.94178171951,108.805981271309,3000,500,8
62,2,69,1848.41578654703,289.62259843951,108.805981271309,3000,500,8
63,2,116,186.917940457021,682.807084243603,108.805981271309,3000,500,8
64,2,124,2333.8770490131,2456.08203847151,108.805981271309,3000,500,8
65,2,133,87.2382762038168,2632.92442138811,108.805981271309,3000,500,8
66,2,145,1619.35004771921,2303.23560941465,108.805981271309,3000,500,8
67,2,148,1703.0131919204,76.8555369020596,108.805981271309,3000,500,8
68,2,155,285.764712752641,374.094248443566,108.805981271309,3000,500,8
69,2,196,2602.02290431902,1986.57354087631,108.805981271309,3000,500,8
70,2,202,989.023340706725,553.373492785599,108.805981271309,3000,500,8
71,2,204,205.037877947309,1248.07597655294,108.805981271309,3000,500,8
72,2,223,2073.11195844226,2139.33342201449,108.805981271309,3000,500,8
73,2,232,1798.23963864451,1544.52435359036,108.805981271309,3000,500,8
74,2,241,2878.86576193446,1589.87861107822,108.805981271309,3000,500,8
75,2,243,372.786221646628,1139.83367681686,108.805981271309,3000,500,8
76,2,249,690.638566097564,2164.34244870125,108.805981271309,3000,500,8
77,2,265,2267.56748216991,2488.13899400035,108.805981271309,3000,500,8
78,2,324,1635.01181701912,2366.79484633644,108.805981271309,3000,500,8
79,2,354,2690.65557395052,3066.15613940855,108.805981271309,3000,500,8
80,2,362,2758.65218022947,173.7307650805,108.805981271309,3000,500,8
81,2,373,827.362515093427,1621.66689901455,108.805981271309,3000,500,8
82,2,376,735.794773586255,1356.56970773758,108.805981271309,3000,500,8
83,2,379,314.567533812887,2069.30693777181,108.805981271309,3000,500,8
84,2,420,1446.17336956757,715.450169359591,108.805981271309,3000,500,8
85,2,431,1237.29030807269,1595.3988275379,108.805981271309,3000,500,8
86,2,444,3012.18939853272,3180.8034144792,108.805981271309,3000,500,8
87,2,467,51.5833486007278,2630.5653656271,108.805981271309,3000,500,8
88,2,471,1355.9027163671,1494.0695669983,108.805981271309,3000,500,8
89,2,474,2095.12733681789,93.1932222651927,108.805981271309,3000,500,8
90,2,493,1380.5433082056,1006.28614823549,108.805981271309,3000,500,8
91,2,495,282.59604124205,2323.64266666092,108.805981271309,3000,500,8
92,2,499,1415.41567999033,1774.76693802013,108.805981271309,3000,500,8
93,2,505,2454.45324859049,1264.70521439254,108.805981271309,3000,500,8
94,2,543,234.663580580402,2287.48524737599,108.805981271309,3000,500,8
95,2,565,1375.63083148321,587.009705281175,108.805981271309,3000,500,8
96,2,569,716.38497314332,1685.10121134041,108.805981271309,3000,500,8
97,2,575,1539.74480190925,1794.32736818574,108.805981271309,3000,500,8
98,2,595,1571.59799074032,2524.29761221444,108.805981271309,3000,500,8
99,2,601,749.293320804113,1.7456067487192,108.805981271309,3000,500,8
100,2,603,19.5619535429756,359.971914329495,108.805981271309,3000,500,8
101,2,607,1432.58930012484,1249.58460587618,108.805981271309,3000,500,8
102,2,609,2477.91077059774,1005.58761318519,108.805981271309,3000,500,8
103,2,611,124.171872681181,681.919927548716,108.805981271309,3000,500,8
104,2,615,461.89211016724,701.051297141976,108.805981271309,3000,500,8
105,2,675,2306.96635997282,2163.83096377113,108.805981271309,3000,500,8
106,2,682,2241.37797796325,132.57957190596,108.805981271309,3000,500,8
107,2,692,2710.17339038169,954.001670527381,108.805981271309,3000,500,8
108,2,699,3124.51649517608,998.273604753109,108.805981271309,3000,500,8
109,2,706,1602.01579220494,1349.17614612562,108.805981271309,3000,500,8
110,2,719,3001.29787617771,507.186760237656,108.805981271309,3000,500,8
111,2,723,1111.61673585821,1502.61599429709,108.805981271309,3000,500,8
112,2,729,1744.03922331919,105.531425528883,108.805981271309,3000,500,8
113,2,740,1587.11854098865,2907.02226557839,108.805981271309,3000,500,8
114,2,751,483.377021315575,1385.45352569213,108.805981271309,3000,500,8
115,2,752,235.9520509127,2867.85629526173,108.805981271309,3000,500,8
116,2,755,2861.82834368965,73.5387082268762,108.805981271309,3000,500,8
117,2,757,1369.96965117791,1472.45158008123,108.805981271309,3000,500,8
118,3,10,2441.62497621447,290.444125569461,108.805981271309,3000,500,8
119,3,13,1236.55247403361,119.689473363471,108.805981271309,3000,500,8
120,3,14,1068.3823397814,1961.94178171951,108.805981271309,3000,500,8
121,3,43,1043.45047024428,151.397993825573,108.805981271309,3000,500,8
122,3,53,1706.3403552971,636.273332959902,108.805981271309,3000,500,8
123,3,69,1848.41578654703,289.62259843951,108.805981271309,3000,500,8
124,3,116,186.917940457021,682.807084243603,108.805981271309,3000,500,8
125,3,124,2333.8770490131,2456.08203847151,108.805981271309,3000,500,8
126,3,133,87.2382762038168,2632.92442138811,108.805981271309,3000,500,8
127,3,145,1619.35004771921,2303.23560941465,108.805981271309,3000,500,8
128,3,148,1703.0131919204,76.8555369020596,108.805981271309,3000,500,8
129,3,155,285.764712752641,374.094248443566,108.805981271309,3000,500,8
130,3,196,2602.02290431902,1986.57354087631,108.805981271309,3000,500,8
131,3,202,989.023340706725,553.373492785599,108.805981271309,3000,500,8
132,3,204,205.037877947309,1248.07597655294,108.805981271309,3000,500,8
133,3,208,2481.68423844732,799.459942941772,108.805981271309,3000,500,8
134,3,216,1707.38353155662,2164.2867689195,108.805981271309,3000,500,8
135,3,223,2073.11195844226,2139.33342201449,108.805981271309,3000,500,8
136,3,232,1798.23963864451,1544.52435359036,108.805981271309,3000,500,8
137,3,241,2878.86576193446,1589.87861107822,108.805981271309,3000,500,8
138,3,249,690.638566097564,2164.34244870125,108.805981271309,3000,500,8
139,3,315,2536.97577305311,1732.04430451768,108.805981271309,3000,500,8
140,3,325,3079.17541692177,1190.73560334944,108.805981271309,3000,500,8
141,3,354,2690.65557395052,3066.15613940855,108.805981271309,3000,500,8
142,3,355,762.774289791745,2904.70235602885,108.805981271309,3000,500,8
143,3,362,2758.65218022947,173.7307650805,108.805981271309,3000,500,8
144,3,363,86.6251836001577,833.824964882749,108.805981271309,3000,500,8
145,3,417,304.598824563005,1681.93648899036,108.805981271309,3000,500,8
146,3,420,1446.17336956757,715.450169359591,108.805981271309,3000,500,8
147,3,422,2540.18791940999,337.345609912881,108.805981271309,3000,500,8
148,3,431,1237.29030807269,1595.3988275379,108.805981271309,3000,500,8
149,3,441,1305.18978365874,2187.28694817592,108.805981271309,3000,500,8
150,3,442,1897.64308939054,831.148184068947,108.805981271309,3000,500,8
151,3,444,3012.18939853272,3180.8034144792,108.805981271309,3000,500,8
152,3,452,76.4676087841988,1924.13074585681,108.805981271309,3000,500,8
153,3,467,51.5833486007278,2630.5653656271,108.805981271309,3000,500,8
154,3,474,2095.12733681789,93.1932222651927,108.805981271309,3000,500,8
155,3,490,434.240493456102,543.079110328467,108.805981271309,3000,500,8
156,3,493,1380.5433082056,1006.28614823549,108.805981271309,3000,500,8
157,3,499,1415.41567999033,1774.76693802013,108.805981271309,3000,500,8
158,3,505,2454.45324859049,1264.70521439254,108.805981271309,3000,500,8
159,3,543,234.663580580402,2287.48524737599,108.805981271309,3000,500,8
160,3,565,1375.63083148321,587.009705281175,108.805981271309,3000,500,8
161,3,569,716.38497314332,1685.10121134041,108.805981271309,3000,500,8
162,3,575,1539.74480190925,1794.32736818574,108.805981271309,3000,500,8
163,3,595,1571.59799074032,2524.29761221444,108.805981271309,3000,500,8
164,3,601,749.293320804113,1.7456067487192,108.805981271309,3000,500,8
165,3,603,19.5619535429756,359.971914329495,108.805981271309,3000,500,8
166,3,609,2477.91077059774,1005.58761318519,108.805981271309,3000,500,8
167,3,615,461.89211016724,701.051297141976,108.805981271309,3000,500,8
168,3,657,2876.76037614309,1635.31507691303,108.805981271309,3000,500,8
169,3,676,101.085986542178,3134.94724839176,108.805981271309,3000,500,8
170,3,678,1240.80115921602,1172.77361144776,108.805981271309,3000,500,8
171,3,682,2241.37797796325,132.57957190596,108.805981271309,3000,500,8
172,3,692,2710.17339038169,954.001670527381,108.805981271309,3000,500,8
173,3,699,3124.51649517608,998.273604753109,108.805981271309,3000,500,8
174,3,706,1602.01579220494,1349.17614612562,108.805981271309,3000,500,8
175,3,718,3063.80198015202,3126.76389261012,108.805981271309,3000,500,8
176,3,719,3001.29787617771,507.186760237656,108.805981271309,3000,500,8
177,3,723,1111.61673585821,1502.61599429709,108.805981271309,3000,500,8
178,3,729,1744.03922331919,105.531425528883,108.805981271309,3000,500,8
179,3,744,996.137715546629,850.018987522962,108.805981271309,3000,500,8
180,3,751,483.377021315575,1385.45352569213,108.805981271309,3000,500,8
181,3,752,235.9520509127,2867.85629526173,108.805981271309,3000,500,8
182,3,755,2861.82834368965,73.5387082268762,108.805981271309,3000,500,8
183,3,757,1369.96965117791,1472.45158008123,108.805981271309,3000,500,8
184,4,13,1236.55247403361,119.689473363471,108.805981271309,3000,500,8
185,4,14,1068.3823397814,1961.94178171951,108.805981271309,3000,500,8
186,4,40,3072.23068532986,1454.1884355407,108.805981271309,3000,500,8
187,4,43,1043.45047024428,151.397993825573,108.805981271309,3000,500,8
188,4,53,1706.3403552971,636.273332959902,108.805981271309,3000,500,8
189,4,69,1848.41578654703,289.62259843951,108.805981271309,3000,500,8
190,4,116,186.917940457021,682.807084243603,108.805981271309,3000,500,8
191,4,133,87.2382762038168,2632.92442138811,108.805981271309,3000,500,8
192,4,145,1619.35004771921,2303.23560941465,108.805981271309,3000,500,8
193,4,148,1703.0131919204,76.8555369020596,108.805981271309,3000,500,8
194,4,178,2924.37455865425,1821.50029140209,108.805981271309,3000,500,8
195,4,196,2602.02290431902,1986.57354087631,108.805981271309,3000,500,8
196,4,202,989.023340706725,553.373492785599,108.805981271309,3000,500,8
197,4,204,205.037877947309,1248.07597655294,108.805981271309,3000,500,8
198,4,208,2481.68423844732,799.459942941772,108.805981271309,3000,500,8
199,4,223,2073.11195844226,2139.33342201449,108.805981271309,3000,500,8
200,4,229,1826.43854904358,1141.6684939055,108.805981271309,3000,500,8
201,4,232,1798.23963864451,1544.52435359036,108.805981271309,3000,500,8
202,4,236,1946.5421947245,1308.43087294584,108.805981271309,3000,500,8
203,4,240,1650.15014895132,2926.35302511005,108.805981271309,3000,500,8
204,4,241,2878.86576193446,1589.87861107822,108.805981271309,3000,500,8
205,4,249,690.638566097564,2164.34244870125,108.805981271309,3000,500,8
206,4,325,3079.17541692177,1190.73560334944,108.805981271309,3000,500,8
207,4,344,2217.60267901239,2152.7962966333,108.805981271309,3000,500,8
208,4,352,502.732863893071,1903.26085347221,108.805981271309,3000,500,8
209,4,355,762.774289791745,2904.70235602885,108.805981271309,3000,500,8
210,4,362,2758.65218022947,173.7307650805,108.805981271309,3000,500,8
211,4,363,86.6251836001577,833.824964882749,108.805981271309,3000,500,8
212,4,366,740.079060867733,2406.53435958024,108.805981271309,3000,500,8
213,4,417,304.598824563005,1681.93648899036,108.805981271309,3000,500,8
214,4,420,1446.17336956757,715.450169359591,108.805981271309,3000,500,8
215,4,422,2540.18791940999,337.345609912881,108.805981271309,3000,500,8
216,4,431,1237.29030807269,1595.3988275379,108.805981271309,3000,500,8
217,4,441,1305.18978365874,2187.28694817592,108.805981271309,3000,500,8
218,4,442,1897.64308939054,831.148184068947,108.805981271309,3000,500,8
219,4,444,3012.18939853272,3180.8034144792,108.805981271309,3000,500,8
220,4,467,51.5833486007278,2630.5653656271,108.805981271309,3000,500,8
221,4,474,2095.12733681789,93.1932222651927,108.805981271309,3000,500,8
222,4,493,1380.5433082056,1006.28614823549,108.805981271309,3000,500,8
223,4,505,2454.45324859049,1264.70521439254,108.805981271309,3000,500,8
224,4,516,123.090676303689,2955.06939398055,108.805981271309,3000,500,8
225,4,561,524.148503972451,1308.21615441729,108.805981271309,3000,500,8
226,4,565,1375.63083148321,587.009705281175,108.805981271309,3000,500,8
227,4,569,716.38497314332,1685.10121134041,108.805981271309,3000,500,8
228,4,575,1539.74480190925,1794.32736818574,108.805981271309,3000,500,8
229,4,595,1571.59799074032,2524.29761221444,108.805981271309,3000,500,8
230,4,601,749.293320804113,1.7456067487192,108.805981271309,3000,500,8
231,4,609,2477.91077059774,1005.58761318519,108.805981271309,3000,500,8
232,4,615,461.89211016724,701.051297141976,108.805981271309,3000,500,8
233,4,657,2876.76037614309,1635.31507691303,108.805981271309,3000,500,8
234,4,676,101.085986542178,3134.94724839176,108.805981271309,3000,500,8
235,4,682,2241.37797796325,132.57957190596,108.805981271309,3000,500,8
236,4,692,2710.17339038169,954.001670527381,108.805981271309,3000,500,8
237,4,699,3124.51649517608,998.273604753109,108.805981271309,3000,500,8
238,4,719,3001.29787617771,507.186760237656,108.805981271309,3000,500,8
239,4,723,1111.61673585821,1502.61599429709,108.805981271309,3000,500,8
240,4,729,1744.03922331919,105.531425528883,108.805981271309,3000,500,8
241,4,744,996.137715546629,850.018987522962,108.805981271309,3000,500,8
242,4,746,2245.91062376083,1776.3642204713,108.805981271309,3000,500,8
243,4,751,483.377021315575,1385.45352569213,108.805981271309,3000,500,8
244,4,752,235.9520509127,2867.85629526173,108.805981271309,3000,500,8
245,4,757,1369.96965117791,1472.45158008123,108.805981271309,3000,500,8
246,4,758,1686.36942959985,1954.05012697725,108.805981271309,3000,500,8
247,5,14,1068.3823397814,1961.94178171951,108.805981271309,3000,500,8
248,5,43,1043.45047024428,151.397993825573,108.805981271309,3000,500,8
249,5,53,1706.3403552971,636.273332959902,108.805981271309,3000,500,8
250,5,69,1848.41578654703,289.62259843951,108.805981271309,3000,500,8
251,5,99,2250.34441912275,2279.12619096721,108.805981271309,3000,500,8
252,5,116,186.917940457021,682.807084243603,108.805981271309,3000,500,8
253,5,133,87.2382762038168,2632.92442138811,108.805981271309,3000,500,8
254,5,148,1703.0131919204,76.8555369020596,108.805981271309,3000,500,8
255,5,154,2688.32598656877,2340.53820814432,108.805981271309,3000,500,8
256,5,178,2924.37455865425,1821.50029140209,108.805981271309,3000,500,8
257,5,196,2602.02290431902,1986.57354087631,108.805981271309,3000,500,8
258,5,202,989.023340706725,553.373492785599,108.805981271309,3000,500,8
259,5,204,205.037877947309,1248.07597655294,108.805981271309,3000,500,8
260,5,208,2481.68423844732,799.459942941772,108.805981271309,3000,500,8
261,5,218,1627.61401388351,2862.5882189973,108.805981271309,3000,500,8
262,5,229,1826.43854904358,1141.6684939055,108.805981271309,3000,500,8
263,5,232,1798.23963864451,1544.52435359036,108.805981271309,3000,500,8
264,5,236,1946.5421947245,1308.43087294584,108.805981271309,3000,500,8
265,5,240,1650.15014895132,2926.35302511005,108.805981271309,3000,500,8
266,5,241,2878.86576193446,1589.87861107822,108.805981271309,3000,500,8
267,5,249,690.638566097564,2164.34244870125,108.805981271309,3000,500,8
268,5,269,959.133000925203,388.49901786332,108.805981271309,3000,500,8
269,5,303,1902.6510836139,473.232121138598,108.805981271309,3000,500,8
270,5,315,2536.97577305311,1732.04430451768,108.805981271309,3000,500,8
271,5,325,3079.17541692177,1190.73560334944,108.805981271309,3000,500,8
272,5,328,206.632137917931,3052.32015997501,108.805981271309,3000,500,8
273,5,344,2217.60267901239,2152.7962966333,108.805981271309,3000,500,8
274,5,355,762.774289791745,2904.70235602885,108.805981271309,3000,500,8
275,5,362,2758.65218022947,173.7307650805,108.805981271309,3000,500,8
276,5,363,86.6251836001577,833.824964882749,108.805981271309,3000,500,8
277,5,417,304.598824563005,1681.93648899036,108.805981271309,3000,500,8
278,5,422,2540.18791940999,337.345609912881,108.805981271309,3000,500,8
279,5,431,1237.29030807269,1595.3988275379,108.805981271309,3000,500,8
280,5,441,1305.18978365874,2187.28694817592,108.805981271309,3000,500,8
281,5,442,1897.64308939054,831.148184068947,108.805981271309,3000,500,8
282,5,444,3012.18939853272,3180.8034144792,108.805981271309,3000,500,8
283,5,456,122.611295133612,9.21126243644288,108.805981271309,3000,500,8
284,5,467,51.5833486007278,2630.5653656271,108.805981271309,3000,500,8
285,5,474,2095.12733681789,93.1932222651927,108.805981271309,3000,500,8
286,5,505,2454.45324859049,1264.70521439254,108.805981271309,3000,500,8
287,5,561,524.148503972451,1308.21615441729,108.805981271309,3000,500,8
288,5,565,1375.63083148321,587.009705281175,108.805981271309,3000,500,8
289,5,576,1077.44846076073,377.589979405433,108.805981271309,3000,500,8
290,5,595,1571.59799074032,2524.29761221444,108.805981271309,3000,500,8
291,5,601,749.293320804113,1.7456067487192,108.805981271309,3000,500,8
292,5,615,461.89211016724,701.051297141976,108.805981271309,3000,500,8
293,5,676,101.085986542178,3134.94724839176,108.805981271309,3000,500,8
294,5,682,2241.37797796325,132.57957190596,108.805981271309,3000,500,8
295,5,692,2710.17339038169,954.001670527381,108.805981271309,3000,500,8
296,5,699,3124.51649517608,998.273604753109,108.805981271309,3000,500,8
297,5,723,1111.61673585821,1502.61599429709,108.805981271309,3000,500,8
298,5,729,1744.03922331919,105.531425528883,108.805981271309,3000,500,8
299,5,744,996.137715546629,850.018987522962,108.805981271309,3000,500,8
300,5,746,2245.91062376083,1776.3642204713,108.805981271309,3000,500,8
301,5,751,483.377021315575,1385.45352569213,108.805981271309,3000,500,8
302,5,752,235.9520509127,2867.85629526173,108.805981271309,3000,500,8
303,5,757,1369.96965117791,1472.45158008123,108.805981271309,3000,500,8
304,5,758,1686.36942959985,1954.05012697725,108.805981271309,3000,500,8
305,6,14,1068.3823397814,1961.94178171951,108.805981271309,3000,500,8
306,6,35,2699.54929452623,717.938063449629,108.805981271309,3000,500,8
307,6,43,1043.45047024428,151.397993825573,108.805981271309,3000,500,8
308,6,60,1832.70200958591,1217.83371645536,108.805981271309,3000,500,8
309,6,69,1848.41578654703,289.62259843951,108.805981271309,3000,500,8
310,6,99,2250.34441912275,2279.12619096721,108.805981271309,3000,500,8
311,6,116,186.917940457021,682.807084243603,108.805981271309,3000,500,8
312,6,133,87.2382762038168,2632.92442138811,108.805981271309,3000,500,8
313,6,148,1703.0131919204,76.8555369020596,108.805981271309,3000,500,8
314,6,178,2924.37455865425,1821.50029140209,108.805981271309,3000,500,8
315,6,196,2602.02290431902,1986.57354087631,108.805981271309,3000,500,8
316,6,204,205.037877947309,1248.07597655294,108.805981271309,3000,500,8
317,6,208,2481.68423844732,799.459942941772,108.805981271309,3000,500,8
318,6,218,1627.61401388351,2862.5882189973,108.805981271309,3000,500,8
319,6,229,1826.43854904358,1141.6684939055,108.805981271309,3000,500,8
320,6,232,1798.23963864451,1544.52435359036,108.805981271309,3000,500,8
321,6,240,1650.15014895132,2926.35302511005,108.805981271309,3000,500,8
322,6,241,2878.86576193446,1589.87861107822,108.805981271309,3000,500,8
323,6,249,690.638566097564,2164.34244870125,108.805981271309,3000,500,8
324,6,269,959.133000925203,388.49901786332,108.805981271309,3000,500,8
325,6,288,2419.56205071965,2744.34705491648,108.805981271309,3000,500,8
326,6,303,1902.6510836139,473.232121138598,108.805981271309,3000,500,8
327,6,315,2536.97577305311,1732.04430451768,108.805981271309,3000,500,8
328,6,325,3079.17541692177,1190.73560334944,108.805981271309,3000,500,8
329,6,328,206.632137917931,3052.32015997501,108.805981271309,3000,500,8
330,6,344,2217.60267901239,2152.7962966333,108.805981271309,3000,500,8
331,6,354,2690.65557395052,3066.15613940855,108.805981271309,3000,500,8
332,6,383,2614.04424223859,452.80627749866,108.805981271309,3000,500,8
333,6,422,2540.18791940999,337.345609912881,108.805981271309,3000,500,8
334,6,431,1237.29030807269,1595.3988275379,108.805981271309,3000,500,8
335,6,441,1305.18978365874,2187.28694817592,108.805981271309,3000,500,8
336,6,442,1897.64308939054,831.148184068947,108.805981271309,3000,500,8
337,6,444,3012.18939853272,3180.8034144792,108.805981271309,3000,500,8
338,6,467,51.5833486007278,2630.5653656271,108.805981271309,3000,500,8
339,6,474,2095.12733681789,93.1932222651927,108.805981271309,3000,500,8
340,6,491,364.437014081818,1460.52787640288,108.805981271309,3000,500,8
341,6,505,2454.45324859049,1264.70521439254,108.805981271309,3000,500,8
342,6,507,2937.27194472189,743.337732691563,108.805981271309,3000,500,8
343,6,564,3148.89628488575,102.429934948006,108.805981271309,3000,500,8
344,6,576,1077.44846076073,377.589979405433,108.805981271309,3000,500,8
345,6,595,1571.59799074032,2524.29761221444,108.805981271309,3000,500,8
346,6,615,461.89211016724,701.051297141976,108.805981271309,3000,500,8
347,6,664,2746.82306504181,601.845495332483,108.805981271309,3000,500,8
348,6,682,2241.37797796325,132.57957190596,108.805981271309,3000,500,8
349,6,692,2710.17339038169,954.001670527381,108.805981271309,3000,500,8
350,6,723,1111.61673585821,1502.61599429709,108.805981271309,3000,500,8
351,6,744,996.137715546629,850.018987522962,108.805981271309,3000,500,8
352,6,746,2245.91062376083,1776.3642204713,108.805981271309,3000,500,8
353,6,751,483.377021315575,1385.45352569213,108.805981271309,3000,500,8
354,6,752,235.9520509127,2867.85629526173,108.805981271309,3000,500,8
355,6,758,1686.36942959985,1954.05012697725,108.805981271309,3000,500,8
356,7,11,3199.98548788234,988.220567808361,108.805981271309,3000,500,8
357,7,35,2699.54929452623,717.938063449629,108.805981271309,3000,500,8
358,7,43,1043.45047024428,151.397993825573,108.805981271309,3000,500,8
359,7,60,1832.70200958591,1217.83371645536,108.805981271309,3000,500,8
360,7,96,86.8759645625307,1875.55702163737,108.805981271309,3000,500,8
361,7,99,2250.34441912275,2279.12619096721,108.805981271309,3000,500,8
362,7,100,2348.30580204525,557.876541950974,108.805981271309,3000,500,8
363,7,116,186.917940457021,682.807084243603,108.805981271309,3000,500,8
364,7,147,1752.89532854743,3150.24123459948,108.805981271309,3000,500,8
365,7,148,1703.0131919204,76.8555369020596,108.805981271309,3000,500,8
366,7,168,2782.31572847497,1091.18474269319,108.805981271309,3000,500,8
367,7,178,2924.37455865425,1821.50029140209,108.805981271309,3000,500,8
368,7,192,2217.92168005849,2976.51521612283,108.805981271309,3000,500,8
369,7,196,2602.02290431902,1986.57354087631,108.805981271309,3000,500,8
370,7,204,205.037877947309,1248.07597655294,108.805981271309,3000,500,8
371,7,208,2481.68423844732,799.459942941772,108.805981271309,3000,500,8
372,7,216,1707.38353155662,2164.2867689195,108.805981271309,3000,500,8
373,7,218,1627.61401388351,2862.5882189973,108.805981271309,3000,500,8
374,7,229,1826.43854904358,1141.6684939055,108.805981271309,3000,500,8
375,7,232,1798.23963864451,1544.52435359036,108.805981271309,3000,500,8
376,7,240,1650.15014895132,2926.35302511005,108.805981271309,3000,500,8
377,7,241,2878.86576193446,1589.87861107822,108.805981271309,3000,500,8
378,7,249,690.638566097564,2164.34244870125,108.805981271309,3000,500,8
379,7,288,2419.56205071965,2744.34705491648,108.805981271309,3000,500,8
380,7,315,2536.97577305311,1732.04430451768,108.805981271309,3000,500,8
381,7,325,3079.17541692177,1190.73560334944,108.805981271309,3000,500,8
382,7,328,206.632137917931,3052.32015997501,108.805981271309,3000,500,8
383,7,344,2217.60267901239,2152.7962966333,108.805981271309,3000,500,8
384,7,354,2690.65557395052,3066.15613940855,108.805981271309,3000,500,8
385,7,383,2614.04424223859,452.80627749866,108.805981271309,3000,500,8
386,7,390,426.849002319198,1742.41687873976,108.805981271309,3000,500,8
387,7,399,588.318884502803,905.842140931781,108.805981271309,3000,500,8
388,7,422,2540.18791940999,337.345609912881,108.805981271309,3000,500,8
389,7,431,1237.29030807269,1595.3988275379,108.805981271309,3000,500,8
390,7,442,1897.64308939054,831.148184068947,108.805981271309,3000,500,8
391,7,444,3012.18939853272,3180.8034144792,108.805981271309,3000,500,8
392,7,454,2790.70066797116,990.305642691414,108.805981271309,3000,500,8
