Id,Frame,x (nm),y (nm),z (nm),sigmax_z0 (nm),sigmay_z0 (nm),Intensity (photons),Offset (photons),BkgSD (photons)
43,9,1825.163418,710.5716756,-118.1357298,172.8790683,165.793476,2400,500,0.5
44,9,625.6349204,2956.243613,162.0310136,172.8790683,165.793476,2400,500,0.5
45,9,374.703055,2295.88787,123.9150087,172.8790683,165.793476,2400,500,0.5
46,10,124.6722007,2636.337028,-366.8391754,172.8790683,165.793476,2400,500,0.5
47,10,1174.229144,3129.721342,-196.4213823,172.8790683,165.793476,2400,500,0.5
48,10,542.2829939,2034.402842,-202.1835842,172.8790683,165.793476,2400,500,0.5
49,10,2093.676918,2549.663623,243.3794245,172.8790683,165.793476,2400,500,0.5
50,10,1781.878218,1640.421091,370.5793071,172.8790683,165.793476,2400,500,0.5
51,11,1069.016544,2281.375976,-381.2644773,172.8790683,165.793476,2400,500,0.5
52,11,1765.918175,2488.232997,180.3328076,172.8790683,165.793476,2400,500,0.5
53,11,2960.356235,2710.801503,175.7477057,172.8790683,165.793476,2400,500,0.5
54,11,628.2921017,2456.568039,-200.3571526,172.8790683,165.793476,2400,500,0.5
55,11,273.5200184,328.7051454,-36.44097256,172.8790683,165.793476,2400,500,0.5
56,12,750.324647,627.9560179,-396.2042386,172.8790683,165.793476,2400,500,0.5
57,12,2515.006946,1438.945269,-240.1527216,172.8790683,165.793476,2400,500,0.5
58,12,2832.37182,1836.702906,-267.5594219,172.8790683,165.793476,2400,500,0.5
59,12,3133.229521,31.35581835,171.052786,172.8790683,165.793476,2400,500,0.5
60,12,1816.983538,404.2246617,199.3037338,172.8790683,165.793476,2400,500,0.5
61,13,2212.192491,2841.189364,-228.0600963,172.8790683,165.793476,2400,500,0.5
62,13,664.0011514,2469.968315,247.3398442,172.8790683,165.793476,2400,500,0.5
63,13,2116.013464,689.7236629,93.79163008,172.8790683,165.793476,2400,500,0.5
64,13,92.3888743,1732.851773,-46.30940002,172.8790683,165.793476,2400,500,0.5
65,13,435.2279494,1120.980695,-61.95443405,172.8790683,165.793476,2400,500,0.5
66,14,345.4792841,1883.534546,-374.460172,172.8790683,165.793476,2400,500,0.5
67,14,1601.960496,671.9826086,-95.49854568,172.8790683,165.793476,2400,500,0.5
68,14,3091.365229,245.5382484,31.30246275,172.8790683,165.793476,2400,500,0.5
69,14,2413.215943,900.6049984,59.02174397,172.8790683,165.793476,2400,500,0.5
70,14,2511.439778,1160.507669,332.18317,172.8790683,165.793476,2400,500,0.5
71,15,2456.519899,1931.153546,303.9763132,172.8790683,165.793476,2400,500,0.5
72,15,2805.524794,667.6699929,-236.4077811,172.8790683,165.793476,2400,500,0.5
73,15,1631.873485,2872.226145,54.29152291,172.8790683,165.793476,2400,500,0.5
74,15,3032.991035,2777.818841,-13.13681258,172.8790683,165.793476,2400,500,0.5
75,15,869.2911941,281.7047237,-79.80249105,172.8790683,165.793476,2400,500,0.5
76,16,1700.303713,2100.722158,102.1338422,172.8790683,165.793476,2400,500,0.5
77,16,3158.028045,836.0411058,92.03583497,172.8790683,165.793476,2400,500,0.5
78,16,2149.733758,792.1325226,-296.0465106,172.8790683,165.793476,2400,500,0.5
79,16,452.230812,1649.597876,59.13492292,172.8790683,165.793476,2400,500,0.5
80,16,971.3004126,1705.695298,124.900797,172.8790683,165.793476,2400,500,0.5
81,17,1642.45418,49.51555774,-163.2361304,172.8790683,165.793476,2400,500,0.5
82,17,2713.228832,2835.546163,-72.08794217,172.8790683,165.793476,2400,500,0.5
83,17,2697.347909,1789.613668,-136.9137152,172.8790683,165.793476,2400,500,0.5
84,17,1527.634345,1001.037035,396.4625062,172.8790683,165.793476,2400,500,0.5
85,17,1805.60353,6.919596009,-287.3673761,172.8790683,165.793476,2400,500,0.5
86,18,3167.145279,1988.394691,-187.870285,172.8790683,165.793476,2400,500,0.5
87,18,2559.829953,135.2011529,42.03470496,172.8790683,165.793476,2400,500,0.5
88,18,2855.83977,1005.418596,24.9202615,172.8790683,165.793476,2400,500,0.5
89,18,1551.707933,1324.088214,-179.5962283,172.8790683,165.793476,2400,500,0.5
90,18,2334.769838,1443.062643,-213.4737196,172.8790683,165.793476,2400,500,0.5
91,19,2321.090589,2684.832189,-90.51259481,172.8790683,165.793476,2400,500,0.5
92,19,2508.675284,903.524544,-9.494665591,172.8790683,165.793476,2400,500,0.5
93,19,2677.939947,311.7781186,-349.217941,172.8790683,165.793476,2400,500,0.5
94,19,610.7432121,2482.928838,288.3048183,172.8790683,165.793476,2400,500,0.5
95,19,2190.162364,1428.21158,179.688335,172.8790683,165.793476,2400,500,0.5
96,20,230.7835351,1387.266166,273.5896885,172.8790683,165.793476,2400,500,0.5
97,20,1090.361374,1874.371559,-251.8851461,172.8790683,165.793476,2400,500,0.5
98,20,2540.962072,2840.094997,254.525077,172.8790683,165.793476,2400,500,0.5
99,20,1113.750881,101.4986356,-384.8316699,172.8790683,165.793476,2400,500,0.5
100,20,156.8364911,2496.603575,70.26426109,172.8790683,165.793476,2400,500,0.5
101,21,1914.247379,1106.527329,-18.72767589,172.8790683,165.793476,2400,500,0.5
102,21,2204.882497,1584.90519,23.75760926,172.8790683,165.793476,2400,500,0.5
103,21,1391.242808,2758.015489,-355.7502571,172.8790683,165.793476,2400,500,0.5
104,21,2769.633064,1151.242826,279.7020917,172.8790683,165.793476,2400,500,0.5
105,21,1355.652784,1346.248655,-372.9141696,172.8790683,165.793476,2400,500,0.5
106,22,3168.796041,2086.75509,-165.5626336,172.8790683,165.793476,2400,500,0.5
107,22,98.44718398,2236.401856,-83.13764996,172.8790683,165.793476,2400,500,0.5
108,22,292.9308023,2533.588823,-246.0057316,172.8790683,165.793476,2400,500,0.5
109,22,2936.8531,730.1359449,-108.2009468,172.8790683,165.793476,2400,500,0.5
110,22,772.5781172,1715.017032,343.4546913,172.8790683,165.793476,2400,500,0.5
111,23,293.7604321,178.0900262,90.21552582,172.8790683,165.793476,2400,500,0.5
112,23,1915.350131,2710.171033,-353.0141393,172.8790683,165.793476,2400,500,0.5
113,23,2752.676482,1826.129321,367.4245837,172.8790683,165.793476,2400,500,0.5
114,23,123.9207501,2857.175679,214.0973822,172.8790683,165.793476,2400,500,0.5
115,23,120.848024,1895.074946,-84.45204609,172.8790683,165.793476,2400,500,0.5
116,24,970.3397778,1478.901298,-290.1441915,172.8790683,165.793476,2400,500,0.5
117,24,1101.515817,2580.255705,-398.0972652,172.8790683,165.793476,2400,500,0.5
118,24,2879.815616,1108.853805,175.4504071,172.8790683,165.793476,2400,500,0.5
119,24,2943.008181,1366.036546,-53.44348108,172.8790683,165.793476,2400,500,0.5
120,24,86.18999201,363.6245289,138.8685443,172.8790683,165.793476,2400,500,0.5
121,25,2216.044583,626.5982558,315.7425043,172.8790683,165.793476,2400,500,0.5
122,25,2084.288503,1109.203717,84.70386796,172.8790683,165.793476,2400,500,0.5
123,25,3137.714123,2736.217357,-23.32216569,172.8790683,165.793476,2400,500,0.5
124,25,896.1218733,773.1966476,183.05422,172.8790683,165.793476,2400,500,0.5
125,25,754.3820196,2155.192415,-110.366946,172.8790683,165.793476,2400,500,0.5
126,26,2388.149941,133.0924376,85.67492501,172.8790683,165.793476,2400,500,0.5
127,26,2328.973791,1679.220869,-52.47009832,172.8790683,165.793476,2400,500,0.5
128,26,1041.622264,1251.209514,92.88728686,172.8790683,165.793476,2400,500,0.5
129,26,2253.409452,2878.288755,92.65333738,172.8790683,165.793476,2400,500,0.5
130,26,3122.037563,950.4179572,131.304305,172.8790683,165.793476,2400,500,0.5
131,27,2372.871196,1107.277103,94.78339004,172.8790683,165.793476,2400,500,0.5
132,27,1779.658186,141.121433,66.80873868,172.8790683,165.793476,2400,500,0.5
133,27,2425.965121,165.1782569,-193.9293121,172.8790683,165.793476,2400,500,0.5
134,27,1070.136233,2716.828742,87.32975499,172.8790683,165.793476,2400,500,0.5
135,27,2091.418966,2692.897438,193.7397135,172.8790683,165.793476,2400,500,0.5
136,28,1778.69416,676.6383633,324.3436795,172.8790683,165.793476,2400,500,0.5
137,28,2757.407468,1962.024667,370.6866281,172.8790683,165.793476,2400,500,0.5
138,28,351.9479293,2015.647932,-13.31012574,172.8790683,165.793476,2400,500,0.5
139,28,73.79483567,6.63063817,-365.889553,172.8790683,165.793476,2400,500,0.5
140,28,1368.046006,2800.150791,-145.550262,172.8790683,165.793476,2400,500,0.5
141,29,1636.179461,933.0357882,-366.8167172,172.8790683,165.793476,2400,500,0.5
142,29,3199.402641,1601.174643,250.5427946,172.8790683,165.793476,2400,500,0.5
143,29,2327.223085,1013.849071,-109.4285852,172.8790683,165.793476,2400,500,0.5
144,29,918.3219765,2570.196286,225.3392096,172.8790683,165.793476,2400,500,0.5
145,29,516.651841,1482.239716,94.34422593,172.8790683,165.793476,2400,500,0.5
146,30,1566.853952,1701.167325,-271.7359529,172.8790683,165.793476,2400,500,0.5
147,30,3025.556263,1020.451895,-332.2818355,172.8790683,165.793476,2400,500,0.5
148,30,855.4799975,3024.653628,-236.0307008,172.8790683,165.793476,2400,500,0.5
149,30,703.0383463,1016.001995,229.8864339,172.8790683,165.793476,2400,500,0.5
150,30,2210.290863,851.3996817,215.1145531,172.8790683,165.793476,2400,500,0.5
151,31,2863.040672,1101.050842,-159.67784,172.8790683,165.793476,2400,500,0.5
152,31,2341.826922,3073.269128,-131.8056713,172.8790683,165.793476,2400,500,0.5
153,31,1459.873283,614.6819461,232.4217107,172.8790683,165.793476,2400,500,0.5
154,31,2724.583501,976.005884,59.80746587,172.8790683,165.793476,2400,500,0.5
155,31,2032.723704,535.5625629,-67.0320987,172.8790683,165.793476,2400,500,0.5
156,32,1704.014987,1829.741523,8.059362078,172.8790683,165.793476,2400,500,0.5
157,32,3119.24069,794.7274225,-255.7760384,172.8790683,165.793476,2400,500,0.5
158,32,2560.155589,2176.955575,-11.6181582,172.8790683,165.793476,2400,500,0.5
159,32,596.7214877,1825.120925,-345.781666,172.8790683,165.793476,2400,500,0.5
160,32,2913.499753,2792.903658,89.61795001,172.8790683,165.793476,2400,500,0.5
161,33,486.5259021,2889.549472,244.1222548,172.8790683,165.793476,2400,500,0.5
162,33,1863.003543,2571.962107,-319.78971,172.8790683,165.793476,2400,500,0.5
163,33,679.7816653,2099.641087,-168.7159871,172.8790683,165.793476,2400,500,0.5
164,33,232.5431516,1058.671497,-42.40610135,172.8790683,165.793476,2400,500,0.5
165,33,221.9696456,2700.543915,130.9169006,172.8790683,165.793476,2400,500,0.5
166,34,3082.684449,123.4409086,-37.82861141,172.8790683,165.793476,2400,500,0.5
167,34,786.0065871,1659.201985,191.5832401,172.8790683,165.793476,2400,500,0.5
168,34,1833.109703,1491.115862,39.81189205,172.8790683,165.793476,2400,500,0.5
169,34,2626.050378,2180.351297,-56.45608378,172.8790683,165.793476,2400,500,0.5
170,34,1051.379321,2249.499098,-43.92575224,172.8790683,165.793476,2400,500,0.5
171,35,3066.358858,2497.574363,115.2971375,172.8790683,165.793476,2400,500,0.5
172,35,1750.974335,529.3018143,-123.2338822,172.8790683,165.793476,2400,500,0.5
173,35,252.0572324,721.4833098,-97.47687331,172.8790683,165.793476,2400,500,0.5
174,35,1984.942105,370.283827,-277.8488002,172.8790683,165.793476,2400,500,0.5
175,35,1923.03172,685.0858821,287.1046134,172.8790683,165.793476,2400,500,0.5
176,36,1915.671842,3183.814467,-392.7062883,172.8790683,165.793476,2400,500,0.5
177,36,1323.108823,1406.820105,-259.9141585,172.8790683,165.793476,2400,500,0.5
178,36,3013.095728,1082.391681,-248.3202149,172.8790683,165.793476,2400,500,0.5
179,36,1918.575289,137.5036016,272.0635054,172.8790683,165.793476,2400,500,0.5
180,36,1852.863665,584.9150297,-164.3491275,172.8790683,165.793476,2400,500,0.5
181,37,391.6470229,297.648107,397.4684813,172.8790683,165.793476,2400,500,0.5
182,37,3120.177564,898.7536752,-79.02594415,172.8790683,165.793476,2400,500,0.5
183,37,701.7054213,1520.522632,-246.0027193,172.8790683,165.793476,2400,500,0.5
184,37,2162.789816,1626.028166,143.7472526,172.8790683,165.793476,2400,500,0.5
185,37,2378.931395,9.324040911,-37.0936409,172.8790683,165.793476,2400,500,0.5
186,38,2720.974964,3098.436755,-295.8712596,172.8790683,165.793476,2400,500,0.5
187,38,2030.29675,2055.024395,-79.28975401,172.8790683,165.793476,2400,500,0.5
188,38,1269.573951,928.2234618,-381.34575,172.8790683,165.793476,2400,500,0.5
189,38,406.8197876,928.7000578,73.01329251,172.8790683,165.793476,2400,500,0.5
190,38,158.1504033,1112.340886,43.59512067,172.8790683,165.793476,2400,500,0.5
191,39,2268.225476,891.1226873,194.8245985,172.8790683,165.793476,2400,500,0.5
192,39,1714.292578,1500.775096,318.3503385,172.8790683,165.793476,2400,500,0.5
193,39,1405.530737,889.5169229,-93.46447568,172.8790683,165.793476,2400,500,0.5
194,39,2136.687479,1368.128588,225.7124154,172.8790683,165.793476,2400,500,0.5
195,39,2048.85885,256.2695011,-205.5056284,172.8790683,165.793476,2400,500,0.5
196,40,1948.107673,1209.849274,344.9707469,172.8790683,165.793476,2400,500,0.5
197,40,773.0515641,229.7763924,51.22627764,172.8790683,165.793476,2400,500,0.5
198,40,1866.840611,1559.196709,-344.310483,172.8790683,165.793476,2400,500,0.5
199,40,2244.077382,2692.425459,318.3436704,172.8790683,165.793476,2400,500,0.5
200,40,2269.786396,1208.993394,112.5609958,172.8790683,165.793476,2400,500,0.5
201,41,737.8271052,156.5929778,-317.22971,172.8790683,165.793476,2400,500,0.5
202,41,353.633128,2377.61399,157.7474973,172.8790683,165.793476,2400,500,0.5
203,41,1196.636337,1539.909951,-315.3150358,172.8790683,165.793476,2400,500,0.5
204,41,2164.865253,2694.733787,-399.6127375,172.8790683,165.793476,2400,500,0.5
205,41,3033.086585,3140.798162,-23.42212088,172.8790683,165.793476,2400,500,0.5
206,42,2994.02292,489.4087858,-106.0726611,172.8790683,165.793476,2400,500,0.5
207,42,1016.887311,2597.545327,-41.16404911,172.8790683,165.793476,2400,500,0.5
208,42,2833.803282,2084.070883,-148.8904276,172.8790683,165.793476,2400,500,0.5
209,42,2015.284728,106.0045789,-86.40405582,172.8790683,165.793476,2400,500,0.5
210,42,3071.871052,2371.358735,310.7051615,172.8790683,165.793476,2400,500,0.5
211,43,772.1888166,1804.172307,292.8013335,172.8790683,165.793476,2400,500,0.5
212,43,1085.996995,27.87751985,235.0864117,172.8790683,165.793476,2400,500,0.5
213,43,39.83944795,2653.346973,-354.5291133,172.8790683,165.793476,2400,500,0.5
214,43,1389.440148,1342.603558,363.9433624,172.8790683,165.793476,2400,500,0.5
215,43,2920.590641,2628.573671,248.1400511,172.8790683,165.793476,2400,500,0.5
216,44,718.1549675,2578.274393,88.38935173,172.8790683,165.793476,2400,500,0.5
217,44,214.1258425,1954.532485,385.7652735,172.8790683,165.793476,2400,500,0.5
218,44,282.2700244,2500.733369,-375.7456606,172.8790683,165.793476,2400,500,0.5
219,44,2705.955616,2214.493161,-272.3440936,172.8790683,165.793476,2400,500,0.5
220,44,1253.211097,493.6948829,-338.7880925,172.8790683,165.793476,2400,500,0.5
221,45,2386.350294,232.1556247,109.1567796,172.8790683,165.793476,2400,500,0.5
222,45,1091.160879,1830.293289,306.9042994,172.8790683,165.793476,2400,500,0.5
223,45,1659.842609,1856.067954,-27.65453309,172.8790683,165.793476,2400,500,0.5
224,45,725.8316286,2481.361269,-360.6003937,172.8790683,165.793476,2400,500,0.5
225,45,1198.202683,1989.10078,59.79621801,172.8790683,165.793476,2400,500,0.5
226,46,273.287016,2788.023519,-126.0143045,172.8790683,165.793476,2400,500,0.5
227,46,2884.688666,860.8752523,337.1767563,172.8790683,165.793476,2400,500,0.5
228,46,997.3592971,1471.852325,-209.9327964,172.8790683,165.793476,2400,500,0.5
229,46,3009.416438,1003.277568,318.9528825,172.8790683,165.793476,2400,500,0.5
230,46,2488.252056,932.8241573,-296.1478809,172.8790683,165.793476,2400,500,0.5
231,47,153.2167354,777.5505148,369.6938565,172.8790683,165.793476,2400,500,0.5
232,47,1868.45642,2120.408112,160.1898423,172.8790683,165.793476,2400,500,0.5
233,47,1737.674435,1006.272059,60.43799396,172.8790683,165.793476,2400,500,0.5
234,47,78.13092325,651.2408839,349.0193194,172.8790683,165.793476,2400,500,0.5
235,47,2586.082496,1612.581606,210.5821926,172.8790683,165.793476,2400,500,0.5
236,48,1339.062551,1188.076019,282.7718704,172.8790683,165.793476,2400,500,0.5
237,48,887.2653037,2462.055904,-112.9675963,172.8790683,165.793476,2400,500,0.5
238,48,2661.912182,1045.124009,-100.1895258,172.8790683,165.793476,2400,500,0.5
239,48,48.46992731,547.4310026,169.7235752,172.8790683,165.793476,2400,500,0.5
240,48,2222.459647,483.4469777,-206.4721948,172.8790683,165.793476,2400,500,0.5
241,49,971.1357525,2647.719995,-130.4925634,172.8790683,165.793476,2400,500,0.5
242,49,2162.073524,436.0964835,61.2399079,172.8790683,165.793476,2400,500,0.5
243,49,1737.689015,732.4802599,-399.4853452,172.8790683,165.793476,2400,500,0.5
244,49,2645.487233,2086.444992,59.20310461,172.8790683,165.793476,2400,500,0.5
245,49,1000.633552,246.5186679,-2.64394032,172.8790683,165.793476,2400,500,0.5
246,50,904.0819605,905.0223254,-134.1575983,172.8790683,165.793476,2400,500,0.5
247,50,370.2392288,1005.585099,167.1855773,172.8790683,165.793476,2400,500,0.5
248,50,2701.183466,2729.883559,245.2300245,172.8790683,165.793476,2400,500,0.5
249,50,1262.715354,80.36085334,241.4644378,172.8790683,165.793476,2400,500,0.5
250,50,1456.804375,2105.366332,-317.8042294,172.8790683,165.793476,2400,500,0.5
251,51,1203.636302,1359.577632,-299.6517052,172.8790683,165.793476,2400,500,0.5
252,51,404.9774772,1218.067099,240.9101585,172.8790683,165.793476,2400,500,0.5
253,51,215.1979787,252.7167661,-42.27337095,172.8790683,165.793476,2400,500,0.5
254,51,1570.789144,2349.056616,-23.74291507,172.8790683,165.793476,2400,500,0.5
255,51,1547.293709,389.8898856,-88.69480964,172.8790683,165.793476,2400,500,0.5
256,52,2357.098529,1517.490077,101.079081,172.8790683,165.793476,2400,500,0.5
257,52,2107.629588,2295.994485,-138.2158886,172.8790683,165.793476,2400,500,0.5
258,52,1417.607894,565.5813938,214.097379,172.8790683,165.793476,2400,500,0.5
259,52,2241.190481,528.0877625,-330.5289313,172.8790683,165.793476,2400,500,0.5
260,52,856.4439282,2068.61765,10.37655513,172.8790683,165.793476,2400,500,0.5
261,53,1537.521503,2749.161967,-89.71121375,172.8790683,165.793476,2400,500,0.5
262,53,263.2765485,1671.976337,-54.68534338,172.8790683,165.793476,2400,500,0.5
263,53,1604.413135,1062.47409,-141.251031,172.8790683,165.793476,2400,500,0.5
264,53,381.1490242,2769.002123,-254.4901173,172.8790683,165.793476,2400,500,0.5
265,53,2410.158499,1473.884408,3.168672404,172.8790683,165.793476,2400,500,0.5
266,54,2978.872394,1617.353187,378.0925879,172.8790683,165.793476,2400,500,0.5
267,54,2334.624515,742.9031139,304.4146113,172.8790683,165.793476,2400,500,0.5
268,54,2229.782905,506.9868127,-148.5168639,172.8790683,165.793476,2400,500,0.5
269,54,109.4949995,998.5239492,84.01610737,172.8790683,165.793476,2400,500,0.5
270,54,3025.064233,1961.196984,25.14584287,172.8790683,165.793476,2400,500,0.5
271,55,1048.643583,1237.361384,84.45652786,172.8790683,165.793476,2400,500,0.5
272,55,2802.958788,270.1056396,-314.3387969,172.8790683,165.793476,2400,500,0.5
273,55,2570.388309,632.0996507,-11.5348654,172.8790683,165.793476,2400,500,0.5
274,55,1058.279271,748.5029577,364.5832038,172.8790683,165.793476,2400,500,0.5
275,55,723.6878408,2650.81226,259.6588194,172.8790683,165.793476,2400,500,0.5
276,56,1513.969243,2056.602944,151.3499374,172.8790683,165.793476,2400,500,0.5
277,56,111.6682033,1830.877565,-59.26953736,172.8790683,165.793476,2400,500,0.5
278,56,324.2763494,1863.603474,-318.1560162,172.8790683,165.793476,2400,500,0.5
279,56,2905.277891,1734.51942,289.149403,172.8790683,165.793476,2400,500,0.5
280,56,2092.265468,1372.425544,-244.4499729,172.8790683,165.793476,2400,500,0.5
281,57,2628.583813,1900.452008,-359.2103066,172.8790683,165.793476,2400,500,0.5
282,57,2092.615339,848.4891786,280.0086222,172.8790683,165.793476,2400,500,0.5
283,57,969.8069394,1698.306231,365.0062998,172.8790683,165.793476,2400,500,0.5
284,57,2329.217061,1178.767912,184.1870157,172.8790683,165.793476,2400,500,0.5
285,57,932.5526936,1664.693403,-155.9064047,172.8790683,165.793476,2400,500,0.5
286,58,1214.526209,1391.437828,-170.5795835,172.8790683,165.793476,2400,500,0.5
287,58,2586.48365,1592.008298,323.6614737,172.8790683,165.793476,2400,500,0.5
288,58,1241.08051,2488.682531,-248.6646104,172.8790683,165.793476,2400,500,0.5
289,58,1962.965401,2465.406557,-2.850194019,172.8790683,165.793476,2400,500,0.5
290,58,2189.48535,2190.67715,-212.9696683,172.8790683,165.793476,2400,500,0.5
291,59,817.6452889,2389.799786,-293.3318449,172.8790683,165.793476,2400,500,0.5
292,59,3182.121623,593.3185699,-396.6169162,172.8790683,165.793476,2400,500,0.5
293,59,1642.211641,449.5670639,-0.692156928,172.8790683,165.793476,2400,500,0.5
294,59,2592.723332,390.078593,-295.6008785,172.8790683,165.793476,2400,500,0.5
295,59,1664.567889,264.334234,-250.7722119,172.8790683,165.793476,2400,500,0.5
296,60,1926.568647,603.0669267,161.5109749,172.8790683,165.793476,2400,500,0.5
297,60,1285.723639,215.5466514,188.2282466,172.8790683,165.793476,2400,500,0.5
298,60,2173.56544,116.2891723,-363.1806319,172.8790683,165.793476,2400,500,0.5
299,60,393.3961702,2064.824223,219.2205775,172.8790683,165.793476,2400,500,0.5
300,60,1630.093983,2967.387751,-328.3902146,172.8790683,165.793476,2400,500,0.5
301,61,786.7816399,1710.815615,-312.2007047,172.8790683,165.793476,2400,500,0.5
302,61,3148.84248,2101.939468,-339.533117,172.8790683,165.793476,2400,500,0.5
303,61,268.313373,2608.761566,27.10195422,172.8790683,165.793476,2400,500,0.5
304,61,3051.677417,2779.203835,6.385298049,172.8790683,165.793476,2400,500,0.5
305,61,1006.2004,1120.271173,76.25187276,172.8790683,165.793476,2400,500,0.5
306,62,2836.89308,2685.054984,-267.8085019,172.8790683,165.793476,2400,500,0.5
307,62,3022.042524,2877.333473,-7.308428603,172.8790683,165.793476,2400,500,0.5
308,62,1628.576481,1227.096245,328.8438754,172.8790683,165.793476,2400,500,0.5
309,62,325.7102415,1915.187912,-183.6733056,172.8790683,165.793476,2400,500,0.5
310,62,1617.280802,1950.12128,85.54394649,172.8790683,165.793476,2400,500,0.5
311,63,201.6400156,1129.788549,-79.46983039,172.8790683,165.793476,2400,500,0.5
312,63,2315.93188,3095.582361,143.2694054,172.8790683,165.793476,2400,500,0.5
313,63,3028.866844,2478.241528,6.224140653,172.8790683,165.793476,2400,500,0.5
314,63,243.8560719,2767.874942,335.4472674,172.8790683,165.793476,2400,500,0.5
315,63,2204.149519,2426.251853,-310.4182404,172.8790683,165.793476,2400,500,0.5
316,64,2810.995651,1609.737724,23.61422065,172.8790683,165.793476,2400,500,0.5
317,64,350.0969166,2244.196217,37.97333921,172.8790683,165.793476,2400,500,0.5
318,64,410.268946,2176.947355,46.80535126,172.8790683,165.793476,2400,500,0.5
319,64,266.0813886,2432.682545,44.01831143,172.8790683,165.793476,2400,500,0.5
320,64,19.01557427,390.4108893,-317.44538,172.8790683,165.793476,2400,500,0.5
321,65,2507.781982,1577.806648,-28.67786681,172.8790683,165.793476,2400,500,0.5
322,65,2263.005213,1562.991262,-162.3710197,172.8790683,165.793476,2400,500,0.5
323,65,480.2456891,1789.166363,106.9670938,172.8790683,165.793476,2400,500,0.5
324,65,2160.80025,98.01053127,257.4256848,172.8790683,165.793476,2400,500,0.5
325,65,655.8220812,2986.966465,180.1195961,172.8790683,165.793476,2400,500,0.5
326,66,2787.240961,1193.690431,-355.0618143,172.8790683,165.793476,2400,500,0.5
327,66,2355.334928,1522.376064,347.1180128,172.8790683,165.793476,2400,500,0.5
